word_form	frequency	length
solar	11	5
burden	11	6
ageing	11	6
female	11	6
anticipating	11	12
icts	11	4
return	10	6
deadline	10	8
czech	10	5
diverse	10	7
ep	10	2
availability	10	12
definitions	10	11
recitals	10	8
stavros	10	7
elisabeth	10	9
richard	10	7
go	10	2
beyond	10	6
indicate	10	8
here	10	4
mind	10	4
completely	10	10
comes	10	5
easier	10	6
enter	10	5
raised	10	6
tonnes	10	6
defence	10	7
humanitarian	10	12
milk	10	4
specialised	10	11
competence	10	10
half	10	4
compulsory	10	10
varied	10	6
entrusted	10	9
aspect	10	6
behavioural	10	11
truthful	10	8
meaningful	10	10
timely	10	6
schools	10	7
suggest	10	7
prohibited	10	10
elsewhere	10	9
associations	10	12
applicants	10	10
constituents	10	12
warning	10	7
seven	10	5
ml	10	2
envisaged	10	9
rich	10	4
secretarygeneral	10	16
cycle	10	5
thomas	10	6
anna	10	4
indirectly	10	10
complementary	10	13
kyoto	10	5
reciprocal	10	10
covers	10	6
guaranteeing	10	12
beneficiaries	10	13
allows	10	6
groupings	10	9
entity	10	6
sole	10	4
success	10	7
constitution	10	12
wish	10	4
possibilities	10	13
threshold	10	9
liberties	10	9
signed	10	6
individuals	10	11
limitation	10	10
enhancing	10	9
loans	10	5
improvements	10	12
investors	10	9
estimated	10	9
site	10	4
maría	10	5
seán	10	4
neachtain	10	9
said	10	4
expressions	10	11
invited	10	7
answer	10	6
questions	10	9
extending	10	9
remarks	10	7
variety	10	7
positions	10	9
decisive	10	8
organised	10	9
disadvantaged	10	13
everyone	10	8
indirect	10	8
transposition	10	13
facing	10	6
horizontal	10	10
few	10	3
replies	10	7
nominee	10	7
irish	10	5
criticisms	10	10
prove	10	5
citizen	10	7
safeguarding	10	12
beginning	10	9
leaving	10	7
documentation	10	13
me	10	2
anticipate	10	10
uk	10	2
academic	10	8
h.	10	2
treaties	10	8
democracy	10	9
belonging	10	9
increasingly	10	12
advance	10	7
caused	10	6
pilotage	10	8
resulting	10	9
mobility	10	8
plants	10	6
landscape	10	9
carbon	10	6
economies	10	9
hectares	10	8
highlights	10	10
oriented	10	8
depopulation	10	12
specialities	10	12
attractiveness	10	14
childcare	10	9
older	10	5
optical	10	7
highquality	10	11
pensions	10	8
divide	10	6
insists	10	7
actual	9	6
firm	9	4
streamlining	9	12
harmonise	9	9
poland	9	6
appropriateness	9	15
rosa	9	4
wherever	9	8
adam	9	4
alain	9	5
designate	9	9
registration	9	12
correctly	9	9
tachograph	9	10
obtained	9	8
difference	9	10
removal	9	7
occur	9	5
figures	9	7
little	9	6
inés	9	4
ayala	9	5
sender	9	6
michael	9	7
luis	9	4
effected	9	8
conventional	9	12
permissible	9	11
collection	9	10
refuse	9	6
doing	9	5
universal	9	9
introductory	9	12
stress	9	6
transfatty	9	10
mediumsized	9	11
placing	9	7
english	9	7
excess	9	6
fatty	9	5
understand	9	10
consist	9	7
relate	9	6
sought	9	6
valid	9	5
enjoy	9	5
whenever	9	8
primarily	9	9
iv	9	2
considering	9	11
codex	9	5
judge	9	5
combination	9	11
transition	9	10
kurt	9	4
options	9	7
noted	9	5
biological	9	10
nationality	9	11
qualitative	9	11
customs	9	7
adequately	9	10
broad	9	5
concession	9	10
series	9	6
uncontested	9	11
option	9	6
whatever	9	8
enlarged	9	8
loan	9	4
mobilising	9	10
reality	9	7
ten	9	3
catalyst	9	8
stages	9	6
motions	9	7
hanspeter	9	9
imposed	9	7
expensive	9	9
genuine	9	7
reflection	9	10
discussion	9	10
cooperate	9	9
putting	9	7
predominantly	9	13
máire	9	5
offices	9	7
career	9	6
think	9	5
insofar	9	7
accountable	9	11
stability	9	9
spent	9	5
plays	9	5
gap	9	3
candidacy	9	9
casaca	9	6
karel	9	5
pinxten	9	7
changing	9	8
taxation	9	8
massimo	9	7
vari	9	4
necessity	9	9
v.	9	2
seeking	9	7
opening	9	7
recognises	9	10
zbigniew	9	8
off	9	3
spatial	9	7
reiterates	9	10
r&d	9	3
heinz	9	5
kindermann	9	10
ecological	9	10
carmen	9	6
fraga	9	5
estévez	9	7
germany	9	7
fishermen	9	9
challenge	9	9
thermal	9	7
welfare	9	7
periurban	9	9
crafts	9	6
transferable	9	12
strengths	9	9
artificial	9	10
convergence	9	11
setaside	9	8
bureau	9	6
revaluation	9	11
nominal	9	7
whilst	8	6
charges	8	7
simplify	8	8
hungary	8	7
aids	8	4
miguélez	8	8
ramos	8	5
responding	8	10
francesco	8	9
lambert	8	7
louis	8	5
markov	8	6
organise	8	8
passengers	8	10
safe	8	4
detected	8	8
freight	8	7
robert	8	6
dover	8	5
fitted	8	6
conjunction	8	11
consequence	8	11
assigned	8	8
combinations	8	12
immediately	8	11
4a	8	2
employers	8	9
wholly	8	6
collective	8	10
postal	8	6
exceptions	8	10
sentence	8	8
run	8	3
exercises	8	9
hunger	8	6
satiety	8	7
precondition	8	12
fresh	8	5
implies	8	7
8a	8	2
relevance	8	9
foodstuff	8	9
representing	8	12
obtain	8	6
post	8	4
acknowledgement	8	15
supplied	8	8
summary	8	7
submission	8	10
supplemented	8	12
continues	8	9
obtaining	8	9
expiry	8	6
owing	8	5
jeanpaul	8	8
piianoora	8	9
kauppi	8	6
margarita	8	9
starkevičiūtė	8	13
mann	8	4
foreign	8	7
donor	8	5
neighbouring	8	12
nations	8	7
tenderers	8	9
done	8	4
sectoral	8	8
awarded	8	7
likewise	8	8
invested	8	8
recourse	8	8
seat	8	4
assembly	8	8
stressed	8	8
introducing	8	11
partnerships	8	12
navigation	8	10
prices	8	6
status	8	6
satellites	8	10
midterm	8	7
generated	8	9
courts	8	6
examined	8	8
procedural	8	10
creates	8	7
students	8	8
ministry	8	8
bert	8	4
doorn	8	5
lechner	8	7
corresponding	8	13
acquis	8	6
regardless	8	10
connected	8	9
completion	8	10
coastal	8	7
jointly	8	7
timetable	8	9
examination	8	11
irregularities	8	14
potentially	8	11
formation	8	9
umberto	8	7
led	8	3
mary	8	4
austria	8	7
urgent	8	6
discussions	8	11
raises	8	6
lengthy	8	7
tadeusz	8	7
zwiefka	8	7
candidates	8	10
eea	8	3
headed	8	6
aviation	8	8
vocational	8	10
educational	8	11
views	8	5
chaired	8	7
evaluate	8	8
scale	8	5
equally	8	7
presidency	8	10
focusing	8	8
move	8	4
goal	8	4
abuse	8	5
methodology	8	11
today	8	5
paulo	8	5
martin	8	6
kyösti	8	6
virrankoski	8	11
caspary	8	7
joel	8	4
hasse	8	5
manolis	8	7
mavrommatis	8	11
school	8	6
preventive	8	10
assessing	8	9
written	8	7
crucial	8	7
juan	8	4
ramallo	8	7
massanet	8	8
derecho	8	7
l.	8	2
vítor	8	5
caldeira	8	8
via	8	3
viable	8	6
bringing	8	8
credit	8	6
dissemination	8	13
selfhandling	8	12
remaining	8	9
old	8	3
space	8	5
links	8	5
certificates	8	12
david	8	5
closures	8	8
targeted	8	8
retraining	8	10
forthcoming	8	11
elspeth	8	7
attwooll	8	8
damage	8	6
illegally	8	9
previously	8	10
mountain	8	8
natura	8	6
owners	8	6
fostering	8	9
owninitiative	8	13
exploited	8	9
zdzisław	8	8
pilot	8	5
distribution	8	12
exploit	8	7
countryside	8	11
density	8	7
remoteness	8	10
gases	8	5
terrorism	8	9
immigrants	8	10
audiovisual	8	11
bioethanol	8	10
securities	8	10
qualifying	8	10
accession	7	9
estonia	7	7
cyprus	7	6
slovenia	7	8
slovakia	7	8
submitting	7	10
gives	7	5
correspond	7	10
inhabitants	7	11
arnaoutakis	7	11
jerzy	7	5
bernadette	7	10
giovanni	7	8
gurmai	7	6
james	7	5
vladimír	7	8
helmuth	7	7
liaison	7	7
exclusively	7	11
instead	7	7
drive	7	5
breaks	7	6
impose	7	6
constituting	7	12
entered	7	7
preceding	7	9
check	7	5
acknowledge	7	11
core	7	4
mark	7	4
prepared	7	8
why	7	3
word	7	4
philip	7	6
paolo	7	5
petr	7	4
duchoň	7	6
lichtenberger	7	13
patrick	7	7
willi	7	5
piecyk	7	6
anne	7	4
simple	7	6
hour	7	4
disposal	7	8
uninterrupted	7	13
occupation	7	10
liable	7	6
nevertheless	7	12
perceived	7	9
choices	7	7
justify	7	7
limitations	7	11
proportional	7	12
regularly	7	9
convey	7	6
precise	7	7
assessed	7	8
delivered	7	9
supplements	7	11
imply	7	5
consultations	7	13
consumed	7	8
scientifically	7	14
directed	7	8
heard	7	5
stating	7	7
evolution	7	9
encountered	7	11
sixth	7	5
ensured	7	7
unnecessary	7	11
factor	7	6
demonstrate	7	11
accompany	7	9
forthwith	7	9
liquids	7	7
voluntary	7	9
measured	7	8
wishes	7	6
legally	7	7
acceptable	7	10
greatest	7	8
saving	7	6
sphere	7	6
gauzès	7	6
peter	7	5
untying	7	7
reciprocity	7	11
dac	7	3
accelerate	7	10
overcome	7	8
border	7	6
carries	7	7
delegated	7	9
solely	7	6
defines	7	7
attain	7	6
erdf	7	4
esf	7	3
differing	7	9
adjust	7	6
generate	7	8
exceptional	7	11
licences	7	8
interinstitutional	7	18
moment	7	6
recovery	7	8
domestic	7	8
purely	7	6
certainty	7	9
dealt	7	5
proposing	7	9
gained	7	6
substantive	7	11
implications	7	12
regime	7	6
demonstrated	7	12
trust	7	5
non	7	3
thanks	7	6
closer	7	6
approximately	7	13
communautaire	7	13
adapted	7	7
cancel	7	6
guidoni	7	7
gain	7	4
movement	7	8
gave	7	4
behind	7	6
vibratory	7	9
complied	7	8
knowhow	7	7
avoided	7	7
honeyball	7	9
ecr	7	3
berger	7	6
klausheiner	7	11
lehne	7	5
exemption	7	9
insurance	7	9
communicated	7	12
judges	7	6
holding	7	7
eliminate	7	9
unequal	7	7
brings	7	6
underrepresented	7	16
eliminating	7	11
accounting	7	10
nice	7	4
disabled	7	8
networking	7	10
affects	7	7
teresa	7	6
riera	7	5
madurell	7	8
telecommunications	7	18
never	7	5
side	7	4
contributes	7	11
invitation	7	10
careful	7	7
reverse	7	7
parliaments	7	11
comment	7	7
clash	7	5
prospective	7	11
economics	7	9
m.	7	2
feel	7	4
possibly	7	8
things	7	6
textiles	7	8
congress	7	8
spain	7	5
drafting	7	8
workings	7	8
administrations	7	15
perform	7	7
annually	7	8
eastern	7	7
managed	7	7
outcome	7	7
renewed	7	7
boost	7	5
statutory	7	9
installations	7	13
vary	7	4
reserve	7	7
closure	7	7
impacts	7	7
significance	7	12
maintains	7	9
addressing	7	10
played	7	6
aubert	7	6
france	7	6
strengthened	7	12
attainment	7	10
j.	7	2
k.	7	2
avert	7	5
zones	7	5
imports	7	7
forestbased	7	11
disadvantages	7	13
safeguards	7	10
poor	7	4
ioannis	7	7
gklavakis	7	9
nsrac	7	5
retain	7	6
closed	7	6
th	7	2
geothermal	7	10
buildings	7	9
romania	7	7
bulgaria	7	8
buy	7	3
foster	7	6
translation	7	11
tackling	7	8
citizenship	7	11
occurred	7	8
obligatory	7	10
federated	7	9
micronesia	7	10
inventions	7	10
pluralism	7	9
crop	7	4
acquire	7	7
aggregate	7	9
par	7	3
benchmarking	6	12
transportation	6	14
nominated	6	9
imbalance	6	9
malta	6	5
propose	6	7
modification	6	12
took	6	4
eurostat	6	8
demographic	6	11
corresponds	6	11
adapting	6	8
populations	6	11
carlos	6	6
mieczysław	6	10
edmund	6	6
janowski	6	8
nistelrooij	6	11
markus	6	6
pieper	6	6
schroedter	6	10
margie	6	6
sudre	6	5
5a	6	2
lay	6	3
officers	6	8
enters	6	6
collected	6	9
secondary	6	9
owned	6	5
ba	6	2
rating	6	6
almost	6	6
unchanged	6	9
underlines	6	10
requiring	6	9
excessive	6	9
picture	6	7
costa	6	5
georg	6	5
jarzembowski	6	12
corien	6	6
wortmannkool	6	12
quickly	6	7
employer	6	8
radius	6	6
forces	6	6
principal	6	9
portion	6	7
regarded	6	8
employed	6	8
clauses	6	7
restrict	6	8
intake	6	6
comparative	6	11
techniques	6	10
ones	6	4
prohibit	6	8
longestablished	6	15
undergo	6	7
choosing	6	8
restaurants	6	11
hospitals	6	9
canteens	6	8
caterers	6	8
quantities	6	10
volume	6	6
compares	6	8
objection	6	9
implied	6	7
modern	6	6
explicitly	6	10
endeavour	6	9
labelled	6	8
revised	6	7
stimulate	6	9
centralised	6	11
conflict	6	8
insufficient	6	12
suspension	6	10
blood	6	5
starch	6	6
interpreted	6	11
composition	6	11
concentrated	6	12
passed	6	6
confidential	6	12
kept	6	4
performed	6	9
facts	6	5
dry	6	3
cholesterol	6	11
sodiumfree	6	10
sign	6	4
contributions	6	13
elisa	6	5
othmar	6	6
karas	6	5
alexander	6	9
reul	6	4
recipient	6	9
aiming	6	6
accessibility	6	13
awarding	6	8
ilo	6	3
conventions	6	11
thematic	6	8
virtue	6	6
eradication	6	11
capacities	6	10
experienced	6	11
reconciliation	6	14
promotes	6	8
preaccession	6	12
multilateral	6	12
bernard	6	7
catherine	6	9
albert	6	6
egnos	6	5
signals	6	7
reliability	6	11
start	6	5
gnss	6	4
repayment	6	9
ground	6	6
ensures	6	7
credits	6	7
largest	6	7
earliest	6	8
tribunal	6	8
judgments	6	9
brief	6	5
ordinary	6	8
rejection	6	9
failure	6	7
lodge	6	5
formal	6	6
distinction	6	11
processed	6	9
underlined	6	10
profit	6	6
abroad	6	6
choose	6	6
dual	6	4
boosting	6	8
publicity	6	9
correcting	6	10
alter	6	5
interconnections	6	16
reinforcement	6	13
presenting	6	10
largescale	6	10
proved	6	6
spread	6	6
conferred	6	9
eib	6	3
arise	6	5
philippe	6	8
giles	6	5
chichester	6	10
heart	6	5
gains	6	5
realised	6	8
additionally	6	12
undermine	6	9
represents	6	10
steel	6	5
trimmers	6	8
antonios	6	8
trakatellis	6	11
christofer	6	10
fjellner	6	8
ask	6	3
rainer	6	6
wieland	6	7
jaroslav	6	8
zvěřina	6	7
tied	6	4
foundation	6	10
solve	6	5
aloyzas	6	7
sakalas	6	7
nicole	6	6
fontaine	6	8
launching	6	9
remove	6	6
launched	6	8
complements	6	11
cohesive	6	8
beliefs	6	7
contexts	6	8
mainstreaming	6	13
suffer	6	6
consolidated	6	12
corruption	6	10
born	6	4
intention	6	9
phenomenon	6	10
ireland	6	7
college	6	7
parliamentary	6	13
plant	6	5
dean	6	4
cead	6	4
unable	6	6
accurate	6	8
reflected	6	9
constantly	6	10
auditor	6	7
roadmap	6	7
hope	6	4
ongoing	6	7
contacts	6	8
considerations	6	14
integrate	6	9
mandate	6	7
instructions	6	12
reply	6	5
easy	6	4
receives	6	8
borut	6	5
pahor	6	5
marcello	6	8
vernola	6	7
belgian	6	7
spheres	6	7
professor	6	9
shortcomings	6	12
necessarily	6	11
going	6	5
backed	6	6
felt	6	4
length	6	6
huge	6	4
spirit	6	6
note	6	4
dei	6	3
diritti	6	7
para	6	4
examples	6	8
try	6	3
rational	6	8
threat	6	6
former	6	6
whereby	6	7
newly	6	5
strict	6	6
afforded	6	8
recommend	6	9
roland	6	6
depart	6	6
carl	6	4
schlyter	6	8
transfers	6	9
location	6	8
wto	6	3
workforce	6	9
conversion	6	10
shape	6	5
andersson	6	9
ana	6	3
gear	6	4
n.	6	2
tropical	6	8
logging	6	7
contributing	6	12
hitherto	6	8
summit	6	6
platform	6	8
pursue	6	6
martínez	6	8
duarte	6	6
freitas	6	7
czesław	6	7
siekierski	6	10
andrzej	6	7
fishery	6	7
stecf	6	5
vessels	6	7
mariehélène	6	11
isolated	6	8
enough	6	6
medium	6	6
figure	6	6
penetration	6	11
advantages	6	10
harmful	6	7
adjustments	6	11
emergence	6	9
centres	6	7
disad	6	5
outermost	6	9
guiding	6	7
investing	6	9
valued	6	6
amenities	6	9
connecting	6	10
eafrd	6	5
bottomup	6	8
observed	6	8
fixed	6	5
csaba	6	5
thereto	6	7
alert	6	5
eaec	6	4
modernising	6	11
disadvantage	6	12
decent	6	6
concentration	6	13
ictrelated	6	10
privacy	6	7
specify	5	7
integrity	5	9
calculate	5	9
input	5	5
minimising	5	10
latvia	5	6
lithuania	5	9
europewide	5	10
updating	5	8
compatibility	5	13
usually	5	7
table	5	5
km	5	2
brussels	5	8
add	5	3
hutchinson	5	10
gisela	5	6
kallenbach	5	10
olbrycht	5	8
francisca	5	9
pleguezuelos	5	12
aguilar	5	7
březina	5	7
seeber	5	6
coordinate	5	10
checking	5	8
show	5	4
stations	5	8
locations	5	9
away	5	4
relative	5	8
aware	5	5
margin	5	6
securing	5	8
observers	5	9
left	5	4
clarifying	5	10
solution	5	8
margrete	5	8
auken	5	5
mathieu	5	7
dieterlebrecht	5	14
koch	5	4
le	5	2
bogusław	5	8
janusz	5	6
ewa	5	3
roberts	5	7
zīle	5	4
cottigny	5	8
lópezistúriz	5	12
derogations	5	11
exercised	5	9
numerous	5	8
optimal	5	7
fire	5	4
crisis	5	6
ib	5	2
television	5	10
detection	5	9
holds	5	5
proportionate	5	13
gravity	5	7
proceed	5	7
prerequisite	5	12
genetic	5	7
tobacco	5	7
drugs	5	5
monounsaturated	5	15
fibre	5	5
dietary	5	7
proof	5	5
noncontroversial	5	16
sake	5	4
marks	5	5
carbohydrate	5	12
lifestyle	5	9
illustrative	5	12
ea	5	2
reasoned	5	8
verify	5	6
understandable	5	14
modified	5	8
fifth	5	5
eleventh	5	8
twelve	5	6
promptly	5	8
reduces	5	7
formulation	5	11
solids	5	6
linguistic	5	10
bulk	5	4
names	5	5
constituent	5	11
disclosure	5	10
models	5	6
abovementioned	5	14
statements	5	10
lactose	5	7
cows	5	4
quarterly	5	9
behaviour	5	9
adjusting	5	9
friedrich	5	9
john	5	4
sánchez	5	7
aforementioned	5	14
trading	5	7
purchased	5	9
internationally	5	15
forced	5	6
nationals	5	9
originate	5	9
quantitative	5	12
ruling	5	6
abide	5	5
purchases	5	9
proven	5	6
cooperative	5	11
optional	5	8
synergy	5	7
equip	5	5
specifies	5	9
competences	5	11
jurisdiction	5	12
represented	5	11
validity	5	8
věra	5	4
flasarová	5	9
capabilities	5	12
link	5	4
missions	5	8
update	5	6
him	5	3
justification	5	13
opposition	5	10
otherwise	5	9
entering	5	8
enforce	5	7
judgment	5	8
refers	5	6
accelerated	5	11
simpler	5	7
ministers	5	9
universities	5	12
evaluations	5	11
licensing	5	9
leading	5	7
refusal	5	7
modifying	5	9
defining	5	8
essentially	5	11
identical	5	9
subsidised	5	10
luisa	5	5
consolidation	5	13
identifies	5	10
venture	5	7
definite	5	8
uncertainties	5	13
cross	5	5
simultaneously	5	14
waterways	5	9
shipping	5	8
engagement	5	10
exceptionally	5	13
revealed	5	8
recover	5	7
reimbursement	5	13
alternatives	5	12
mobilised	5	9
pia	5	3
elda	5	4
locatelli	5	9
reino	5	5
paasilinna	5	10
patrizia	5	8
toia	5	4
vittorio	5	8
prodi	5	5
greatly	5	7
inadequate	5	10
viewed	5	6
seriously	5	9
reservations	5	12
emission	5	8
urszula	5	7
krupa	5	5
erna	5	4
hennicotschoepges	5	17
paneuropean	5	11
privileges	5	10
immunities	5	10
eva	5	3
medina	5	6
ortega	5	6
evaluating	5	10
harks	5	5
-and	5	4
nicola	5	6
zingaretti	5	10
medicines	5	9
problematic	5	11
fiveyear	5	8
socially	5	8
acted	5	5
roma	5	4
popular	5	7
varying	5	7
opened	5	6
celebrating	5	11
tolerance	5	9
enterprise	5	10
exposed	5	7
translating	5	11
expertise	5	9
signing	5	7
disseminate	5	11
antidiscrimination	5	18
záborská	5	8
delivers	5	8
mrs	5	3
division	5	8
true	5	4
satisfactory	5	12
accountability	5	14
forum	5	5
recognized	5	10
detail	5	6
say	5	3
fit	5	3
press	5	5
headings	5	8
elected	5	7
revising	5	8
myself	5	6
considerably	5	12
contact	5	7
concretely	5	10
dried	5	5
fodder	5	6
reformed	5	8
assyst	5	6
referral	5	8
bösch	5	5
mogens	5	6
nj	5	2
camre	5	5
lorenzo	5	7
cesa	5	4
szabolcs	5	8
fazakas	5	7
bart	5	4
staes	5	5
tapio	5	5
leuven	5	6
program	5	7
publications	5	12
overriding	5	10
uptodate	5	8
hence	5	5
presents	5	8
examining	5	9
faculty	5	7
subjects	5	8
decentralisation	5	16
come	5	4
sums	5	4
managers	5	8
stable	5	6
simultaneous	5	12
replacing	5	9
chambers	5	8
certainly	5	9
sharing	5	7
igf	5	3
participant	5	11
inherent	5	8
wake	5	4
supplying	5	9
permanent	5	9
clarification	5	13
vicepresident	5	13
taught	5	6
craft	5	5
brazil	5	6
observations	5	12
ex	5	2
pursuit	5	7
causes	5	6
reviewing	5	9
unions	5	6
immovable	5	9
equitable	5	9
worker	5	6
stephen	5	7
hughes	5	6
facilitates	5	11
medical	5	7
zaleski	5	7
varela	5	6
suanzescarpegna	5	15
reinforced	5	10
financially	5	11
deterioration	5	13
observatory	5	11
remit	5	5
ad	5	2
productive	5	10
successfully	5	12
afforestation	5	13
ecologically	5	12
tackle	5	6
desertification	5	15
o.	5	2
fighting	5	8
imported	5	8
sink	5	4
producing	5	9
attaining	5	9
cope	5	4
resource	5	8
turn	5	4
ideas	5	5
reflects	5	8
prospects	5	9
christa	5	7
milan	5	5
neil	5	4
parish	5	6
boxes	5	5
rac	5	3
agrees	5	6
hugh	5	4
allister	5	8
capoulas	5	8
santos	5	6
2b	5	2
pier	5	4
rebuild	5	7
bycatch	5	7
habitat	5	7
rising	5	6
catch	5	5
catches	5	7
faced	5	5
integrating	5	11
indispensable	5	13
grow	5	4
mortality	5	9
stronger	5	8
boosted	5	7
feasibility	5	11
re	5	2
rapidly	5	7
pillars	5	7
decoupled	5	9
crosscompliance	5	15
gdp	5	3
forwardlooking	5	14
consolidate	5	11
proactive	5	9
mitigation	5	10
expect	5	6
wetlands	5	8
bioenergy	5	9
overarching	5	11
onfarm	5	6
einclusion	5	10
upgrading	5	9
smallscale	5	10
endogenous	5	10
linking	5	7
island	5	6
demarcation	5	11
respects	5	8
whom	5	4
elderly	5	7
őry	5	3
dimitrios	5	9
papadimoulis	5	12
borders	5	7
responses	5	9
dignity	5	7
unemployed	5	10
youth	5	5
wealth	5	6
accounted	5	9
specification	5	13
computing	5	9
cars	5	4
petrol	5	6
biodiesel	5	9
cheap	5	5
flow	5	4
elections	5	9
liquidity	5	9
solvency	5	8
sell	5	4
calculating	4	11
methodologies	4	13
penalty	4	7
balancing	4	9
nominations	4	11
online	4	6
ago	4	3
smooth	4	6
fashion	4	7
minimise	4	8
remedy	4	6
uniformity	4	10
annexes	4	7
adaptation	4	10
alfonso	4	7
andria	4	6
beaupuy	4	7
rolf	4	4
berend	4	6
jana	4	4
bobošíková	4	10
graham	4	6
booth	4	5
bourzai	4	7
claudio	4	7
fava	4	4
iratxe	4	6
pérez	4	5
eugenijus	4	9
gentvilas	4	9
lidia	4	5
joanna	4	6
geringer	4	8
oedenberg	4	9
ambroise	4	8
guellec	4	7
hatzidakis	4	10
miloš	4	5
koterec	4	7
constanze	4	9
angela	4	6
krehl	4	5
musotto	4	7
alyn	4	4
smith	4	5
grażyna	4	7
staniszewska	4	12
železný	4	7
ole	4	3
christensen	4	11
mojca	4	5
drčar	4	5
murko	4	5
mirosław	4	8
mariusz	4	7
piotrowski	4	10
lászló	4	6
performing	4	10
compile	4	7
switzerland	4	11
equipped	4	8
along	4	5
rotation	4	8
conducted	4	9
repeated	4	8
becomes	4	7
recognise	4	9
break	4	5
analysing	4	9
begin	4	5
sheets	4	6
consecutive	4	11
forwarders	4	10
contractors	4	11
discarded	4	9
cutting	4	7
minimal	4	7
ultimately	4	10
forwarding	4	10
overview	4	8
lastly	4	6
supposed	4	8
analyse	4	7
constitutes	4	11
christine	4	9
veyrac	4	6
emanuel	4	7
jardim	4	6
fernandes	4	9
jeanine	4	7
hennisplasschaert	4	17
etelka	4	6
barsipataky	4	11
hedkvist	4	8
petersen	4	8
schmitt	4	7
periodic	4	8
indicates	4	9
enforced	4	8
certificate	4	11
stipulates	4	10
progressively	4	13
flood	4	5
shortened	4	9
driven	4	6
kilometre	4	9
wage	4	4
obliged	4	7
divided	4	7
rectified	4	9
printout	4	8
august	4	6
fruit	4	5
undesirable	4	11
fats	4	4
energyrestricted	4	16
diets	4	5
onset	4	5
habits	4	6
packaging	4	9
wellbeing	4	9
8b	4	2
misleading	4	10
referring	4	9
generic	4	7
proximity	4	9
consuming	4	9
slimming	4	8
doctors	4	7
professionals	4	13
charities	4	9
preferably	4	10
defend	4	6
doubts	4	6
conditional	4	11
legitimate	4	10
suspended	4	9
obtains	4	7
twentieth	4	9
eighteenth	4	10
ever	4	4
criminal	4	8
holder	4	6
intense	4	7
muscular	4	8
whichever	4	9
serving	4	7
rnv	4	3
aligned	4	7
marked	4	6
brand	4	5
fancy	4	5
confidentiality	4	15
instituted	4	10
capable	4	7
cheese	4	6
soft	4	4
poly	4	4
shortchain	4	10
longchain	4	9
verified	4	8
astrid	4	6
lulling	4	7
pervenche	4	9
berès	4	5
karsten	4	7
hoppenstedt	4	11
ian	4	3
hudghton	4	8
harald	4	6
ettl	4	4
noncompliance	4	13
willem	4	6
schuth	4	6
purchase	4	8
suppliers	4	9
herein	4	6
donors	4	6
millennium	4	10
harmonious	4	10
assign	4	6
transfrontier	4	13
enshrined	4	9
reinforcing	4	11
accorded	4	8
dissolution	4	11
concessions	4	11
frontiers	4	9
neighbourhood	4	13
bilateral	4	9
decides	4	7
exhaustive	4	10
consisting	4	10
miroslav	4	8
mikolášik	4	9
falbr	4	5
ulmer	4	5
deß	4	3
exceeds	4	7
american	4	8
foresee	4	7
sum	4	3
deadlines	4	9
deriving	4	8
optimise	4	8
discipline	4	10
st	4	2
concessionaire	4	14
creditor	4	8
automatic	4	9
hereby	4	6
forming	4	7
issuing	4	7
enforceable	4	11
statute	4	7
costbenefit	4	11
costeffective	4	13
transferred	4	11
encounter	4	9
discriminatory	4	14
trustworthy	4	11
enqa	4	4
explore	4	7
rigorous	4	8
thresholds	4	10
pleštinská	4	10
zuzana	4	6
roithová	4	8
marianne	4	8
barbara	4	7
heide	4	5
rühle	4	5
rebate	4	6
advisable	4	9
stretches	4	9
excluded	4	8
certify	4	7
visits	4	6
sites	4	5
existence	4	9
permits	4	7
bank	4	4
norbert	4	7
glante	4	6
joan	4	4
pilar	4	5
jorgo	4	5
chatzimarkakis	4	14
angelika	4	8
niebler	4	7
andres	4	6
tarand	4	6
turmes	4	6
nikolaos	4	8
gonzález	4	8
erika	4	5
lie	4	3
barcelona	4	9
focuses	4	7
absolute	4	8
parallel	4	8
delays	4	6
continuity	4	10
tracked	4	7
kw	4	2
combustionengine	4	16
lawn	4	4
noise	4	5
florenz	4	7
johannes	4	8
blokland	4	8
enjoyed	4	7
mayer	4	5
enrico	4	6
speroni	4	7
derivatives	4	11
construed	4	9
eighteen	4	8
communicate	4	11
michel	4	6
rocard	4	6
reappointment	4	13
looks	4	5
independently	4	13
five‑year	4	9
rightsbased	4	11
lives	4	5
enjoys	4	6
momentum	4	8
efta	4	4
victims	4	7
accentuating	4	12
disseminating	4	13
entail	4	6
selecting	4	9
select	4	6
lost	4	4
suspected	4	9
department	4	10
surveys	4	7
privilege	4	9
concept	4	7
enables	4	7
qualified	4	9
unanimously	4	11
accommodation	4	13
stock	4	5
idea	4	4
pointed	4	7
claire	4	6
gibault	4	7
manfred	4	7
weber	4	5
commerce	4	8
became	4	6
british	4	7
eaggf	4	5
maastricht	4	10
lot	4	3
weak	4	4
thoroughly	4	10
partly	4	6
website	4	7
officials	4	9
apart	4	5
concepts	4	8
really	4	6
flows	4	5
heads	4	5
informatics	4	11
chair	4	5
finding	4	7
arrived	4	7
instances	4	9
allegations	4	11
deputy	4	6
prime	4	5
outcomes	4	8
lies	4	4
realistic	4	9
discuss	4	7
willing	4	7
predict	4	7
actually	4	8
shipbuilding	4	12
chamber	4	7
substitute	4	10
madrid	4	6
comunidades	4	11
autónomas	4	9
tributaria	4	10
un	4	2
stand	4	5
ourselves	4	9
fail	4	4
viewpoint	4	9
maximise	4	8
