word_form	frequency	length
tomaré	5	6
aj	5	2
creas	5	5
llevaré	5	7
roja	5	4
hagan	5	5
cuerpos	5	7
notas	5	5
veinte	5	6
trabaja	5	7
artista	5	7
ocurre	5	6
asiento	5	7
diría	5	5
denme	5	5
vine	5	4
novio	5	5
coman	5	5
equivocado	5	10
mánager	5	7
actriz	5	6
filmación	5	9
quedarme	5	8
golpearme	5	9
posición	5	8
muera	5	5
temo	5	4
pidiendo	5	8
modelo	5	6
casarte	5	7
embarazada	5	10
equivocas	5	9
llegamos	5	8
papeles	5	7
inmediatamente	5	14
ruego	5	5
sigues	5	6
regla	5	5
drogas	5	6
tetas	5	5
jodido	5	6
matemáticas	5	11
propios	5	7
penes	5	5
aliens	5	6
orgullo	5	7
usas	5	4
firmes	5	6
dulzura	5	7
decirme	5	7
respuesta	5	9
siéntate	5	8
hubieran	5	8
tirando	5	7
salvajes	5	8
ensayo	5	6
molière	5	7
positivo	5	8
esclavitud	5	10
negra	5	5
pedro	5	5
famosa	5	6
crea	5	4
oz	5	2
agradecido	5	10
distrae	5	7
arresto	5	7
disparo	5	7
discutir	5	8
ladrones	5	8
despedida	5	9
invento	5	7
podrá	5	5
conozco	5	7
crimen	5	6
deme	5	4
cayó	5	4
primeras	5	8
conduzca	5	8
majestad	5	8
escuchen	5	8
traición	5	8
mentiroso	5	9
salvaste	5	8
imagen	5	6
anillo	5	6
perdona	5	7
conocer	5	7
confiar	5	7
robaste	5	7
vengar	5	6
sonríe	5	6
ramera	5	6
parecido	5	8
identidad	5	9
asesinado	5	9
buscado	5	7
ayúdame	5	7
precio	5	6
pierda	5	6
presento	5	8
louis	5	5
comenzar	5	8
víctima	5	7
vendrá	5	6
trabajos	5	8
colección	5	9
tome	5	4
viuda	5	5
trataba	5	7
rapido	5	6
prueba	5	6
tendre	5	6
testamento	5	10
moral	5	5
cuna	5	4
robin	5	5
carajo	5	6
barata	5	6
proyecto	5	8
unico	5	5
mentes	5	6
abogado	5	7
alli	5	4
castidad	5	8
salvaje	5	7
hare	5	4
mencionar	5	9
unica	5	5
hicistes	5	8
salva	5	5
famoso	5	6
cera	5	4
reparto	5	7
bastilla	5	8
inglaterra	5	10
laura	5	5
-kevin	5	6
encontraron	5	11
dr	5	2
psiquiatra	5	10
texas	5	5
martinis	5	8
maneras	5	7
cole	5	4
asqueroso	5	9
ambos	5	5
pepperoni	5	9
pizza	5	5
matarme	5	7
trataron	5	8
convertidos	5	11
negros	5	6
sumergidos	5	10
castigado	5	9
traidor	5	7
distintas	5	9
programa	5	8
conocemos	5	9
calles	5	6
líder	5	5
tropa	5	5
mayo	5	4
web	5	3
bush	5	4
política	5	8
gatt.org	5	8
temas	5	5
julio	5	5
coates	5	6
manifestantes	5	13
veremos	5	7
finca	5	5
civil	5	5
ésta	5	4
humanos	5	7
plattsburgh	5	11
reciclaje	5	9
olvidar	5	7
treinta	5	7
vuestros	5	8
matad	5	5
alteza	5	6
sobieski	5	8
olga	5	4
esgrima	5	7
pasajeros	5	9
telegrafista	5	12
duelo	5	5
l'arsouille	5	11
clarence	5	8
tráfico	5	7
tunney	5	6
diagonal	5	8
pondrás	4	7
uniforme	4	8
abril	4	5
luchando	4	8
íbamos	4	6
descansen	4	9
alguno	4	6
dejó	4	4
querrá	4	6
muro	4	4
menor	4	5
bendiga	4	7
preocupada	4	10
ruido	4	5
tren	4	4
mar	4	3
supe	4	4
habían	4	6
quedan	4	6
vinimos	4	7
decidieron	4	10
pasamos	4	7
dulces	4	6
diario	4	6
seria	4	5
paseo	4	5
partes	4	6
hermanas	4	8
viste	4	5
color	4	5
chef	4	4
cocinas	4	7
inglés	4	6
prisionero	4	10
aguanta	4	7
volvió	4	6
imaginar	4	8
proteger	4	8
frágil	4	6
estén	4	5
éramos	4	6
moverse	4	7
mortal	4	6
licencia	4	8
dijeron	4	7
pienses	4	7
bestia	4	6
firmar	4	6
recién	4	6
esfuerzo	4	8
bienvenidos	4	11
cámara	4	6
edoardo	4	7
ponti	4	5
perdí	4	5
esposo	4	6
cuelgue	4	7
exacto	4	6
nueve	4	5
assunta	4	7
vestido	4	7
sombrero	4	8
entender	4	8
actuando	4	8
decidí	4	6
hubiese	4	7
gritando	4	8
rojo	4	4
camisa	4	6
risa	4	4
vendedor	4	8
ocupada	4	7
tonta	4	5
número	4	6
absolutamente	4	13
vueltas	4	7
significado	4	11
cobarde	4	7
ayudarme	4	8
frío	4	4
vivido	4	6
montón	4	6
quedé	4	5
cualquiera	4	10
mirada	4	6
cuelga	4	6
diseño	4	6
dando	4	5
musgo	4	5
conocida	4	8
caí	4	3
huevo	4	5
permitiré	4	9
turno	4	5
aplausos	4	8
experiencia	4	11
arroz	4	5
aventura	4	8
vapor	4	5
arrogante	4	9
puchiko-chan	4	12
pato	4	4
tl	4	2
tuvimos	4	7
derrotar	4	8
trabajadores	4	12
ingreso	4	7
avergonzado	4	11
clientes	4	8
fotografía	4	10
detente	4	7
rato	4	4
actuación	4	9
ejem	4	4
pez	4	3
comen	4	5
fumar	4	5
fuiste	4	6
intentarlo	4	10
asombroso	4	9
molesto	4	7
nada~nyo	4	8
volví	4	5
raya	4	4
decidió	4	7
pensaría	4	8
efectivo	4	8
bushiroad	4	9
conocerlo	4	9
dispararon	4	10
reiwa	4	5
controlar	4	9
olvido	4	6
tomó	4	4
estilo	4	6
habló	4	5
malvados	4	8
comenzado	4	9
sucedido	4	8
disparar	4	8
barato	4	6
decidir	4	7
grupo	4	5
baila	4	5
pierdo	4	6
pensaba	4	7
sensación	4	9
deportes	4	8
amarillo	4	8
mensajes	4	8
devolver	4	8
suficientemente	4	15
sopa	4	4
pedir	4	5
preocupe	4	8
drama	4	5
alas	4	4
necesario	4	9
pudiera	4	7
presencia	4	9
yendo	4	5
teniendo	4	8
distrito	4	8
quedó	4	5
ii	4	2
lío	4	3
carga	4	5
realización	4	11
marcar	4	6
preocupa	4	8
importar	4	8
mr	4	2
máquina	4	7
comes	4	5
g.	4	2
cuello	4	6
puse	4	4
escribir	4	8
profundo	4	8
trajes	4	6
sonar	4	5
anuncio	4	7
terribles	4	9
roca	4	4
parar	4	5
intentando	4	10
hacerle	4	7
dimensional	4	11
buscando	4	8
universo	4	8
saludos	4	7
dormido	4	7
especialmente	4	13
laboratorio	4	11
abrir	4	5
llave	4	5
media	4	5
traducción	4	10
na	4	2
situación	4	9
bla	4	3
círculos	4	8
go	4	2
doncella	4	8
orleans	4	7
protección	4	10
rebelión	4	8
sabíamos	4	8
elegir	4	6
respeto	4	7
pierden	4	7
resultado	4	9
dedo	4	4
poniendo	4	8
absurdo	4	7
actuar	4	6
amenaza	4	7
alerta	4	6
cambio	4	6
divino	4	6
bendición	4	9
explicaré	4	9
queríamos	4	9
gestión	4	7
mmm	4	3
gracioso	4	8
centavo	4	7
pagaré	4	6
rechazada	4	9
sacaste	4	7
estudiar	4	8
tonterías	4	9
crecimiento	4	11
presente	4	8
enamorada	4	9
of	4	2
vender	4	6
interesado	4	10
acostarme	4	9
won	4	3
cárcel	4	6
flores	4	6
asistente	4	9
colegio	4	7
tocar	4	5
comienzan	4	9
levántese	4	9
jin	4	3
joo	4	3
arreglos	4	8
suficientes	4	11
ocultar	4	7
cumpleaños	4	10
hacerte	4	7
firme	4	5
permiso	4	7
ocurrió	4	7
cretino	4	7
soportarlo	4	10
sube	4	4
idiotas	4	7
duele	4	5
echa	4	4
daría	4	5
cuesta	4	6
vuelven	4	7
políticos	4	9
preguntaba	4	10
intentes	4	8
interesante	4	11
ame	4	3
amado	4	5
preocupante	4	11
denle	4	5
saldrán	4	7
hablan	4	6
compasión	4	9
economía	4	8
pido	4	4
intereses	4	9
siete	4	5
decidimos	4	9
comedia	4	7
teatro	4	6
invitado	4	8
convirtió	4	9
cuarta	4	6
boda	4	4
pareja	4	6
sobrina	4	7
toerless	4	8
experimento	4	11
pocas	4	5
prometida	4	9
visión	4	6
maligna	4	7
persiguiendo	4	12
momba	4	5
podre	4	5
farsa	4	5
libera	4	6
retrocede	4	9
lleves	4	6
entrenador	4	10
boxeo	4	5
oponente	4	8
vencerá	4	7
criminales	4	10
cuida	4	5
deténganse	4	10
espérame	4	8
aduanas	4	7
dorada	4	6
excitante	4	9
joyas	4	5
señoras	4	7
trate	4	5
admite	4	6
prima	4	5
estimado	4	8
confíe	4	6
olim	4	4
letras	4	6
octava	4	6
cochero	4	7
catedral	4	8
rouen	4	5
cagliostro	4	10
amantes	4	7
escribió	4	8
guardias	4	8
inmortal	4	8
bernardt	4	8
compartimento	4	13
próximo	4	7
buscan	4	6
detalle	4	7
habría	4	6
perdiste	4	8
leonardo	4	8
cluny	4	5
repugnante	4	10
miente	4	6
amas	4	4
estés	4	5
sientas	4	7
confía	4	6
preguntó	4	8
debí	4	4
puestos	4	7
podrás	4	6
arsene	4	6
matarse	4	7
traiga	4	6
sesos	4	5
comenzaré	4	9
dormirás	4	8
generoso	4	8
perdone	4	7
insistir	4	8
bailarín	4	8
marinero	4	8
casará	4	6
pertenece	4	9
trajiste	4	8
lámparas	4	8
escondió	4	8
hazlo	4	5
am	4	2
osa	4	3
criminal	4	8
nido	4	4
reloj	4	5
archiduque	4	10
emocionante	4	11
pájaro	4	6
spree	4	5
llegan	4	6
vieron	4	6
film	4	4
callate	4	7
calmate	4	7
llaman	4	6
tù	4	2
bola	4	4
-pero	4	5
dijistes	4	8
presentar	4	9
films	4	5
quizas	4	6
flamingo	4	8
u$	4	2
sabia	4	5
herencia	4	8
ultimo	4	6
tv	4	2
acojedora	4	9
gustaria	4	8
sorpresa	4	8
mostrar	4	7
presentes	4	9
sobrina-nieta	4	13
suma	4	4
algonquin	4	9
jamas	4	5
quedate	4	7
caiga	4	5
richard	4	7
abierta	4	7
objetivos	4	9
agente	4	6
crear	4	5
firma	4	5
creeme	4	6
oscuridad	4	9
razon	4	5
haria	4	5
uds	4	3
rara	4	4
edrazeba	4	8
enviado	4	7
leal	4	4
moralidad	4	9
navidad	4	7
varios	4	6
periódico	4	9
winnie	4	6
joe	4	3
belleza	4	7
aviador	4	7
aparato	4	7
estimada	4	8
orseolo	4	7
representa	4	10
beneficio	4	9
envía	4	5
sydney	4	6
jacques	4	7
reunión	4	7
sobrino	4	7
salida	4	6
-aqui	4	5
cortinas	4	8
toque	4	5
phillip	4	7
fingiendo	4	9
deberia	4	7
mercado	4	7
-promesa	4	8
família	4	7
edificio	4	8
ayer	4	4
imbecil	4	7
techo	4	5
pantalones	4	10
tratamiento	4	11
deberian	4	8
radio	4	5
ehh	4	3
arranca	4	7
darse	4	5
dejaron	4	7
beatriz	4	7
león	4	4
eterno	4	6
espíritus	4	9
glotones	4	8
condenados	4	10
bolsas	4	6
preguntan	4	9
enterrados	4	10
farinato	4	8
descienden	4	10
vigna	4	5
control	4	7
fraudulentos	4	12
gigantes	4	8
anteo	4	5
traidores	4	9
hielo	4	5
banquete	4	8
lucifer	4	7
monumento	4	9
italia	4	6
monte	4	5
jesucristo	4	10
clases	4	6
asta	4	4
nielsen	4	7
señales	4	7
despide	4	7
planta	4	6
von	4	3
wilcke	4	6
loni	4	4
heredero	4	8
paris	4	5
troyanos	4	8
alcanza	4	7
max	4	3
salón	4	5
turín	4	5
horario	4	7
pensamos	4	8
pueblos	4	7
primavera	4	9
e-mail	4	6
colinas	4	7
manejar	4	7
creemos	4	7
tampere	4	7
salzburgo	4	9
sirena	4	6
gerencial	4	9
deportivo	4	9
globalización	4	13
distinto	4	8
especie	4	7
decían	4	6
cnbc	4	4
granwyth	4	8
pensadores	4	10
eficiente	4	9
túu	4	3
podíamos	4	8
interés	4	7
infantil	4	8
sur	4	3
gabon	4	5
relaciones	4	10
hamburguesas	4	12
liberalización	4	14
cruzada	4	7
kinnithrung	4	11
hamburguesa	4	11
responde	4	8
votar	4	5
fines	4	5
derechos	4	8
quinta	4	6
ése	4	3
aleksandar	4	10
petrovic	4	8
petar	4	5
maten	4	5
duques	4	6
tumbas	4	6
rusia	4	5
telégrafo	4	9
thugee	4	6
pon	4	3
stebbins	4	8
formar	4	6
traído	4	6
elefantes	4	9
desátame	4	8
gurú	4	4
jurado	4	6
alexandra	4	9
instructor	4	10
varville	4	8
marie	4	5
empleada	4	8
enrique	4	7
lady	4	4
isabel	4	6
richmond	4	8
mónica	4	6
tómalo	4	6
bebes	4	5
alcalde	4	7
leo	4	3
teniente	4	8
donlan	4	6
tilden	4	6
gary	4	4
almorzar	4	8
ingleses	3	8
largos	3	6
pasas	3	5
equipo	3	6
trincheras	3	10
entró	3	5
encontraste	3	11
lástima	3	7
vernos	3	6
levanta	3	7
entrenó	3	7
hablaban	3	8
cuánta	3	6
aprender	3	8
escúchame	3	9
estaremos	3	9
francés	3	7
rayos	3	5
dará	3	4
quítense	3	8
ciudadano	3	9
cuidar	3	6
fila	3	4
saliste	3	7
borda	3	5
explicación	3	11
siguió	3	6
cuantos	3	7
pasaron	3	7
empezó	3	6
yanquis	3	7
francesa	3	8
disculparme	3	11
cocinero	3	8
napoleón	3	8
estómago	3	8
parecer	3	7
poquito	3	7
momentos	3	8
magia	3	5
cochonnet	3	9
pelota	3	6
podamos	3	7
hijas	3	5
menores	3	7
casarme	3	7
llegaron	3	8
traerlo	3	7
heridos	3	7
entendí	3	7
sector	3	6
pura	3	4
pase	3	4
mutuamente	3	10
gustas	3	6
avanzada	3	8
alemana	3	7
acuerda	3	7
sígueme	3	7
mantengan	3	9
abiertos	3	8
prometo	3	7
feroz	3	5
entero	3	6
extrañaba	3	9
quienes	3	7
mosqueteros	3	11
sobrevivir	3	10
volvamos	3	8
enviaron	3	8
pondrá	3	6
septiembre	3	10
muévete	3	7
galones	3	7
contó	3	5
fueran	3	6
oyeron	3	6
termina	3	7
m.	3	2
noviembre	3	9
tantos	3	6
murieron	3	8
logramos	3	8
recordaré	3	9
aliento	3	7
cenizas	3	7
vuelvo	3	6
costumbre	3	9
juicio	3	6
esconden	3	8
quejas	3	6
eco	3	3
corazones	3	9
estrellas	3	9
oídos	3	5
veas	3	4
asustada	3	8
pasan	3	5
poema	3	5
divertida	3	9
patas	3	5
hocico	3	6
pusiste	3	7
llame	3	5
olvidé	3	6
llamé	3	5
anda	3	4
llames	3	6
oyes	3	4
esperé	3	6
dejarlo	3	7
oía	3	3
moriré	3	6
cable	3	5
vestuario	3	9
sonido	3	6
dormida	3	7
corriendo	3	9
enfermedad	3	10
amar	3	4
remedio	3	7
hornear	3	7
usada-san	3	9
compañera	3	9
personajes	3	10
comenzando	3	10
cabaña	3	6
montaña	3	7
mikoto	3	6
construir	3	9
cartel	3	6
diferentes	3	10
casas	3	5
corporativo	3	11
inmediato	3	9
prefiero	3	8
presiona	3	8
boleto	3	6
detén	3	5
detener	3	7
legendarias	3	11
cantar	3	6
tarjetas	3	8
peligroso	3	9
pedido	3	6
agregar	3	7
parque	3	6
filtrado	3	8
demonio~nyo	3	11
-hola	3	5
convierto	3	9
elección	3	8
esto~nyo	3	8
buscas	3	6
gordo	3	5
arruinado	3	9
seguido	3	7
aquí~gema	3	9
gemido	3	6
orilla	3	6
batatas	3	7
mukatsuki	3	9
medidor	3	7
lugares	3	7
yema	3	4
preocuparte	3	11
capaz	3	5
lograr	3	6
suponía	3	7
brilla	3	6
pelos	3	5
dejiko-sama	3	11
sepa	3	4
ubicación	3	9
celebridad	3	10
escondida	3	9
tensión	3	7
llegada	3	7
pesado	3	6
enfermo	3	7
refleja	3	7
escalofríos	3	11
piadoso	3	7
pio	3	3
acabas	3	6
dejamos	3	7
tarea	3	5
amablemente	3	11
fama	3	4
sacrificio	3	10
calidad	3	7
podríamos	3	9
normalidad	3	10
redondo	3	7
seres	3	5
llevarse	3	8
llorando	3	8
episodio	3	8
disfrute	3	8
expresar	3	8
verás	3	5
celebración	3	11
uy	3	2
empiezo	3	7
movimientos	3	11
gigante	3	7
piernas	3	7
cierta	3	6
encantador	3	10
subir	3	5
harta	3	5
sentimiento	3	11
práctica	3	8
nostalgia	3	9
ingenua	3	7
abuelo	3	6
gorda	3	5
logrado	3	7
antigua	3	7
sabiduría	3	9
asociación	3	10
lancaster	3	9
posibilidades	3	13
realizar	3	8
deseos	3	6
cumplir	3	7
isla	3	4
v.	3	2
queria	3	6
sacando	3	7
comentario	3	10
bajando	3	7
cajas	3	5
gritar	3	6
pelo	3	4
seco	3	4
rastro	3	6
escoba	3	6
recordar	3	8
the	3	3
matarlo	3	7
necesitar	3	9
lanzador	3	8
leer	3	4
leyendo	3	7
revista	3	7
mono	3	4
cerebro	3	7
maletas	3	7
paras	3	5
miserable	3	9
oir	3	3
harían	3	6
saludo	3	6
ruso	3	4
acabado	3	7
genio	3	5
responsable	3	11
posibilidad	3	11
sucio	3	5
mzz	3	3
pechos	3	6
estúpida	3	8
funcionar	3	9
bebiendo	3	8
excusas	3	7
búsqueda	3	8
cocinera	3	8
experta	3	7
villa	3	5
nocturno	3	8
mozart	3	6
bodas	3	5
estudia	3	7
hoguera	3	7
circunstancias	3	14
inicio	3	6
razonable	3	9
ronda	3	5
preocupaciones	3	14
arruinada	3	9
caminos	3	7
decisiones	3	10
entienden	3	9
piensan	3	7
cobain	3	6
adultos	3	7
leen	3	4
virginidad	3	10
déjala	3	6
convertirme	3	11
bebida	3	6
volverá	3	7
estudios	3	8
tragos	3	6
apagar	3	6
perderás	3	8
logros	3	6
pito	3	4
desesperación	3	13
ritual	3	6
religiosa	3	9
universitario	3	13
hayas	3	5
hombro	3	6
metas	3	5
in	3	2
proceso	3	7
cultura	3	7
manejo	3	6
cómodo	3	6
alumna	3	6
coche	3	5
cerveza	3	7
mírate	3	6
encerrado	3	9
pedí	3	4
juegos	3	6
inversiones	3	11
invertir	3	8
televisión	3	10
conduce	3	7
jugador	3	7
bocas	3	5
sexy	3	4
autos	3	5
costa	3	5
hiciera	3	7
imagina	3	7
asustaste	3	9
jódete	3	6
volante	3	7
eun	3	3
hye	3	3
salgo	3	5
preparamos	3	10
filmar	3	6
gusten	3	6
veré	3	4
mellizos	3	8
importantes	3	11
dibujar	3	7
salen	3	5
querías	3	7
enamorado	3	9
huele	3	5
gracia	3	6
mendigos	3	8
gustó	3	5
estuviste	3	9
viejas	3	6
fueras	3	6
joong	3	5
ruda	3	4
devuélvemelo	3	12
prostituta	3	10
fábrica	3	7
juez	3	4
pensarlo	3	8
caído	3	5
guarda	3	6
piense	3	6
lloran	3	6
cocinar	3	7
rompe	3	5
viendo	3	6
hazte	3	5
soju	3	4
relleno	3	7
conocía	3	7
algodón	3	7
machos	3	6
siguieron	3	9
podían	3	6
viviendo	3	8
humanidad	3	9
costos	3	6
increíblemente	3	14
altos	3	5
cupones	3	7
sensible	3	8
sepas	3	5
resulta	3	7
delincuente	3	11
despiertos	3	10
mataré	3	6
casaste	3	7
irte	3	4
pésimo	3	6
bonitas	3	7
empleado	3	8
escándalo	3	9
importancia	3	11
hubiéramos	3	10
decente	3	7
váyanse	3	7
matones	3	7
maestro	3	7
artes	3	5
detengan	3	8
avaricia	3	8
voluntad	3	8
cuchillo	3	8
caminar	3	7
diferencias	3	11
h.	3	2
audiencia	3	9
cortesanos	3	10
monarca	3	7
palacio	3	7
lamentable	3	10
procurador	3	10
gravemente	3	10
repudiado	3	9
atraído	3	7
piedad	3	6
tutor	3	5
preparativos	3	12
unión	3	5
llevada	3	7
desaparece	3	10
fatal	3	5
mantén	3	6
mereces	3	7
miras	3	5
permitir	3	8
prisión	3	7
alimentar	3	9
hablaremos	3	10
barcos	3	6
papas	3	5
disculpas	3	9
extranjera	3	10
puerto	3	6
mías	3	4
permítanme	3	10
llegaremos	3	10
arrestarla	3	10
mataría	3	7
confiable	3	9
gatos	3	5
demos	3	5
esfuerzos	3	9
prisionera	3	10
reconozco	3	9
pacto	3	5
encantos	3	8
hipocresía	3	10
pecados	3	7
sirviente	3	9
esperas	3	7
arriesgar	3	9
límites	3	7
siglo	3	5
nacido	3	6
conocerte	3	9
provoca	3	7
trabajaba	3	9
privado	3	7
dormiste	3	8
haberlo	3	7
grita	3	5
acróbata	3	8
garras	3	6
sabrá	3	5
guillotina	3	10
revelan	3	7
impaciente	3	10
doctora	3	7
jura	3	4
violenta	3	8
dale	3	4
derrota	3	7
necesitábamos	3	13
sigamos	3	7
firmado	3	7
furia	3	5
cerrar	3	6
emperatriz	3	10
coincidencia	3	12
bicho	3	5
olvidas	3	7
acepto	3	6
traeme	3	6
boulevard	3	9
queden	3	6
seguridad	3	9
aguante	3	7
oferta	3	6
disculpo	3	8
san	3	3
exposición	3	10
salvas	3	6
cortada	3	7
goma	3	4
opuesto	3	7
mueva	3	5
condado	3	7
esperan	3	7
grand	3	5
opera	3	5
palo	3	4
engaña	3	6
sácame	3	6
asustes	3	7
crímenes	3	8
despiertes	3	10
dejas	3	5
intenso	3	7
poderes	3	7
defender	3	8
botín	3	5
inteligente	3	11
correr	3	6
voló	3	4
ventaja	3	7
pasaje	3	6
moto	3	4
juegas	3	6
aseguro	3	7
presenten	3	9
salto	3	5
urban	3	5
gad	3	3
verano	3	6
colina	3	6
tragedia	3	8
vere	3	4
proxima	3	7
asi­	3	4
millonario	3	10
estes	3	5
horror	3	6
lectura	3	7
eubanks	3	7
ademas	3	6
massachusetts	3	13
zona	3	4
comunidad	3	9
fuertes	3	7
agujero	3	7
maquillaje	3	10
leslie	3	6
abierto	3	7
demas	3	5
monton	3	6
case	3	4
estare	3	6
herederos	3	9
lealtad	3	7
generosa	3	8
muebles	3	7
interesa	3	8
sexual	3	6
pariah	3	6
basurero	3	8
pico	3	4
detalles	3	8
tendras	3	7
hermosos	3	8
ponerte	3	7
-tu	3	3
hara	3	4
vinieron	3	8
quiso	3	5
ira	3	3
propiedad	3	9
acercarse	3	9
potencial	3	9
oi	3	2
locales	3	7
matinee	3	7
sobra	3	5
diganle	3	7
quedo	3	5
inspirada	3	9
dorado	3	6
esperen	3	7
dejare	3	6
llego	3	5
hambriento	3	10
mmmm	3	4
folemgra	3	8
receta	3	6
decias	3	6
protegido	3	9
sombra	3	6
cargas	3	6
moula	3	5
anual	3	5
luce	3	4
calor	3	5
-oh	3	3
cai	3	3
bosques	3	7
cargos	3	6
dejenme	3	7
quemen	3	6
-yo	3	3
actos	3	5
votos	3	5
crece	3	5
muere	3	5
warren	3	6
altura	3	6
octubre	3	7
defarge	3	7
aristocracia	3	12
charles	3	7
quedaré	3	7
condenado	3	9
fiel	3	4
siguen	3	6
celda	3	5
philips	3	7
ocuparse	3	8
supermercado	3	12
conseguimos	3	11
creerlo	3	7
despues	3	7
-mamá	3	5
-como	3	5
certeza	3	7
-que	3	4
olor	3	4
sabias	3	6
creerte	3	7
llores	3	6
cuales	3	6
llendo	3	6
davis	3	5
hable	3	5
convencida	3	10
lancelot	3	8
pense	3	5
cicatriz	3	8
botellas	3	8
todd	3	4
escaleras	3	9
sidecar	3	7
unidas	3	6
ayude	3	5
lagarto	3	7
limpiando	3	9
ma	3	2
jugando	3	7
raras	3	5
tejado	3	6
incendios	3	9
depresion	3	9
vendido	3	7
john	3	4
culpables	3	9
salvación	3	9
condenadas	3	10
rechaza	3	7
cristo	3	6
minos	3	5
rimini	3	6
leímos	3	6
desmayado	3	9
torturados	3	10
lluvia	3	6
ciaccio	3	7
castigados	3	10
aparecen	3	8
ángel	3	5
exilio	3	6
emperador	3	9
tortura	3	7
calabozo	3	8
recursos	3	8
escoria	3	7
condenó	3	7
incita	3	6
asquerosas	3	10
reptiles	3	8
consejeros	3	10
discusión	3	9
participar	3	10
confusión	3	9
basado	3	6
británico	3	9
filmada	3	7
oscuro	3	6
circulo	3	7
vigila	3	6
entrada	3	7
caída	3	5
mandó	3	5
basa	3	4
compositor	3	10
cabaret	3	7
fidelidad	3	9
poderoso	3	8
leones	3	6
tirano	3	6
esclavos	3	8
recompensa	3	10
roma	3	4
encuentro	3	9
menelao	3	7
elena	3	5
dioses	3	6
colaboración	3	12
subteniente	3	11
pausa	3	5
fuente	3	6
times	3	5
leyó	3	4
prensa	3	6
pudieron	3	8
políticas	3	9
ángeles	3	7
representante	3	13
extremo	3	7
cierre	3	6
fuimos	3	6
bichlbauer	3	10
eliminar	3	8
consumidor	3	10
voto	3	4
escenario	3	9
desaparecer	3	11
patrick	3	7
comúun	3	6
contacto	3	8
declaración	3	11
activista	3	9
o.l.b	3	5
omc--	3	5
powerpoint	3	10
marketwrap	3	10
asistir	3	7
crecer	3	6
económica	3	9
mundo--	3	7
estudio	3	7
investigar	3	10
conferencias	3	12
telefónica	3	10
helsinki	3	8
mucho--	3	7
comunicación	3	12
década	3	6
remoto	3	6
privilegio	3	10
algúun	3	6
teníamos	3	8
reír	3	4
tuvieron	3	8
damos	3	5
contadores	3	10
internacional	3	13
consumo	3	7
nutrientes	3	10
hildegard	3	9
west	3	4
úunico	3	6
fantástico	3	10
reunirse	3	8
verdes	3	6
empezaron	3	9
iguales	3	7
distintos	3	9
responder	3	9
salió	3	5
periodistas	3	11
barras	3	6
harto	3	5
sorprendió	3	10
admitir	3	7
parlamento	3	10
tela	3	4
cica	3	4
ilija	3	5
stanojevic	3	10
presentada	3	10
archivo	3	7
austriaco	3	9
kosovo	3	6
turco	3	5
karadjordjes	3	12
vujica	3	6
misericordia	3	12
padrino	3	7
compañeros	3	10
markham	3	7
enterrado	3	9
sospechas	3	9
hundió	3	6
variación	3	9
panda	3	5
bhisti	3	6
thug	3	4
instrucción	3	11
archibald	3	9
thomas	3	6
importaría	3	10
novedad	3	7
botella	3	7
romper	3	6
mirad	3	5
colgado	3	7
sapo	3	4
condición	3	9
salvado	3	7
hablará	3	7
vuestra	3	7
disposición	3	11
princesa	3	8
thaïs	3	5
chichito	3	8
anterior	3	8
cita	3	4
camareros	3	9
multimillonario	3	15
hunde	3	5
cameraman	3	9
sabido	3	6
camelias	3	8
apuesta	3	7
prudence	3	8
madame	3	6
idilio	3	6
martha	3	6
arthur	3	6
linder	3	6
gertrudis	3	9
ana	3	3
delord	3	6
wilkinson	3	9
motor	3	5
tránsito	3	8
armenio	3	7
jesús	3	5
frankie	3	7
jackie	3	6
lenny	3	5
corredor	3	8
washington	3	10
reporte	3	7
verá	3	4
despacho	3	8
randone	3	7
vigilo	3	6
tenias	3	6
rojas	3	5
mueves	3	6
ofrecí	3	6
connecticut	2	11
chucho	2	6
alemania	2	8
miles	2	5
infantería	2	10
entramos	2	8
lárgate	2	7
disciplina	2	10
quítate	2	7
meterme	2	7
lleguemos	2	9
biscuit	2	7
guste	2	5
oler	2	4
levántense	2	10
columna	2	7
marchen	2	7
clayborn	2	8
blanco	2	6
teme	2	4
hablaba	2	7
gustaba	2	7
mírenlo	2	7
mascotas	2	8
irá	2	3
azota	2	5
coraje	2	6
peleas	2	6
regresemos	2	10
lunes	2	5
sintieron	2	9
dolía	2	5
rezaba	2	6
regresaré	2	9
regreses	2	8
llegaste	2	8
lanzar	2	6
placa	2	5
suya	2	4
leí	2	3
fuerzas	2	7
evidentemente	2	13
tardó	2	5
posiciones	2	10
bajar	2	5
baptiste	2	8
ideal	2	5
probar	2	6
llenar	2	6
montar	2	6
habríamos	2	9
leche	2	5
jugo	2	4
destruido	2	9
carácter	2	8
alarma	2	6
ponerse	2	7
saldrá	2	6
generosos	2	9
conejo	2	6
explico	2	7
lanza	2	5
sabroso	2	7
sangliers	2	9
jabalíes	2	8
persiguen	2	9
margaret	2	8
cuidó	2	5
queja	2	5
cambiaría	2	9
terminará	2	9
gané	2	4
hacías	2	6
vendo	2	5
humo	2	4
enteré	2	6
frio	2	4
pasaría	2	7
reconocimiento	2	14
ratas	2	5
sabías	2	6
mosquetero	2	10
ciénaga	2	7
debió	2	5
haberse	2	7
intento	2	7
separaba	2	8
andan	2	5
detenerlos	2	10
lodo	2	4
ríes	2	4
niñas	2	5
leía	2	4
