word_form	frequency	length
dovrebbero	10	10
svolge	10	6
masu	10	4
costruito	10	9
secoli	10	6
cospiratori	10	11
verne	10	5
vilineff	10	8
resta	9	5
fanno	9	5
costa	9	5
forti	9	5
iside	9	5
innamorata	9	10
rifiuta	9	7
rara	9	4
propria	9	7
conosciuto	9	10
bar	9	3
porto	9	5
grezzo	9	6
rende	9	5
potenti	9	7
dovere	9	6
sposarmi	9	8
tesoro	9	6
salvezza	9	8
perduta	9	7
seme	9	4
dannati	9	7
viso	9	4
prodighi	9	8
avari	9	5
dite	9	4
altezza	9	7
strumenti	9	9
convinto	9	8
spiega	9	6
papa	9	4
suicidi	9	7
provano	9	7
accusato	9	8
fece	9	4
sporco	9	6
beffa	9	5
spese	9	5
chiunque	9	8
enormi	9	6
offre	9	5
atteggiamento	9	13
fiamma	9	6
azioni	9	6
orgoglio	9	8
concessa	9	8
movimento	9	9
albergo	9	7
negativo	9	8
riposo	9	6
età	9	3
successi	9	8
appare	9	6
orde	9	4
vedi	9	4
infuocata	9	9
tiene	9	5
protezione	9	10
esito	9	5
dimensioni	9	10
costringono	9	11
assemblea	9	9
alt	9	3
possono	9	7
vogliamo	9	8
difendere	9	9
barca	9	5
fianco	9	6
finchè	9	6
filo	9	4
armi	9	4
prendete	9	8
chiamo	9	6
cos'	9	4
corsa	9	5
cancello	9	8
potrei	9	6
arruolare	9	9
esatto	9	6
ragazzi	9	7
india	9	5
tornato	9	7
scritto	9	7
cocktail	9	8
marcia	9	6
sacre	9	5
sognare	9	7
permesso	9	8
fammi	9	5
diamanti	9	8
guru	9	4
rivederti	9	9
inglese	9	7
finito	9	6
andato	9	6
sparare	9	7
eccoti	9	6
proprietario	9	12
baffi	9	5
allarme	9	7
coinvolto	9	9
coprire	9	7
sterminare	9	10
essendo	9	7
effetto	9	7
restaurato	9	10
comunque	9	8
leoni	9	5
domestica	9	9
romanzo	9	7
documenti	9	9
affare	9	6
silenzioso	9	10
ignaro	9	6
scappare	9	8
guidati	9	7
dunque	9	6
acquistare	9	10
titoli	9	6
riguardo	9	8
miseria	9	7
riprendere	9	10
spinge	9	6
danzatrici	9	10
accusa	9	6
senato	9	6
giochi	9	6
avanza	9	6
suzanne	9	7
amministrazione	9	15
madame	9	6
cugino	9	6
modesto	9	7
soggiorno	9	9
liane	9	5
privati	9	7
possesso	9	8
quartieri	9	9
scoprire	9	8
lavori	9	6
chiuso	9	6
corrente	9	8
case	9	4
detenzione	9	10
luogotenente	9	12
magistrato	9	10
talvolta	9	8
doppia	9	6
assegno	9	7
riconoscere	9	11
darti	9	5
importanti	9	10
divisione	9	9
controlla	9	9
testimone	9	9
ricordate	9	9
toya	9	4
avversario	9	10
altare	9	6
pesante	9	7
secolo	9	6
tillie	9	6
cadendo	9	7
chiedo	9	6
batto	9	5
improvviso	9	10
terrore	9	7
movimenti	9	9
possente	9	8
impresa	9	7
fanciulli	9	9
consigliato	9	11
nascere	9	7
eletto	9	6
corona	9	6
regale	9	6
numidi	9	6
offro	9	5
consacrata	9	10
scelto	9	6
leo	9	3
dottore	9	7
attirare	9	8
renaud	9	6
protetto	9	8
scarpe	9	6
impegnato	9	9
chesnaye	9	8
deputati	9	8
margaret	9	8
brown	9	5
mulatta	9	7
abraham	9	7
indossa	9	7
seguire	9	7
poche	9	5
portata	9	7
impiccati	9	9
laura	9	5
freedman	9	8
messe	9	5
sessione	9	8
ispirazione	9	11
temere	9	6
civiltà	9	7
sociale	9	7
guardare	9	8
orda	9	4
scorre	9	6
compie	9	6
obiezioni	9	9
possibilità	9	11
fabbriche	9	9
onnipotente	9	11
sassi	9	5
falegname	9	9
unisce	9	6
dr.nox	9	6
avvelenato	9	10
condannata	9	10
port	9	4
vendres	9	7
civili	9	6
sigillo	9	7
juan	9	4
veloce	9	6
aiutami	9	7
don	9	3
speranze	9	8
sebbene	9	7
métadier	9	8
moderna	9	7
disperata	9	9
attività	9	8
stavo	9	5
casualmente	9	11
labbra	9	6
rese	9	4
perdono	9	7
uccideteli	9	10
abitazione	9	10
dodici	9	6
birargues	9	9
celeritas	9	9
mari	9	4
dimitri	9	7
arbaces	8	7
egitto	8	6
seguirli	8	8
attira	8	6
ieri	8	4
milioni	8	7
natura	8	6
tornerà	8	7
cresciuta	8	9
scene	8	5
incontra	8	8
propone	8	7
maniere	8	7
punizione	8	9
arrivata	8	8
dica	8	4
circo	8	5
forze	8	5
guardi	8	6
mostrare	8	8
puniti	8	6
fama	8	4
personaggi	8	10
grida	8	5
invita	8	6
pratica	8	7
riesce	8	6
pioggia	8	7
minacciato	8	10
difficile	8	9
sostenere	8	9
farinata	8	8
avesse	8	6
evento	8	6
verità	8	6
domanda	8	7
pier	8	4
confronti	8	9
destra	8	6
realtà	8	6
demone	8	6
sprezzante	8	10
rappresentati	8	13
condizione	8	10
zona	8	4
rivela	8	6
disperato	8	9
retta	8	5
profondo	8	8
ciascuna	8	8
duca	8	4
troia	8	5
sugli	8	5
attorno	8	7
vestiti	8	7
servitore	8	9
ricevono	8	8
flotta	8	6
portano	8	7
votato	8	6
cinque	8	6
clima	8	5
servi	8	5
tantrapur	8	9
trasmesso	8	9
banditi	8	7
eh	8	2
pubblicazioni	8	13
tramonto	8	8
gala	8	4
prenderò	8	8
bicchiere	8	9
coraggio	8	8
completamente	8	13
intenzione	8	10
bravo	8	5
manda	8	5
andrò	8	5
attento	8	7
trucchi	8	7
emana	8	5
sorpresa	8	8
torniamo	8	8
nozze	8	5
brutte	8	6
aspettare	8	9
tagliato	8	8
avessi	8	6
ricchi	8	6
riempie	8	7
risparmiate	8	11
soccorrere	8	10
eserciti	8	8
valoroso	8	8
bada	8	4
costringe	8	9
cantore	8	7
risvegliata	8	11
scusa	8	5
genero	8	6
debolezza	8	9
partire	8	7
nitrato	8	7
mortale	8	7
impronte	8	8
deboli	8	6
prefettura	8	10
incaricato	8	10
tenda	8	5
convalescente	8	13
opportuna	8	9
nuovamente	8	10
aspetto	8	7
danidoff	8	8
busta	8	5
andando	8	7
richard	8	7
valgrand	8	8
boia	8	4
chaleck	8	7
diversi	8	7
crede	8	5
montmartre	8	10
entrato	8	7
parco	8	5
usata	8	5
champreux	8	9
contributo	8	10
nascondeva	8	10
commissario	8	11
vibraye	8	7
elizabeth	8	9
aiutarmi	8	8
collana	8	7
impossibile	8	11
telefono	8	8
étienne	8	7
conseguenza	8	11
pericoloso	8	10
principali	8	10
tragico	8	7
misteri	8	7
taverna	8	7
protettore	8	10
bestia	8	6
aumenta	8	7
fanciulla	8	9
cambio	8	6
voleva	8	6
ospizio	8	7
ritrovare	8	9
dirle	8	5
altrimenti	8	10
ingannare	8	9
parigine	8	8
bob	8	3
sfida	8	5
duchessa	8	8
reazione	8	8
assolutamente	8	13
costruzione	8	11
passati	8	7
influente	8	9
faceva	8	6
jane	8	4
viaggiatori	8	11
ringrazio	8	9
riservati	8	9
coscienza	8	9
invio	8	5
conduttore	8	10
ingiustamente	8	13
compagno	8	8
differenti	8	10
banks	8	5
prendono	8	8
sbagliato	8	9
estate	8	6
disegni	8	7
marino	8	6
scala	8	5
vince	8	5
pontefice	8	9
bettola	8	7
implora	8	7
puri	8	4
numida	8	6
promette	8	8
incatenato	8	10
soccorso	8	8
consiglio	8	9
delicata	8	8
navi	8	4
harem	8	5
leonora	8	7
veri	8	4
mozzata	8	7
durtal	8	6
clement	8	7
sfortunato	8	10
tradito	8	7
koutiloff	8	9
inquisitore	8	11
certe	8	5
alias	8	5
telegramma	8	10
trovarmi	8	8
censura	8	7
bibbia	8	6
sforzo	8	6
intervallo	8	10
promettono	8	10
partono	8	7
costituito	8	10
teneri	8	6
avanzata	8	8
unionisti	8	9
brevetti	8	8
restituito	8	10
celebrare	8	9
ford	8	4
keene	8	5
palco	8	5
venne	8	5
quartier	8	8
illudere	8	8
liberi	8	6
costruirsi	8	10
secchio	8	7
canto	8	5
avvenuti	8	8
onorevole	8	9
dottrine	8	8
oscure	8	6
fiammeggiante	8	13
vendicare	8	9
intervenire	8	11
aristocrazia	8	12
ubriaco	8	7
gode	8	4
breccia	8	7
torero	8	6
diecimila	8	9
stanze	8	6
carissima	8	9
hornung	8	7
metadier	8	8
avenue	8	6
irresistibile	8	13
parc	8	4
fiordaliso	8	10
pollastrella	8	12
denunciato	8	10
irruzione	8	9
annunciato	8	10
quì	8	3
insediamento	8	12
montagne	8	8
mantello	8	8
coglie	8	6
cerimonia	8	9
studia	8	6
perfino	8	7
celebrano	8	9
straordinario	8	13
combinato	8	9
lys	8	3
orazzi	8	6
tavola	8	6
potresti	8	8
periodi	8	7
cast	8	4
abbiano	8	7
passioni	8	8
potessimo	8	9
rovine	8	6
cipolle	8	7
darebbe	8	7
vergini	8	7
bimba	8	5
maria	8	5
discreto	8	8
giovinezza	8	10
somme	8	5
ugualmente	8	10
eravate	8	7
reputazione	8	11
costruire	8	9
bimbo	8	5
legione	8	7
eccitato	8	8
ignara	8	6
splendore	8	9
neve	8	4
dovessi	8	7
daisy	8	5
rouge	8	5
cacciatori	8	10
prof.	8	5
aronnax	8	7
nautilus	8	8
coke	8	4
ennyday	8	7
pesto	7	5
cercando	7	8
greca	7	5
nascondere	7	10
credere	7	7
disperazione	7	12
vesuvio	7	7
cibo	7	4
meraviglioso	7	12
creatore	7	8
saluto	7	6
invito	7	6
immagina	7	8
beatrice	7	8
pelle	7	5
faccio	7	6
grazia	7	6
pagano	7	6
sesto	7	5
cenno	7	5
spiriti	7	7
coloro	7	6
grido	7	5
cani	7	4
dicendo	7	7
potrà	7	5
ii	7	2
trasformati	7	11
alberi	7	6
pietà	7	5
vigne	7	5
colui	7	5
animo	7	5
innocenza	7	9
largo	7	5
totale	7	6
coi	7	3
esterno	7	7
furto	7	5
pubblico	7	8
risponde	7	8
conoscenza	7	10
abissi	7	6
busto	7	5
preda	7	5
anteo	7	5
fiero	7	5
esser	7	5
catturato	7	9
data	7	4
stelle	7	6
genio	7	5
gola	7	4
ce	7	2
ansioso	7	7
lingua	7	6
discordia	7	9
mette	7	5
ritornare	7	9
laboratorio	7	11
aprire	7	6
polvere	7	7
potete	7	6
deserto	7	7
ascolta	7	7
rose	7	4
lasci	7	5
tè	7	2
rapporto	7	8
religioso	7	9
faremo	7	6
capito	7	6
bere	7	4
attaccano	7	9
ferma	7	5
chiesto	7	7
sonno	7	5
uccidete	7	8
saperlo	7	7
baracca	7	7
vada	7	4
abbandonato	7	11
cacciatore	7	10
uniforme	7	8
perciò	7	6
desidero	7	8
prendo	7	6
sento	7	5
vedova	7	6
spade	7	5
annibale	7	8
ricevere	7	8
caporale	7	8
defunto	7	7
fidanzato	7	9
riconosciuto	7	12
bandito	7	7
viva	7	4
africa	7	6
scarafaggio	7	11
corrispondente	7	14
viale	7	5
mantenere	7	9
evasione	7	8
reporter	7	8
uscita	7	6
mercoledì	7	9
passando	7	8
detenuto	7	8
recenti	7	7
domattina	7	9
scrivere	7	8
copia	7	5
montsou	7	7
catherine	7	9
malgrado	7	8
négrel	7	6
spinti	7	6
comandante	7	10
abbandonata	7	11
accompagnato	7	12
magia	7	5
dubbio	7	6
miracolo	7	8
studente	7	8
praga	7	5
pagate	7	6
ingeborg	7	8
malata	7	6
cabello	7	7
leggi	7	5
arrestare	7	9
periferia	7	9
portando	7	8
pranzo	7	6
giornale	7	8
piccioni	7	8
ritratto	7	8
convincere	7	10
yamaki	7	6
fascino	7	7
charlie	7	7
crescendo	7	9
audacia	7	7
gertie	7	6
ballerà	7	7
sorride	7	7
acque	7	5
commiato	7	8
chaplin	7	7
morente	7	7
sandy	7	5
ricompensa	7	10
tarda	7	5
crittogramma	7	12
sospendere	7	10
clienti	7	7
veleno	7	6
frank	7	5
rivendicazione	7	14
offendere	7	9
oscenità	7	8
opere	7	5
shakespeare	7	11
abolizionisti	7	13
xix	7	3
chiameremo	7	10
austin	7	6
pennsylvania	7	12
bennie	7	6
educata	7	7
piantagione	7	11
cornwallis	7	10
arrese	7	6
singole	7	7
secessione	7	10
lydia	7	5
bruschi	7	7
rivedersi	7	9
proclama	7	8
imporre	7	7
nascente	7	8
singoli	7	7
contingente	7	11
falò	7	4
ballano	7	7
anziani	7	7
battezzata	7	10
gloriosamente	7	13
fissata	7	7
muoio	7	5
sfregiata	7	9
riaccendono	7	11
incontrano	7	10
leggono	7	7
pagina	7	6
arruola	7	7
atlanta	7	7
petersburg	7	10
manovra	7	7
batterie	7	8
mortai	7	6
finale	7	6
persa	7	5
vittorioso	7	10
allestito	7	9
guerrigliero	7	12
curare	7	6
appomattox	7	10
u.s	7	3
wilmer	7	6
mclean	7	6
horace	7	6
porter	7	6
combattendo	7	11
sovranità	7	9
daniel	7	6
webster	7	7
dimesso	7	7
patata	7	6
ermellino	7	9
protesta	7	8
province	7	8
conquistate	7	11
tratterò	7	8
guarigione	7	10
assistono	7	9
apposta	7	7
wilkes	7	6
booth	7	5
tiranni	7	7
seward	7	6
agonia	7	6
presentazione	7	13
riflettere	7	10
estratti	7	8
usi	7	3
istinto	7	7
capitol	7	7
hill	7	4
editto	7	6
seminando	7	9
celebrazione	7	12
provviste	7	9
ignorante	7	9
arie	7	4
oltraggi	7	8
giuria	7	6
suscita	7	7
simpatia	7	8
master	7	6
basata	7	6
columbus	7	8
legislativa	7	11
ulster	7	6
minoranza	7	9
tristi	7	6
nocive	7	6
anarchia	7	8
gettysburg	7	10
terrorizzare	7	12
linch	7	5
schiacceremo	7	12
fuorilegge	7	10
rompe	7	5
consola	7	7
sconsolato	7	10
sorgente	7	8
imparato	7	8
dolci	7	5
addolorò	7	8
invisibile	7	10
oltraggiata	7	11
indomita	7	8
scozia	7	6
spengo	7	6
macchiato	7	9
sabbie	7	6
titano	7	6
contea	7	6
disarmare	7	9
scovare	7	7
amarezza	7	8
frantumati	7	10
abitata	7	7
frustarlo	7	9
costruirò	7	9
preparare	7	9
forzato	7	7
assegnata	7	9
destini	7	7
impazziti	7	9
travestite	7	10
arrendersi	7	10
simpatizzanti	7	13
osiamo	7	6
dorato	7	6
fraterno	7	8
indivisibile	7	12
pari	7	4
riunito	7	7
seguenti	7	8
averti	7	6
new	7	3
d.	7	2
accanto	7	7
assistente	7	10
st	7	2
bremontier	7	10
miliardario	7	11
affascinanti	7	12
maison	7	6
gatta	7	5
equipaggio	7	10
amica	7	5
enoch	7	5
prenda	7	6
legittimo	7	9
fleur	7	5
maud	7	4
lebel	7	5
promise	7	7
compone	7	7
ambientate	7	10
combattuto	7	10
scoprirete	7	10
oscillazione	7	12
proponendo	7	10
ambiziose	7	9
unite	7	5
riformisti	7	10
finanziati	7	10
t.	7	2
nubile	7	6
magnate	7	7
industria	7	9
sfiorita	7	8
amaramente	7	10
galline	7	7
oche	7	4
dose	7	4
soddisfazione	7	13
gerusalemme	7	11
bottega	7	7
betlemme	7	8
donato	7	6
jaffa	7	5
giudei	7	6
eruditi	7	7
discredito	7	10
pregano	7	7
pretendono	7	10
cessi	7	5
avermi	7	6
focolaio	7	8
passatempi	7	10
cattolica	7	9
garantire	7	9
latour	7	6
amareggiata	7	11
schierarsi	7	10
svago	7	5
ecclesiaste	7	11
assaggiare	7	10
abitudini	7	9
popoli	7	6
coltivatori	7	11
indiani	7	7
carovane	7	8
egiziani	7	8
aggirano	7	8
suisana	7	7
marduk	7	6
supremo	7	7
arca	7	4
cumulo	7	6
nasceranno	7	10
gigli	7	5
apostolo	7	8
tolleranza	7	10
cingevano	7	9
alte	7	4
larghe	7	6
forzare	7	7
favorita	7	8
cedro	7	5
fulmine	7	7
vivace	7	6
babilonese	7	10
conformemente	7	13
hammurabi	7	9
difendeva	7	9
trovarle	7	8
perpetuamente	7	13
dondola	7	7
connette	7	8
riprendiamo	7	11
dividendi	7	9
industrie	7	9
crescenti	7	9
richieste	7	9
lamenta	7	7
contribuendo	7	12
fargli	7	6
ordinate	7	8
taglio	7	6
salari	7	6
spremono	7	8
affamata	7	8
sgomberare	7	10
esodo	7	5
altrove	7	7
aspirazioni	7	11
trasferiscono	7	13
lucide	7	6
erodoto	7	7
vagabonde	7	9
banditore	7	9
ninive	7	6
mercanzia	7	9
esposta	7	7
leggera	7	7
sottana	7	7
mina	7	4
pidocchi	7	8
topi	7	4
regna	7	5
cocente	7	7
cimici	7	6
convertire	7	10
profumi	7	7
assinnu	7	7
amerò	7	5
costruirle	7	10
fragrante	7	9
giovanissimo	7	12
impostole	7	9
geranio	7	7
ritroviamo	7	10
furfante	7	8
camminata	7	9
chiosco	7	7
copertura	7	9
traffici	7	8
nazareth	7	8
ii-	7	3
riprodotta	7	10
troppa	7	6
baldoria	7	8
patiscono	7	9
berne	7	5
ebraica	7	7
coney	7	5
ragazze	7	7
spiegato	7	8
madonna	7	7
supponi	7	7
sposiamo	7	8
distribuite	7	11
fariseo	7	7
beone	7	5
matteo	7	6
xi-	7	3
colta	7	5
adulterio	7	9
costei	7	6
viii	7	4
scagli	7	6
diciassette	7	11
ripulito	7	8
riferiscono	7	11
distillatore	7	12
leggeri	7	7
rinvigorito	7	11
incamminarsi	7	12
tende	7	5
refurtiva	7	9
rifilata	7	8
pessima	7	7
infranto	7	8
risanamento	7	11
china	7	5
mattone	7	7
fondamenta	7	10
naram	7	5
sin	7	3
avvicinando	7	11
inizieremo	7	10
titanico	7	8
situato	7	7
eufrate	7	7
commerciale	7	11
perfido	7	7
rassicuranti	7	12
medi	7	4
esercitarsi	7	11
etiopi	7	6
affermando	7	10
inefficienti	7	12
raffreddore	7	11
rimedio	7	7
censurato	7	9
privato	7	7
indagano	7	8
dannoso	7	7
maschile	7	8
passatempo	7	10
minaccioso	7	10
riferito	7	8
infiammare	7	10
cattolici	7	9
protestanti	7	11
nimes	7	5
perirono	7	8
dipendono	7	9
sterminio	7	9
forgiata	7	8
difese	7	6
scrigno	7	7
ritornerete	7	11
trombe	7	6
tamburi	7	7
sfido	7	5
semoventi	7	9
ricoperte	7	9
pelli	7	5
catapulte	7	9
arieti	7	6
balestre	7	8
templi	7	6
brucia	7	6
incenso	7	7
perdonaci	7	9
ripete	7	6
orrori	7	6
travi	7	5
contrastano	7	11
minacciosa	7	10
incendiare	7	10
armata	7	6
respinta	7	8
basati	7	6
pergamena	7	9
narrano	7	7
descrivono	7	10
sistema	7	7
divenne	7	7
carpisce	7	8
riavere	7	7
balshazzar	7	10
elargisce	7	9
miglio	7	6
raffigurato	7	11
lode	7	4
margine	7	7
rendono	7	7
egibi	7	5
babilonesi	7	10
feste	7	5
duravano	7	8
raffreddato	7	11
ultimati	7	8
vantandosi	7	10
seduta	7	6
sterminarli	7	11
sterminati	7	10
rimproverarmi	7	13
promessi	7	8
spengono	7	8
candele	7	7
perplesso	7	9
resurrezione	7	12
tammuz	7	6
candida	7	7
flirt	7	5
insospettita	7	12
odiati	7	6
opportuno	7	9
indiziarie	7	10
ponzio	7	6
pilato	7	6
tesse	7	5
lodi	7	4
impulso	7	7
spiraglio	7	9
stupito	7	7
finisse	7	7
cospirazione	7	12
fermali	7	7
ripagata	7	8
divampa	7	7
lasciapassare	7	13
baccanale	7	9
gobryas	7	7
ritardato	7	9
indugia	7	7
varca	7	5
servitori	7	9
prigionia	7	9
seguiate	7	8
cannoni	7	7
seine	7	5
chateau	7	7
squali	7	6
alexis	7	6
guida	6	5
comanda	6	7
tranquilla	6	10
siano	6	5
pompei	6	6
compassione	6	11
inganno	6	7
salva	6	5
crudele	6	7
richiesta	6	9
guadagnare	6	10
dormire	6	7
presentato	6	10
buone	6	5
schiavo	6	7
piacerebbe	6	10
fatidica	6	8
piani	6	5
trovarsi	6	8
oscura	6	6
significato	6	11
rappresenta	6	11
contento	6	8
ove	6	3
intervento	6	10
entrate	6	7
parlato	6	7
incapaci	6	8
testimonianza	6	13
rabbia	6	6
gravi	6	5
angelo	6	6
onesto	6	6
drammatico	6	10
sconfitta	6	9
provoca	6	7
sguardo	6	7
vano	6	4
glorioso	6	8
pisa	6	4
tortura	6	7
suicidio	6	8
base	6	4
incendio	6	8
parenti	6	7
pece	6	4
custodi	6	7
vicini	6	6
sceglie	6	7
figura	6	6
immoralità	6	10
tentano	6	7
successiva	6	10
fossa	6	5
serpenti	6	8
agguato	6	7
sete	6	4
capelli	6	7
bestiale	6	8
impotente	6	9
veramente	6	9
esse	6	4
freddo	6	6
grotta	6	6
bruto	6	5
disperatamente	6	14
simboleggia	6	11
venuta	6	6
alza	6	4
uccelli	6	7
invano	6	6
riposare	6	8
sentire	6	7
of	6	2
commissione	6	11
attendono	6	9
scendere	6	8
mille	6	5
maestà	6	6
marsch	6	6
mitchell	6	8
plotone	6	7
dev'	6	4
maledetta	6	9
maniera	6	7
utile	6	5
deliziosa	6	9
posta	6	5
prendendo	6	9
osa	6	3
dico	6	4
finestra	6	8
noia	6	4
avvertito	6	9
offerto	6	7
diventare	6	9
parli	6	5
farmi	6	5
legato	6	6
significa	6	9
date	6	4
sacri	6	5
andremo	6	7
solito	6	6
prezioso	6	8
minuto	6	6
codardo	6	7
laggiù	6	6
ordino	6	6
rimanere	6	8
ombra	6	5
poteva	6	6
nuove	6	5
forca	6	5
ve	6	2
aspettate	6	9
necessario	6	10
salvi	6	5
locale	6	6
infelice	6	8
distanza	6	8
sappiamo	6	8
perquisizione	6	13
licenziato	6	10
stabilimenti	6	12
collaboratore	6	13
portiere	6	8
notturno	6	8
santé	6	5
assassino	6	9
giustiziato	6	11
credeva	6	7
voluto	6	6
assenza	6	7
elegante	6	8
barru	6	5
rappresentante	6	14
vendita	6	7
raccogliere	6	11
respiro	6	7
musiche	6	7
albert	6	6
ritrovato	6	9
assunto	6	7
preparato	6	9
dep	6	3
accordo	6	7
auteuil	6	7
gas	6	3
ricerche	6	8
supporto	6	8
consiglia	6	9
cabaret	6	7
settimana	6	9
salvataggio	6	11
egizio	6	6
segretamente	6	12
claudio	6	7
padrona	6	7
minacce	6	7
magica	6	6
segreti	6	7
sosia	6	5
sfilata	6	7
atti	6	4
sogno	6	5
assassina	6	9
ricca	6	5
diede	6	5
rimasto	6	7
holm	6	4
principale	6	10
automobile	6	10
tranne	6	6
apparizione	6	11
paulet	6	6
partecipare	6	11
costume	6	7
situazione	6	10
tergall	6	7
europeo	6	7
scagnozzi	6	9
abito	6	5
giovanotto	6	10
cliente	6	7
do	6	2
affidato	6	8
x.	6	2
aperto	6	6
potremo	6	7
buddha	6	6
mabel	6	5
motzel	6	6
tristezza	6	9
ascoltare	6	9
etna	6	4
bettoliere	6	10
bodastoret	6	10
dona	6	4
ascoltami	6	9
vorace	6	6
sottratta	6	9
avorio	6	6
m'	6	2
viveva	6	6
elissa	6	6
battaglie	6	9
uccisa	6	6
ancor	6	5
andarsene	6	9
essermi	6	7
brive	6	5
luci	6	4
paziente	6	8
nazionale	6	9
dartois	6	7
agire	6	5
decapitato	6	10
salto	6	5
sologne	6	7
americana	6	9
andava	6	6
libretto	6	8
oscar	6	5
cloud	6	5
prigioniera	6	11
d.w.griffith	6	12
trasporto	6	9
kith	6	4
kim	6	3
trascorre	6	9
scalawag	6	8
debole	6	6
defraudare	6	10
miserere	6	8
rapsodie	6	8
spargimento	6	11
granai	6	6
scorrere	6	8
addolorarci	6	11
dormono	6	7
rifornimenti	6	12
dl	6	2
statale	6	7
sofferto	6	8
disastri	6	8
entrambe	6	8
risuona	6	7
aspetti	6	7
diritti	6	7
lobster	6	7
sigarette	6	9
york	6	4
affitto	6	7
o.	6	2
madison	6	7
bert	6	4
avrei	6	5
attrice	6	7
hardesty	6	8
alice	6	5
anton	6	5
arnold	6	6
doganale	6	8
spettro	6	7
bart	6	4
ritrovo	6	7
du	6	2
americani	6	9
aiuti	6	5
lavoratori	6	10
poichè	6	6
eaux	6	4
dipana	6	6
incontriamo	6	11
dispotico	6	9
angiò	6	5
riuscire	6	8
giacevano	6	9
a.c	6	3
mercanti	6	8
incuriositi	6	11
varcare	6	7
candidi	6	7
vorrai	6	6
amarmi	6	6
pò	6	2
goda	6	4
invidioso	6	9
profumata	6	9
eterea	6	6
incorregibile	6	13
pubblicità	6	10
migliorarci	6	11
obbligati	6	9
essenza	6	7
alcanna	6	7
segnati	6	7
antimonio	6	9
corrispondenti	6	14
sistemi	6	7
colombella	6	10
caverò	6	6
caratterino	6	11
sovrano	6	7
umiliata	6	8
rapsodo	6	7
limpida	6	7
promettente	6	11
imparerò	6	8
piacerò	6	7
imitare	6	7
peggiorare	6	10
santo	6	5
boccone	6	7
deriso	6	6
mortificazione	6	14
tessendo	6	8
stemperato	6	10
preferivano	6	11
ingordo	6	7
pubblicani	6	10
mosè	6	4
lapidata	6	8
ravvedimento	6	12
papaveri	6	8
conquistarsi	6	12
inviperito	6	10
regno	6	5
sacedote	6	8
manovre	6	7
associazioni	6	12
nonna	6	5
dispongono	6	10
scomparve	6	9
cuneiforme	6	10
cifrario	6	8
vendicherà	6	10
vili	6	4
propositi	6	9
incoraggia	6	10
nevers	6	6
tavannes	6	8
retz	6	4
birague	6	7
approverò	6	9
provvedimento	6	13
sviare	6	6
affievolisce	6	12
commemorare	6	11
armate	6	6
incoraggiamento	6	15
argomentazione	6	14
sentendo	6	8
carcerato	6	9
vagare	6	6
adito	6	5
campane	6	7
germain	6	7
estrema	6	7
unzione	6	7
incentivo	6	9
giglio	6	6
inizierò	6	8
spazzando	6	9
bracciali	6	9
immunità	6	8
distratte	6	9
bagordi	6	7
vana	6	4
riconducono	6	11
forgiate	6	8
intolerance	6	11
amaury	6	6
marianne	6	8
fà	6	2
leghe	6	5
daaker	6	6
costantino	6	10
clémenceau	6	10
pizza	5	5
falsa	5	5
maledetti	5	9
protagonisti	5	12
condannati	5	10
pronta	5	6
geloso	5	6
concede	5	7
grano	5	5
alto	5	4
patrimonio	5	10
adattamento	5	11
frankenstein	5	12
locanda	5	7
sceneggiatura	5	13
verrò	5	5
cordiali	5	8
domenica	5	8
potevo	5	6
perdonami	5	9
pensiero	5	8
intera	5	6
liberarsi	5	9
lupa	5	4
discende	5	8
comincia	5	8
cerchi	5	6
talento	5	7
entra	5	5
perduto	5	7
spazio	5	6
orazio	5	6
fui	5	3
parlando	5	8
bello	5	5
emozione	5	8
proseguire	5	10
minosse	5	7
chiamate	5	8
ali	5	3
eravamo	5	7
tremante	5	8
golosi	5	6
ciacco	5	6
quarto	5	6
maledetto	5	9
palude	5	6
divino	5	6
esilio	5	6
sofferenza	5	10
giudizio	5	8
personaggio	5	11
catene	5	6
ferro	5	5
gesto	5	5
rispetto	5	8
or	5	2
nomi	5	4
servizi	5	7
corrono	5	7
atmosfera	5	9
ulisse	5	6
considerata	5	11
giganti	5	7
assoluta	5	8
pozzo	5	5
strappa	5	7
crescere	5	8
infamia	5	7
conti	5	5
narra	5	5
quinto	5	6
fumo	5	4
vicenda	5	7
nipoti	5	6
cane	5	4
frate	5	5
ghiaccio	5	8
vidi	5	4
seguirlo	5	8
baciò	5	5
tieni	5	5
cervello	5	8
pavimento	5	9
neri	5	4
necessità	5	9
scende	5	6
greci	5	5
carte	5	5
assistere	5	9
sparo	5	5
esegue	5	6
seleniti	5	8
salvo	5	5
corda	5	5
ciurma	5	6
accaduti	5	8
cavalieri	5	9
protetti	5	8
contatto	5	8
signorsì	5	8
beh	5	3
avrete	5	6
pensate	5	7
fila	5	4
confesso	5	8
traccia	5	7
muovetevi	5	9
basta	5	5
muro	5	4
commercio	5	9
reparto	5	7
nient'	5	6
distrutta	5	9
buoni	5	5
dest	5	4
passi	5	5
medicina	5	8
ebbene	5	6
farebbe	5	7
difficoltà	5	10
thomas	5	6
piuttosto	5	9
terrazza	5	8
zampa	5	5
pare	5	4
fossi	5	5
andata	5	6
borghese	5	8
bertie	5	6
fossero	5	7
scusi	5	5
tesori	5	6
brutto	5	6
buongiorno	5	10
stiamo	5	6
pensi	5	5
darmi	5	5
spero	5	5
farvi	5	5
