word_form	frequency	length
انتخابات	4	8
جسے	4	3
جرسی	4	4
مضبوط	4	5
گورنر	4	5
طاقت	4	4
نکلو	4	4
لائبریری	4	8
حصے	4	3
محتاط	4	5
تعلیم	4	5
قبضے	4	4
ملاتے	4	5
حصول	4	4
کراس	4	4
شے	4	2
فرد	4	3
عائد	4	4
بھیجیں	4	6
ہمدردی	4	6
بنیاد	4	5
مفادات	4	6
مرضی	4	4
شرح	4	3
متعلق	4	5
بینکر	4	5
لطف	4	3
روز	4	3
پہلا	4	4
کمرہ	4	4
کیجیے	4	5
جاسوس	4	5
پوچھتا	4	6
باکس	4	4
کارڈ	4	4
کسے	4	3
سنہرے	4	5
سیکھا	4	5
سامنا	4	5
منافق	4	5
محترمہ	4	6
یملی	4	4
لڑنے	4	4
ترجیح	4	5
معنی	4	4
گندگی	4	5
کھائی	4	5
لبرل	4	4
حکومت	4	5
مہذب	4	4
ایکٹ	4	4
خطاب	4	4
گھنٹی	4	5
قیدی	4	4
گاو	4	3
چرچ	4	3
زحمت	4	4
موجودہ	4	6
تحفہ	4	4
دائیں	4	5
قدر	4	3
انتباہ	4	6
جائزہ	4	5
دکھاتا	4	6
نرس	4	3
لازمی	4	5
اساتذہ	4	6
خراب	4	4
سمجھنے	4	6
بھاری	4	5
کشیدگی	4	6
نقصان	4	5
پہیلی	4	5
درجن	4	4
نیلے	4	4
میگزین	4	6
ڈالیں	4	5
سیاہ	4	4
جھوٹے	4	5
رہتی	4	4
راکشس	4	5
تیسری	4	5
پن	4	2
اکاؤنٹس	4	7
سراگ	4	4
موٹی	4	4
منظم	4	4
قائم	4	4
کتوں	4	4
احکامات	4	7
لہذا	4	4
قصور	4	4
دھکا	4	4
ولی	4	3
برخاستگی	4	8
تقاضا	4	5
اہلکاروں	4	8
لومڑی	4	5
تنظیم	4	5
رکاوٹ	4	5
الحال	4	5
چھپے	4	4
قیادت	4	5
تجربے	4	5
محض	4	3
ٹھکانے	4	6
حکام	4	4
بھکاریوں	4	8
کریڈٹ	4	5
پرچی	4	4
پگڈنڈی	4	6
آنکھیں	4	6
اٹاری	4	5
چوکیدار	4	7
پکڑو	4	4
رسی	4	3
ڈرتا	4	4
آلات	4	4
پہچانا	4	6
جج	4	2
دھوکہ	4	5
سست	4	3
خاموشی	4	6
باخبر	4	5
ارتکاب	4	6
متعلقہ	4	6
معینہ	4	5
چللاو	4	5
چکر	4	3
کنارے	4	5
افسران	4	6
ساتھیوں	4	7
حوالہ	4	5
کلرک	4	4
راتوں	4	5
لوٹنے	4	5
سینیٹر	4	6
پہنچے	4	5
لڑی	4	3
کیویار	4	6
سفارش	4	5
شرابی	4	5
احتیاط	4	6
خالصتا	4	6
فسل	4	3
تھیں	4	4
سنتا	4	4
سربراہ	4	6
بخیر	4	4
کھےلا	4	5
مستقبل	4	6
نکلتے	4	5
چلی	4	3
دسمبر	4	5
شہروں	4	5
ہنری	4	4
باغ	4	3
اٹھا	4	4
فاصلے	4	5
پئیں	4	4
چوتھائی	4	7
شہد	4	3
ضائع	4	4
واقع	4	4
پیغام	4	5
اجارہ	4	5
سمجھتا	4	6
کمی	4	3
موضوع	4	5
اڑانے	4	5
منانے	4	5
دس	4	2
دھن	4	3
جوا	4	3
ریٹائر	4	6
تنخواہ	4	6
پرورش	4	5
بدلہ	4	4
یہسان	4	5
مال	4	3
معاہدے	4	6
ٹھہرے	4	5
کتاب	4	4
ناریل	4	5
زہر	4	3
اتر	4	3
پول	4	3
ماما	4	4
ہیچ	4	3
بٹن	4	3
انشورنس	4	7
ٹوٹا	4	4
دکھایا	4	6
یار	4	3
پلاسٹک	4	6
پاٹر	4	4
کرایہ	4	5
خرید	4	4
رونے	4	4
جیب	4	3
ڈالا	4	4
استاد	4	5
بیل	4	3
سوراخ	4	5
ملزم	4	4
بیلٹ	4	4
پرستار	4	6
انچ	4	3
ایجنسی	4	6
پٹریوں	4	6
کھڑکیوں	4	7
نشاندہی	4	7
چھرا	4	4
نشستیں	4	6
اتیجنیی	4	7
چللایا	4	6
آہستہ	4	5
فلوریڈا	3	7
کوسٹ	3	4
پہاڑ	3	4
درختوں	3	6
لوٹ	3	3
قبر	3	3
گروہوں	3	6
دولت	3	4
ترک	3	3
تفتیش	3	5
گرینڈ	3	5
فرم	3	3
سماجی	3	5
اشراوی	3	6
موقف	3	4
بھتیجی	3	6
حادثے	3	5
انتقال	3	6
پیمانے	3	6
ووٹروں	3	6
انعام	3	5
شکست	3	4
اصلاحات	3	7
کاروباری	3	8
صحافی	3	5
اٹلی	3	4
چلانا	3	5
پڑھ	3	3
دوڑ	3	3
سٹی	3	3
تناظر	3	5
بحر	3	3
اوقیانوس	3	8
بیکار	3	5
سالگرہ	3	6
واشنگٹن	3	7
تکلیف	3	5
چھٹی	3	4
محترم	3	5
تیل	3	3
اسٹیٹ	3	5
ٹریکشن	3	6
ٹرسٹ	3	4
روتا	3	4
بستیوں	3	6
لڑکیاں	3	6
حصص	3	3
منی	3	3
تیرے	3	4
ایمانداری	3	9
اخباروں	3	7
زائد	3	4
ھیںچ	3	4
مالیت	3	5
مشترکہ	3	6
ایڈیٹر	3	6
منصوبوں	3	7
خبریں	3	5
کارٹون	3	6
فرنٹ	3	4
پیج	3	3
پڑوسیوں	3	7
تقریب	3	5
تھکا	3	4
لینا	3	4
گردش	3	4
دکان	3	4
نوشی	3	4
مزہ	3	3
ملازمین	3	7
منرو	3	4
آنکھ	3	4
لعنت	3	4
پتلی	3	4
بدل	3	3
بدتر	3	4
وسط	3	3
ہائی	3	4
دورے	3	4
سوچیں	3	5
مٹی	3	3
دوا	3	3
پیشہ	3	4
جادوگر	3	6
جاہل	3	4
اتوار	3	5
کتنے	3	4
زبان	3	4
سیدھا	3	5
تقریر	3	5
بلا	3	3
نگاروں	3	6
گایا	3	4
لاتی	3	4
سوجن	3	4
قدیم	3	4
بتائے	3	5
آہیں	3	4
پکنک	3	4
مم	3	2
مقدار	3	5
دفن	3	3
روپے	3	4
دریافت	3	6
منظور	3	5
ورژن	3	4
بہن	3	3
تحقیقات	3	7
تصدیق	3	5
-یہ	3	3
چینی	3	4
مجرمانہ	3	7
پہنچاو	3	6
شاٹ	3	3
بالا	3	4
تحلیل	3	5
آلسی	3	4
اسکواڈ	3	6
امن	3	3
فطرت	3	4
الرٹ	3	4
قطرے	3	4
نشانات	3	6
ٹریس	3	4
نامعلوم	3	7
پندرہ	3	5
گواہ	3	4
کنگھی	3	5
چپکے	3	4
جہنم	3	4
سڑکوں	3	5
پیٹھ	3	4
چھپنے	3	5
اقدامات	3	7
لکیر	3	4
پیچیدہ	3	6
نوعیت	3	5
تعین	3	4
مگر	3	3
لکڑی	3	4
دلی	3	3
خواتین	3	6
ٹیکس	3	4
برانڈ	3	5
سمندری	3	6
بیک	3	3
گراؤنڈ	3	6
فلور	3	4
بچت	3	3
کوئلے	3	5
پیٹنے	3	5
کتا	3	3
گروپ	3	4
انعقاد	3	6
معصوم	3	5
بلاک	3	4
کمینوں	3	6
دفاع	3	4
پاگلپن	3	6
شدت	3	3
پوتاروہن	3	8
گزین	3	4
پلے	3	3
پڑھے	3	4
بحیرہ	3	5
آٹو	3	3
ورلڈ	3	4
دستاویزات	3	9
کرداروں	3	7
گزینوں	3	6
بھرا	3	4
پگلی	3	4
پرس	3	3
فرمائے	3	6
لیفٹیننٹ	3	8
کمان	3	4
آب	3	2
روس	3	3
صحارا	3	5
ڈالنی	3	5
حراست	3	5
جاؤں	3	4
منشیات	3	6
ٹرکوں	3	5
سینٹیاگو	3	8
مدینہ	3	5
عبدالرحیم	3	9
بینکاری	3	7
پیسٹری	3	6
شیف	3	3
پائی	3	4
ہونولولو	3	8
سیلون	3	5
اطلاع	3	5
سڑنے	3	4
تا	3	2
ڈیگال	3	5
ڈرو	3	3
متن	3	3
پہیا	3	4
خریدیں	3	6
انسانوں	3	7
اجناس	3	5
الگ	3	3
تھلگ	3	4
دوگنا	3	5
دھکیل	3	5
اسراف	3	5
دینی	3	4
مندی	3	4
ڈیموکریٹ	3	8
کلپر	3	4
کررہا	3	5
جاں	3	3
بحق	3	3
تینوں	3	5
کوشپال	3	6
غلطیاں	3	6
دانش	3	4
خارجہ	3	5
مچان	3	4
​​گا	3	4
​​کافی	3	6
مہمان	3	5
مظاہرہ	3	6
اگل	3	3
بیچا	3	4
بدعنوان	3	7
خاتون	3	5
شیل	3	3
اشیاء	3	5
مواقع	3	5
پرعزم	3	5
گارڈز	3	5
چپس	3	3
راضی	3	4
مزے	3	3
ہینز	3	4
قومیت	3	5
کوٹنیتجشتھ	3	10
حصوں	3	4
امریکن	3	6
مبہم	3	4
چھوڑا	3	5
نشر	3	3
تجسس	3	4
کھیلوں	3	6
ہاؤنڈ	3	5
تہھانے	3	6
شیٹس	3	4
جرات	3	4
قربانی	3	6
منفرد	3	5
نارویجن	3	7
دکھا	3	4
قیام	3	4
ممیز	3	4
مجموعی	3	6
خندہ	3	4
پیشانی	3	6
تابع	3	4
سامری	3	5
اعتکاف	3	6
تصویروں	3	7
وزن	3	3
کھلاڑی	3	6
زیورات	3	6
مہودیا	3	6
گانوں	3	5
گائیے	3	5
توڑا	3	4
رشک	3	3
بیلے	3	4
تفصیل	3	5
کرفیو	3	5
پٹرول	3	5
راشننگ	3	6
شب	3	2
جوڑوں	3	5
فرانک	3	5
دینار	3	5
لاؤ	3	3
بدھ	3	3
تازہ	3	4
جمعرات	3	6
لسٹ	3	3
غیرت	3	4
رول	3	3
ڈنک	3	3
تسمہ	3	4
تپ	3	2
دانتوں	3	6
انجنیئر	3	7
گویا	3	4
کیجیئے	3	6
آئی	3	3
پلیٹ	3	4
فارم	3	4
ہاسیکر	3	6
بہادر	3	5
نظریات	3	6
سجدہ	3	4
پختہ	3	4
چالاکی	3	6
سویا	3	4
بولنا	3	5
اشکال	3	5
برسلز	3	5
بلغراد	3	6
ایتھنز	3	6
رھنے	3	4
سینکڑوں	3	7
بلاغت	3	5
پہلو	3	4
جانبداری	3	8
ورزی	3	4
یکطرفہ	3	6
کشی	3	3
کوئ	3	3
مددگار	3	6
مرچنٹ	3	5
ٹرانزیکشن	3	9
لوٹنا	3	5
پارٹنر	3	6
چربی	3	4
گینٹ	3	4
خزانہ	3	5
کرم	3	3
بتاؤں	3	5
چھپ	3	3
آباد	3	4
بااثر	3	5
معزز	3	4
فرینک	3	5
معجزہ	3	5
کالعدم	3	6
معجزات	3	6
جلدبازی	3	7
للی	3	3
سایہ	3	4
جبلت	3	4
گاہک	3	4
احسان	3	5
کسٹمر	3	5
بمشکل	3	5
لائے	3	4
حامی	3	4
چنانچہ	3	6
محاذ	3	4
چاپلوسی	3	7
قطار	3	4
قابو	3	4
مروجہ	3	5
ونڈ	3	3
صوبے	3	4
غداروں	3	6
ئا	3	2
خوبصورتی	3	8
لیڈی	3	4
ثقہ	3	3
شیطان	3	5
مہنگے	3	5
اسباب	3	5
جغرافیہ	3	7
کونایک	3	6
روسی	3	4
رینک	3	4
رازدارانہ	3	9
شعبہ	3	4
لڑے	3	3
مہنگا	3	5
شوق	3	3
گو	3	2
مارسیلیز	3	8
کھیلیں	3	6
عذر	3	3
طرز	3	3
بہادرانہ	3	8
وارننگ	3	6
روپوش	3	5
شیڈول	3	5
وزٹرز	3	5
احساسات	3	7
پہنچائی	3	7
ڈرپوک	3	5
سمجھانے	3	7
چیکوسلواکیہ	3	11
مجنوں	3	5
مضافات	3	6
کرلیں	3	5
مرے	3	3
مصائب	3	5
بھلائی	3	6
برائی	3	5
جرمانہ	3	6
مؤثر	3	4
لند	3	3
موٹے	3	4
چک	3	2
شکرگزار	3	7
جھوبجھلاہٹ	3	10
قلم	3	3
مول	3	3
ہینڈ	3	4
شیک	3	3
منافع	3	5
عبد	3	3
کارٹن	3	5
باندھنے	3	7
فضیلت	3	5
وجے	3	3
وے	3	2
اتارنے	3	6
گہرائی	3	6
لامحدود	3	7
کہی	3	3
اصرار	3	5
نیک	3	3
پہاڑی	3	5
ایجاد	3	5
محب	3	3
وطن	3	3
برازاویلے	3	9
چوکی	3	4
یوسف	3	4
عقل	3	3
پورا	3	4
سینٹ	3	4
فرما	3	4
کک	3	2
روح	3	3
گولیاں	3	6
ڈوب	3	3
پیاری	3	5
پلیٹیں	3	6
سینٹس	3	5
گہری	3	4
بیٹھتا	3	6
بوسہ	3	4
چوغہ	3	4
سٹروک	3	5
پھانسی	3	6
دیئے	3	4
ناشتا	3	5
سمت	3	3
ننگے	3	4
منگل	3	4
سویابین	3	7
روچیسٹر	3	7
گھنٹہ	3	5
رانڈیل	3	6
اکاؤنٹ	3	6
یوسٹیس	3	6
گولر	3	4
کھیت	3	4
عمارتی	3	6
بانڈز	3	5
ڈرائیوز	3	7
میڈل	3	4
کتابوں	3	6
ٹومی	3	4
خودکش	3	5
خشک	3	3
کاٹ	3	3
جینا	3	4
بیت	3	3
ششش	3	3
کلیدی	3	5
باتھ	3	4
قہقہہ	3	5
منصفانہ	3	7
تھیٹر	3	5
گرمی	3	4
پڑوس	3	4
گواہوں	3	6
محلے	3	4
چھریاں	3	6
بی	3	2
گاڑیوں	3	6
مقررہ	3	5
گرجنے	3	5
دلوں	3	4
معلق	3	4
اناونسر	2	7
نیوز	2	4
افسانوی	2	7
خان	2	3
رضا	2	3
پینٹنگز	2	7
مجسمے	2	5
محلات	2	5
جانور	2	5
زد	2	2
شائستہ	2	6
جلال	2	4
تسلط	2	4
گروسری	2	6
عمارتوں	2	7
مشہور	2	5
نوکرانی	2	7
قیاس	2	4
والٹر	2	5
پی	2	2
وال	2	3
سلیج	2	4
ترقی	2	4
یونین	2	5
لاکھوں	2	6
اخباری	2	6
کاگج	2	4
مذمت	2	4
میونسپل	2	7
امیدوار	2	7
شرمناک	2	6
کساد	2	4
بازاری	2	6
سالوں	2	5
گیارہ	2	5
رپورٹر	2	6
انگلینڈ	2	7
سمجھدار	2	7
ناکام	2	5
ہدایت	2	5
قوم	2	3
مرگ	2	3
پڑھتے	2	5
گھوڑا	2	5
اٹلانٹک	2	7
رکھی	2	4
ھاںسی	2	5
ہائیبال	2	7
ڈبل	2	3
منیجر	2	5
میموریل	2	7
ڈائریکٹرز	2	9
دلاتے	2	5
پانڈلپی	2	7
بولتا	2	5
سرٹیفکیٹ	2	8
ہدایات	2	6
رہائش	2	5
گاہ	2	3
تنے	2	3
پائپ	2	4
روشنیوں	2	7
ایم	2	3
اوقات	2	5
اینڈ	2	4
پوزیشن	2	6
ہولڈنگز	2	7
ہاںفتے	2	6
قارئین	2	6
کاپی	2	4
کیوبا	2	5
نثر	2	3
نظمیں	2	5
درشیاولی	2	8
وہیلر	2	5
کالجوں	2	6
دلاتی	2	5
بدماش	2	5
کمیونٹی	2	7
پیمائش	2	6
ڈپریشن	2	6
ابتدائی	2	7
فیری	2	4
تجاوز	2	5
ہارورڈ	2	6
ناقد	2	4
چوبیس	2	5
بروک	2	4
لین	2	3
بھوک	2	4
شیٹ	2	3
کالم	2	4
شپ	2	2
باعث	2	4
مرکزی	2	5
بیج	2	3
اراجکتاوادی	2	11
سویرے	2	5
گنا	2	3
اعلامیہ	2	7
سچائی	2	5
انتھک	2	5
صفحے	2	4
مخصوص	2	5
ٹکڑے	2	4
آئین	2	4
دوش	2	3
ٹائی	2	4
نغمہ	2	4
گیت	2	3
پیکٹ	2	4
کرشن	2	4
تمباکو	2	6
خریدتا	2	6
آٹا	2	3
کیبل	2	4
گھوڑے	2	5
جانب	2	4
ہسپانوی	2	7
باتوں	2	5
بڑھاپے	2	6
سفاکانہ	2	7
کٹھ	2	3
ٹپ	2	2
آراء	2	4
ناخوشگوار	2	9
حلق	2	3
ملاح	2	4
گوشت	2	4
حریف	2	4
پریشر	2	5
نرسری	2	5
مالکن	2	5
ؤہ	2	2
کانوں	2	5
وینزویلا	2	8
جراف	2	4
چالوں	2	5
ور	2	2
مغرب	2	4
اسٹوریج	2	7
بائیس	2	5
بننا	2	4
داخل	2	4
ایمانی	2	6
ڈبلیو	2	5
وعدے	2	4
کوششوں	2	6
شہریوں	2	6
ڈسٹرکٹ	2	6
اٹارنی	2	6
اتساہی	2	6
کمال	2	4
بنانا	2	5
بجتی	2	4
سیاستدان	2	8
سوٹ	2	3
سستے	2	4
ٹیڑھی	2	5
سرخیوں	2	6
چور	2	3
وارڈن	2	5
مقدس	2	4
کاز	2	3
بھگوان	2	6
خدمات	2	5
اجر	2	3
لیبر	2	4
قوانین	2	6
کھیلا	2	5
برعکس	2	5
سٹار	2	4
ٹائپ	2	4
رائٹر	2	5
فائرنگ	2	6
جوئز	2	4
مطلق	2	4
سٹور	2	4
لپیٹ	2	4
ہار	2	3
پچ	2	2
پرتیبھا	2	7
سان	2	3
فرانسسکو	2	8
لکھتے	2	5
طبقے	2	4
مطمئن	2	5
کوری	2	4
احمقانہ	2	7
بلڈاگ	2	5
میزبان	2	6
مدعو	2	4
آرڈر	2	4
غسل	2	3
سچا	2	3
مورتی	2	5
لٹل	2	3
وفاقی	2	5
ابلیھاگار	2	9
ساس	2	3
پرنٹس	2	5
نیدرلینڈ	2	8
میوزیم	2	6
صوتی	2	4
بلیڈ	2	4
متاثرین	2	7
-کوئی	2	5
پرجوش	2	5
بڑھنے	2	5
با	2	2
گردی	2	4
دوستانہ	2	7
ناکامی	2	6
-کیوں	2	5
چوتھی	2	5
فالو	2	4
گمنام	2	5
خوف	2	3
برتری	2	5
غم	2	2
غصہ	2	3
-اور	2	4
نمٹنے	2	5
شدید	2	4
پوسٹکارڈ	2	8
فنگر	2	4
سارے	2	4
محنت	2	4
تشریح	2	5
بیرونی	2	6
تحریری	2	6
پہنتے	2	5
لیڈز	2	4
وقوعہ	2	5
دھرنا	2	5
جھاڑیوں	2	7
رداس	2	4
گزرتے	2	5
علاقے	2	5
بڑھانے	2	6
ناکامیوں	2	8
عینی	2	4
شاہد	2	4
اجنبی	2	5
سبز	2	3
ریڈ	2	3
جھاڑی	2	5
ہوں.کیڑوں	2	9
نگرانی	2	6
دت	2	2
سور	2	3
کرسیاں	2	6
دان	2	3
ویگن	2	4
قے	2	2
ناقص	2	4
گھمنڈی	2	6
ڑںوڑ	2	4
دھڑک	2	4
ڈرامے	2	5
ملتی	2	4
عین	2	3
جال	2	3
دیوار	2	5
مقدمات	2	6
دعوت	2	4
مخبروں	2	6
ضرر	2	3
ذہنی	2	4
قاتلوں	2	6
ابھارنے	2	7
ابلیس	2	5
ڈھیر	2	4
چمنی	2	4
جھاڑو	2	5
پا	2	2
مبالغہ	2	6
آرائی	2	5
تشویش	2	5
مشکلات	2	6
دہ	2	2
سینڈوچ	2	6
روٹی	2	4
آنگنوں	2	6
کورئیر	2	6
رب	2	2
بیٹھو	2	5
رکنیت	2	5
ٹیبل	2	4
پرل	2	3
سیٹی	2	4
بجا	2	3
بیلون	2	5
سیٹیاں	2	6
کندھے	2	5
دیکھتا	2	6
گھیر	2	4
تہہ	2	3
مقامی	2	5
مندرجہ	2	6
بتیوں	2	5
بوائلر	2	6
آریھ	2	4
الارم	2	5
وائرڈ	2	5
مسیح	2	4
نوزائیدہ	2	8
تعجب	2	4
گینگ	2	4
حلف	2	3
قرار	2	4
مطلوب	2	5
سطح	2	3
جایا	2	4
کتے	2	3
ماہر	2	4
دفاعی	2	5
چکے	2	3
روزگار	2	6
سواروں	2	6
ڈرائیونگ	2	8
ماؤں	2	4
لازما	2	5
سزائے	2	5
مہیا	2	4
جاننے	2	5
عیسی	2	4
علیہ	2	4
نازل	2	4
خرگوش	2	5
پہننے	2	5
بچائی	2	5
بادشاہ	2	6
کاؤنٹی	2	6
شہوت	2	4
جوتوں	2	5
تسمے	2	4
جیوگرافک	2	8
دباؤ	2	4
پابندی	2	6
اولاد	2	5
چلائیں	2	6
تیر	2	3
ہیا	2	3
ہاپ	2	3
کھاتے	2	5
گریجویشن	2	8
کھاتا	2	5
گدق	2	3
گینگوی	2	6
بور	2	3
پاتی	2	4
بلڈننگ	2	6
فارغ	2	4
کرال	2	4
کوچ	2	3
بچایا	2	5
اگلی	2	4
زدہ	2	3
سبب	2	3
ہٹو	2	3
اٹھارہ	2	6
شیشے	2	4
مانگا	2	5
سروں	2	4
مرکز	2	4
کیمبل	2	5
ایگزیکٹو	2	8
گہرے	2	4
دکھ	2	3
اظہار	2	5
آدرشوں	2	6
بشپ	2	3
ٹھکرا	2	5
قرضے	2	4
زندوں	2	5
تچرچھ	2	5
داخلے	2	5
ذیل	2	3
سکول	2	4
پکانے	2	5
بھتیجے	2	6
فیکٹری	2	6
تحقیق	2	5
ما	2	2
جوابات	2	6
اتار	2	4
گھاس	2	4
چڑھنے	2	5
سونگھ	2	5
پرتشدد	2	6
توسیع	2	5
مرچ	2	3
بولتے	2	5
نشستوں	2	6
اچار	2	4
چھوڑتا	2	6
ہولڈ	2	4
گھرانے	2	6
کاٹنے	2	5
کٹیا	2	4
کھولتا	2	6
بلوں	2	4
لہر	2	3
حضور	2	4
مچھلی	2	5
جگر	2	3
سہاگ	2	4
سیڑھی	2	5
کرائے	2	5
نشست	2	4
ملتے	2	4
جلتے	2	4
تیری	2	4
ذہین	2	4
ڈرتے	2	4
معاہدہ	2	6
سارس	2	4
شمولیت	2	6
طیاروں	2	6
اہلکار	2	6
ڈرائیور	2	7
بحریہ	2	5
آنر	2	3
دوری	2	4
جلن	2	3
گم	2	2
چھپانے	2	6
پڑ	2	2
ضیافت	2	5
سرد	2	3
درجہ	2	4
حرارت	2	5
نمونیا	2	6
چسپاں	2	5
سنبھالنے	2	8
تشدد	2	4
دوں	2	3
ریل	2	3
ایکوئٹی	2	7
جنت	2	3
نماز	2	4
پڑھنا	2	5
ہونٹ	2	4
جبڑے	2	4
کلاس	2	4
ادھر	2	4
ہمارا	2	5
اڑ	2	2
ٹکرا	2	4
گہرا	2	4
نٹ	2	2
رم	2	2
لونگ	2	4
دریا	2	4
فرشتوں	2	6
بڑھا	2	4
گزارے	2	5
پنکھڑیوں	2	8
بڈ	2	2
باگو	2	4
ٹرانسپورٹ	2	9
ہلنا	2	4
چمتکار	2	6
رحمت	2	4
سلام	2	4
سینگوں	2	6
نقش	2	3
ہنسنے	2	5
درجے	2	4
قصوروار	2	7
خارج	2	4
جگہوں	2	5
وکلاء	2	5
نظام	2	4
چلائے	2	5
بنگ	2	3
مجرموں	2	6
اٹھانے	2	6
ڈیڑھ	2	4
غصے	2	3
مصنوعات	2	7
منحصر	2	5
مدعا	2	4
اونچی	2	5
ہلاکت	2	5
شہادت	2	5
محرک	2	4
منظر	2	4
ٹوکری	2	5
پچھواڑے	2	7
دوکاندار	2	8
بجے	2	3
جنہوں	2	5
پوچھے	2	5
چھریوں	2	6
پسینہ	2	5
اسسٹنٹ	2	6
جانتی	2	5
بڑبڑاہٹ	2	7
سمجھتی	2	6
کہتی	2	4
مورھتاپورن	2	10
مرببا	2	5
جیسا	2	4
پاسنگ	2	5
بڑبڑا	2	5
جیکٹ	2	4
ٹانگ	2	4
پھیپھڑوں	2	8
لاش	2	3
اٹھو	2	4
گرنے	2	4
جلانے	2	5
گنجائش	2	6
شو	2	2
ستاروں	2	6
خصوصیت	2	6
بریت	2	4
تعصب	2	4
باوقار	1	6
گنبد	1	4
صادر	1	4
خلیج	1	4
کمیشنڈ	1	6
ماربل	1	5
اجزاء	1	5
تخمینی	1	6
عجائب	1	5
فول	1	3
مچھلیوں	1	7
جنگل	1	4
نوح	1	3
چڑیا	1	4
فرون	1	4
پتھروں	1	6
اہرام	1	5
یادگار	1	6
سپرد	1	4
خاک	1	3
صدی	1	3
قوی	1	3
خستہ	1	4
نیٹ	1	3
ورک	1	3
دکانوں	1	6
ملوں	1	4
فیکٹریوں	1	8
جنگلات	1	6
سلسلہ	1	5
تیسرے	1	5
لیجنڈ	1	5
سوار	1	4
ولیھ	1	4
ستاون	1	5
امانتوں	1	7
حملوں	1	5
ہدف	1	3
ٹرسٹی	1	5
مارتے	1	5
عقائد	1	5
جوہر	1	4
روایات	1	6
پہل	1	3
کمیونسٹ	1	7
اسکوائر	1	7
مہینے	1	5
اندراج	1	6
مخالفت	1	6
شرکت	1	4
امریکیوں	1	8
موٹر	1	4
سولہ	1	4
ٹرینٹن	1	6
-گانا	1	5
حاملہ	1	5
نامکمل	1	6
انتخابی	1	7
عطا	1	3
عناصر	1	5
وائٹ	1	4
بجلی	1	4
کیریئر	1	6
ہڈیوں	1	5
منصوبے	1	6
تہذیب	1	5
تاریخ	1	5
پیلے	1	4
سرگزشت	1	6
تنزل	1	4
پذیر	1	4
شہنشاہ	1	6
ویرت	1	4
ڈولنا	1	5
ستر	1	3
سکرین	1	5
فورڈ	1	4
ہیئرسٹ	1	6
گھوڑدوڑ	1	7
مینیجر	1	6
ڈائریکٹری	1	9
یحیی	1	4
لوگی	1	4
اکیلا	1	5
گینو	1	4
ڈائری	1	5
فلاڈیلفیا	1	9
کویاد	1	5
اپرکاشت	1	7
یادداشتوں	1	9
معائنہ	1	6
محدود	1	5
ابواب	1	5
صفحات	1	5
آرہے	1	4
مفلر	1	4
حرج	1	3
فریڈ	1	4
قبروں	1	5
ناخواندہ	1	8
حتمی	1	4
گارڈین	1	6
بکواس	1	5
سنبھالیں	1	8
لواحقین	1	7
پرنسپل	1	6
رقوم	1	4
ٹیوٹر	1	5
لائیو	1	5
لونلی	1	5
ہلا	1	3
نشانہ	1	5
گاہنا	1	5
پرتیک	1	5
چھٹا	1	4
اہمیت	1	5
حساب	1	4
ھدانوں	1	6
کنوئیں	1	6
شپنگ	1	4
رئیل	1	4
سازشوں	1	6
نقاب	1	4
آنسو	1	4
زمینداروں	1	9
تانبے	1	5
فراڈ	1	4
کردی	1	4
کاپر	1	4
ڈاکوؤں	1	6
آرماڈا	1	6
سابق	1	4
سرپرست	1	6
سرشار	1	5
لذت	1	3
ہولڈرز	1	6
پیپر	1	4
بائیکاٹ	1	7
شراکت	1	5
پبلیشر	1	6
قزاقوں	1	6
رہسی	1	4
مالی	1	4
رفاہی	1	5
انٹرپرائز	1	9
دانشمندی	1	8
پبلشنگ	1	6
خصوصیات	1	7
دعوے	1	4
مذہب	1	4
کہلانے	1	6
الاؤنس	1	6
برقرار	1	6
عارضی	1	5
سرمایہ	1	6
کاری	1	4
چاندی	1	5
چمچ	1	3
دبادی	1	5
نایاب	1	5
چھتر	1	4
سوسی	1	4
جریدے	1	5
ییل	1	3
پرنسٹن	1	6
کارنیل	1	6
سوئٹزرلینڈ	1	10
سنبھالی	1	7
ہربرٹ	1	5
نقاد	1	4
اسٹینڈنگ	1	8
ناشر	1	4
فرائض	1	5
سٹین	1	4
یعنی	1	4
کارٹونسٹ	1	8
بھوکا	1	5
خبروں	1	5
گرہنتیوں	1	8
گپ	1	2
بھیجنا	1	6
روج	1	3
اسرار	1	5
گیس	1	3
اصول	1	4
مسکرانا	1	7
جملوں	1	5
چیمپئن	1	6
اداریے	1	6
ریمیک	1	5
اعلامیے	1	7
بیچنے	1	5
حج	1	2
عملے	1	4
ای	1	2
اسبیتا	1	6
بخش	1	3
بیرون	1	5
وعدوں	1	5
بینڈ	1	4
درپیش	1	5
مونگ	1	4
پھلی	1	4
غریبوں	1	6
ویسا	1	4
چومنے	1	5
وقف	1	3
پالیسیوں	1	8
ہرگز	1	4
برواں	1	5
شرٹ	1	3
چاہا	1	4
مونچھیں	1	7
بہ	1	2
نسبت	1	4
سوشل	1	4
تھامس	1	5
بیٹی	1	4
مصروفیت	1	7
نکلے	1	4
-امریکی	1	7
پانامہ	1	6
نہر	1	3
ہنٹنگٹن	1	7
ہسپتال	1	6
بیماری	1	6
میموری	1	6
نسل	1	3
پہنچایا	1	7
سؤر	1	3
برتاؤ	1	5
طبیب	1	4
مشروط	1	5
عظمت	1	4
ادار	1	4
اعتقادات	1	8
مکرم	1	4
