word_form	frequency	length
tier	6	4
erlaubt	6	7
fieber	6	6
englische	6	9
reiche	6	6
brot	6	4
längst	6	6
toll	6	4
unterstützt	6	11
gesundheit	6	10
vergib	6	6
ankunft	6	7
rechnung	6	8
fremder	6	7
schlau	6	6
kämpft	6	6
ehe	6	3
schaf	6	5
nebel	6	5
fliehen	6	7
berge	6	5
gehörte	6	7
seelen	6	6
herrschte	6	9
adieu	6	5
ergreift	6	8
verstand	6	8
irene	6	5
lie-be	6	6
heilig	6	6
gattin	6	6
schuldig	6	8
fordern	6	7
herzens	6	7
wünsche	6	7
drang	6	5
jenen	6	5
fühlt	6	5
werner	6	6
schlief	6	7
begehen	6	7
wild	6	4
gewöhnlich	6	10
ernst	6	5
fährt	6	5
lebenden	6	8
zurückkehren	6	12
gebet	6	5
genauso	6	7
verstehst	6	9
gesichter	6	9
einigen	6	7
lhre	6	4
süßer	6	5
blume	6	5
butler	6	6
leidenschaft	6	12
möchtest	6	8
dessen	6	6
getroffen	6	9
luxus	6	5
einbruch	6	8
einzigen	6	8
don	6	3
anka	6	4
führer	6	6
pferde	6	6
kerker	6	6
bauern	6	6
verborgen	6	9
dummer	6	6
bekannter	6	9
unschuld	6	8
schließen	6	9
personen	6	8
lloyd	6	5
frühstück	6	9
unglücklich	6	11
karten	6	6
trotz	6	5
historischer	6	12
persien	6	7
gelehrte	6	8
französische	6	12
maspero	6	7
kulturen	6	8
universums	6	10
verführten	6	10
erdkern	6	7
betrachtete	6	11
schicht	6	7
bahn	6	4
zehnten	6	7
französischen	6	13
kessel	6	6
monster	6	7
mittelalters	6	12
üblicherweise	6	13
schlichen	6	9
nackt	6	5
hexensabbats	6	12
hexensalbe	6	10
satan	6	5
flogen	6	6
kräfte	6	6
rauben	6	6
brocken	6	7
sündigen	6	8
verhexen	6	8
gefesselt	6	9
bleis	6	5
drucker	6	7
wunden	6	6
bedroht	6	7
hexenpulver	6	11
gesegnetem	6	10
hänge	6	5
rasmus	6	6
besen	6	5
begangen	6	8
einiger	6	7
brennen	6	7
hexenzeitalter	6	14
grunde	6	6
zogen	6	5
gestanden	6	9
tieren	6	6
geständnisse	6	12
regnard	6	7
halsband	6	8
nonne	6	5
befallen	6	8
unglücklichen	6	13
gelitten	6	8
ausbrach	6	8
einzig	6	6
echt	6	4
nervöse	6	7
hysterische	6	11
adresse	6	7
barbarischen	6	12
gewinnen	6	8
sol	6	3
rinconada	6	9
eroberer	6	8
nosferatu	6	9
rettung	6	7
qualen	6	6
allzu	6	5
lebendig	6	8
almosen	6	7
eiland	6	6
blicken	6	7
sprich	6	6
rasch	6	5
treiben	6	7
zügen	6	5
zeug	6	4
wehe	6	4
schrei	6	6
fürst	6	5
ginevra	6	7
erfolgreich	6	11
bill	6	4
schließt	6	8
zeige	6	5
vogel	6	5
iwan	6	4
vergiftet	6	9
nana	6	4
geburtstag	6	10
rosenstrauch	6	12
dennoch	6	7
kristall	6	8
islandfischer	6	13
gedenken	6	8
francois	6	8
a.	6	2
jeddy	6	5
vasseurs	6	8
machten	6	7
curtis	6	6
mckay	6	5
gedächtnis	6	10
miss	6	4
sylvesterfeier	6	14
blinder	6	7
währenddessen	6	13
salman	6	6
revolution	6	10
partei	6	6
stärke	6	6
hamilton	6	8
fur	6	3
königreich	6	10
legion	6	6
nazareth	6	8
tirzah	6	6
israel	6	6
römischer	6	9
galeeren	6	8
scheich	6	7
araber	6	6
verlust	6	7
ägypten	6	7
pilatus	6	7
chagny	6	6
amsler	6	6
jeanne	6	6
vissoy	6	6
würmer	6	6
persenning	6	10
schießen	6	8
löffel	6	6
panzerkreuzers	6	14
affe	6	4
bulldogge	6	9
streiken	6	8
kapital	6	7
lohnerhöhung	6	12
vincent	6	7
adeles	6	6
chattanooga	6	11
china	5	5
aufgehört	5	9
aussteigen	5	10
gezogen	5	7
fanden	5	6
verletzt	5	8
vorstellung	5	11
tisch	5	5
neben	5	5
irgendwann	5	10
beobachten	5	10
chinesischen	5	12
team	5	4
ändern	5	6
entlang	5	7
fbi	5	3
evakuierung	5	11
schickte	5	8
woher	5	5
gemeldet	5	8
keller	5	6
wunderschön	5	11
schöner	5	7
stecken	5	7
vernichten	5	10
fingerabdrücke	5	14
hallo	5	5
p.	5	2
repariert	5	9
liste	5	5
liefern	5	7
eile	5	4
schade	5	6
spur	5	4
kümmere	5	7
wofür	5	5
angetan	5	7
angezogen	5	9
griff	5	5
boote	5	5
versuch	5	7
bekam	5	5
laufen	5	6
vorsicht	5	8
daumen	5	6
gebrochen	5	9
handgelenk	5	10
gelassen	5	8
lediglich	5	9
herauszufinden	5	14
beeilen	5	7
bedeckt	5	7
lagen	5	5
welcher	5	7
quelle	5	6
verhaftet	5	9
geheiratet	5	10
tropfen	5	7
spüren	5	6
nachdenken	5	10
werkstatt	5	9
richtigen	5	9
erinnere	5	8
aufmerksam	5	10
unheilvolle	5	11
besiegelt	5	9
tu	5	2
frieden	5	7
höchste	5	7
verstummt	5	9
unehrlich	5	9
treibende	5	9
mehrere	5	7
hingerichtet	5	12
gerichtet	5	9
maylanndt	5	9
liefert	5	7
beschreibt	5	10
versteht	5	8
aufgabe	5	7
quellen	5	7
freiwillig	5	10
rechte	5	6
eher	5	4
bezirk	5	6
schreien	5	8
beschützen	5	10
antrag	5	6
bürgerrecht	5	11
natur	5	5
teilen	5	6
mark	5	4
reihe	5	5
heutigen	5	8
runter	5	6
ärger	5	5
riskieren	5	9
obwohl	5	6
ließen	5	6
denk	5	4
hans	5	4
hätt	5	4
heirat	5	6
lenkt	5	5
bisher	5	6
völlig	5	6
tagelang	5	8
verdacht	5	8
schuster	5	8
instrumente	5	11
frühen	5	6
solcher	5	7
nägel	5	5
besessen	5	8
erkennen	5	8
verurteilt	5	10
goldene	5	7
trennen	5	7
beschlossen	5	11
sünden	5	6
deswegen	5	8
satz	5	4
christus	5	8
befreien	5	8
grab	5	4
härter	5	6
lungen	5	6
trompete	5	8
entschuldigen	5	13
passen	5	6
hängen	5	6
bleibst	5	7
ll	5	2
matto	5	5
achtung	5	7
passt	5	5
telefon	5	7
holt	5	4
kalt	5	4
hebt	5	4
meinst	5	6
wüsste	5	6
schläft	5	7
soll's	5	6
scheune	5	7
leg	5	3
holz	5	4
eintritt	5	8
kannten	5	7
aufgenommen	5	11
stoff	5	5
gäste	5	5
haaren	5	6
litt	5	4
ward	5	4
bestand	5	7
last	5	4
hob	5	3
herbei	5	6
stieg	5	5
fuhr	5	4
gefangen	5	8
hafen	5	5
unterhalten	5	11
lebten	5	6
schafe	5	6
kiste	5	5
könnt	5	5
verbergen	5	9
feind	5	5
nachrichten	5	11
handschuhe	5	10
lächerlich	5	10
heirate	5	7
hinauf	5	6
zufrieden	5	9
lippen	5	6
gewissen	5	8
getragen	5	8
akten	5	5
schaut	5	6
kohl	5	4
vergeblich	5	10
begrüßt	5	7
stücke	5	6
schönes	5	7
keinerlei	5	9
wem	5	3
netz	5	4
gespannt	5	8
gräfin	5	6
geheimnisvollen	5	15
gestärkt	5	8
seitdem	5	7
schutznetz	5	10
hoffnungen	5	10
zauber	5	6
spitzen	5	7
geheimnisse	5	11
begreife	5	8
beobachtet	5	10
umher	5	5
wahn	5	4
percy	5	5
lage	5	4
gewöhnlicher	5	12
studiert	5	8
meisters	5	8
derjenige	5	9
merkwürdige	5	11
betrunken	5	9
qual	5	4
darfst	5	6
überraschung	5	12
erfolg	5	6
weine	5	5
überzeugt	5	9
begegnen	5	8
erreicht	5	8
ernte	5	5
gelaunt	5	7
selten	5	6
vergnügen	5	9
verkaufen	5	9
flügel	5	6
wünschen	5	8
jener	5	5
untertanen	5	10
goldstücke	5	10
töpfe	5	5
van	5	3
pflege	5	6
schleicht	5	9
besucher	5	8
schuft	5	6
fühlen	5	6
uniform	5	7
bekannten	5	9
mütter	5	6
fuhren	5	6
mittagessen	5	11
dankbar	5	7
dargestellt	5	11
starken	5	7
kugel	5	5
zähnen	5	6
figur	5	5
mussten	5	7
hahnenschrei	5	12
unterirdische	5	13
sinne	5	5
männlichen	5	10
umgehend	5	8
küsse	5	5
vorhaben	5	8
abenteuer	5	9
riemen	5	6
hochgezogen	5	11
reisende	5	8
mächtiger	5	9
beschuldigt	5	11
länge	5	5
rückwärts	5	9
letztes	5	7
verschont	5	9
großmutter	5	10
grausam	5	7
trat	5	4
fluch	5	5
räder	5	5
drehen	5	6
peitschen	5	9
weigern	5	7
test	5	4
düster	5	6
bedenke	5	7
duft	5	4
innerhalb	5	9
fähigkeiten	5	11
heftig	5	6
zeigte	5	6
schauspielerin	5	14
lief	5	4
fürchtet	5	8
taube	5	5
deutlich	5	8
leidet	5	6
melde	5	5
ständigen	5	9
diebstähle	5	10
laden	5	5
idol	5	4
sevilla	5	7
is	5	2
kutsche	5	7
neuigkeiten	5	11
wohlhabenden	5	12
carmen	5	6
gruppe	5	6
schlechte	5	9
presse	5	6
präsident	5	9
tolle	5	5
befehle	5	7
gestochen	5	9
galaz	5	5
zweiter	5	7
beute	5	5
tiefer	5	6
verzeiht	5	8
ln	5	2
signor	5	6
unsrer	5	6
frech	5	5
eurem	5	5
malen	5	5
schweigt	5	8
größer	5	6
geschaffen	5	10
jenem	5	5
froh	5	4
glückliche	5	10
edle	5	4
krone	5	5
höher	5	5
samstag	5	7
stellung	5	8
bolton	5	6
geschafft	5	9
unternehmen	5	11
clair	5	5
assad	5	5
ebenso	5	6
kalifen	5	7
königlicher	5	11
hinab	5	5
giftmischer	5	11
neun	5	4
michael	5	7
hurra	5	5
zwanzig	5	7
weiße	5	5
besiegt	5	7
vorbereitungen	5	14
indien	5	6
mongolen	5	8
insel	5	5
mächtige	5	8
ahmet	5	5
wache	5	5
apfel	5	5
heilen	5	6
armeen	5	6
zurück	5	7
friedhof	5	8
bolschewiki	5	11
g.	5	2
sergej	5	6
firma	5	5
füttern	5	7
eduard	5	6
annette	5	7
fressen	5	7
kruel	5	5
llderim	5	7
ilderim	5	7
charley	5	7
daae	5	4
buquet	5	6
drehbuch	5	8
eisenstein	5	10
romeo	5	5
dennin	5	6
wonach	4	6
laurel	4	6
paket	4	5
abgeliefert	4	11
nochmal	4	7
sekunden	4	8
ok	4	2
drum	4	4
leiche	4	6
pavlovich-brüder	4	16
soweit	4	6
spezialisiert	4	13
lösegeld	4	8
geheimes	4	8
landen	4	6
langley	4	7
meldet	4	6
typen	4	5
verhaftung	4	10
geschenkt	4	9
blieben	4	7
nationalarchiv	4	14
instinkt	4	8
dreck	4	5
gelangen	4	8
ausgesucht	4	10
dienst	4	6
symir	4	5
abgeholt	4	8
trug	4	4
gang	4	4
hole	4	4
code	4	4
lederweste	4	10
autos	4	5
kopie	4	5
dauern	4	6
verbindungen	4	12
hilft	4	5
gebäude	4	7
halifax	4	7
agro-chem	4	9
wette	4	5
drinnen	4	7
meinung	4	7
befriedigung	4	12
verschwinde	4	11
aufzuhalten	4	11
gefühl	4	6
sahen	4	5
schuh	4	5
gemalt	4	6
archimedes	4	10
archimedische	4	13
prinzip	4	7
heureka	4	7
en	4	2
fracht	4	6
rolph	4	5
cisco	4	5
handschellen	4	12
wehzutun	4	8
enden	4	5
zuvor	4	5
weggehen	4	8
ruhen	4	5
gedanke	4	7
busch	4	5
umgebracht	4	10
verzweifelt	4	11
dadurch	4	7
entführt	4	8
gebrüder	4	8
brennenden	4	10
beinahe	4	7
kehle	4	5
schnurrbart	4	11
verwendet	4	9
mühe	4	4
bewegung	4	8
hinterlassen	4	12
bekomme	4	7
besorgen	4	8
tue	4	3
kamst	4	5
minute	4	6
schnappen	4	9
benutzen	4	8
einiges	4	7
erstes	4	6
geburt	4	6
raunen	4	6
trotzdem	4	8
abdecker	4	8
ehrbare	4	7
kultureller	4	11
spitze	4	6
angestrengt	4	11
sanfte	4	6
seither	4	7
spannungsvolle	4	14
tagebuch	4	8
karriere	4	8
historiker	4	10
schrieb	4	7
freier	4	6
einzelne	4	8
dient	4	5
kleinem	4	7
bestraft	4	8
richte	4	6
fehler	4	6
generation	4	10
zeig's	4	6
galt	4	4
durfte	4	6
seiten	4	6
respekt	4	7
gehören	4	7
sorgt	4	5
gestank	4	7
frag	4	4
seufzt	4	6
versuchte	4	9
fürs	4	4
versorgen	4	9
gegrüßt	4	7
fett	4	4
verarbeitet	4	11
menschliche	4	11
häufig	4	6
hingerichteten	4	14
gehirn	4	6
verkauft	4	8
kräftig	4	7
balken	4	6
henkers	4	7
verbrennt	4	9
solches	4	7
beraten	4	7
einziger	4	8
frommer	4	7
pro	4	3
teuer	4	5
magd	4	4
anwenden	4	8
kammer	4	6
geständnissen	4	13
kapelle	4	7
höhe	4	4
aufpassen	4	9
schmerzhafte	4	12
bedrohliche	4	11
traurige	4	8
erfahrung	4	9
außerdem	4	8
sauber	4	6
göttliche	4	9
wiederhergestellt	4	17
vergeben	4	8
lesen	4	5
erlösung	4	8
befreit	4	7
hängt	4	5
steine	4	6
legten	4	6
städte	4	6
getrennt	4	8
heiliger	4	8
vergebung	4	9
unrecht	4	7
manche	4	6
sphäre	4	6
ii	4	2
jungfrau	4	8
götter	4	6
zuflucht	4	8
jones	4	5
ärmste	4	6
tanzt	4	5
flaschen	4	8
künstlerin	4	10
zentimeter	4	10
ausdehnung	4	10
besteht	4	7
schwache	4	8
wegsehen	4	8
schick	4	6
bittet	4	6
nimmst	4	6
-nichts	4	7
zahle	4	5
-das	4	4
geblieben	4	9
tomaten	4	7
hinaus	4	6
esse	4	4
dasselbe	4	8
eingeladen	4	10
verrückte	4	9
zelt	4	4
fliegt	4	6
tiere	4	5
geb	4	3
einfache	4	8
überzeugen	4	10
bläst	4	5
probieren	4	9
beruhige	4	8
loszuwerden	4	11
ändert	4	6
kochen	4	6
köstlich	4	8
zweck	4	5
streichhölzer	4	13
gift	4	4
richtung	4	8
verzeihen	4	9
umbringen	4	9
iss	4	3
fehlt	4	5
schritte	4	8
strand	4	6
verwandte	4	9
maul	4	4
vigen	4	5
ebenfalls	4	9
gewiss	4	6
mannschaft	4	10
trunk	4	5
hing	4	4
krankheit	4	9
scheu	4	5
holte	4	5
blinde	4	6
jacht	4	5
bringst	4	7
schrie	4	6
weh	4	3
klarheit	4	8
easy	4	4
street	4	6
hörte	4	5
brauchst	4	8
zuliebe	4	7
strengen	4	8
gesetze	4	7
björn	4	5
arnes	4	5
steck	4	5
büttel	4	6
aufs	4	4
größten	4	7
erzählte	4	8
sagtest	4	7
tiefen	4	6
pastor	4	6
bot	4	3
spuren	4	6
bandit	4	6
ehefrau	4	7
unsichtbare	4	11
herrscher	4	9
schönsten	4	9
eis	4	3
warm	4	4
einsamkeit	4	10
glücklicher	4	11
sechsten	4	8
leide	4	5
haare	4	5
sternen	4	7
gingen	4	6
gemeinsam	4	9
komödie	4	7
charpentier	4	11
maskeradgatan	4	13
eifersüchtig	4	12
wells	4	5
richtiger	4	9
el	4	2
weißer	4	6
armes	4	5
schah	4	5
fragte	4	6
brutal	4	6
wahnsinnig	4	10
zuschauer	4	9
eifer	4	5
schwach	4	7
gefasst	4	7
erinnerte	4	9
eröffnet	4	8
vorüber	4	7
vernunft	4	8
salto	4	5
mortale	4	7
kälte	4	5
schlossen	4	9
lockte	4	6
träne	4	5
cabinet	4	7
iahrmarkt	4	9
böser	4	5
somnambule	4	10
geheimnisvoller	4	15
instrument	4	10
rätsel	4	6
universität	4	11
veröffentlicht	4	14
stets	4	5
umständen	4	9
v.	4	2
maske	4	5
krieges	4	7
verantwortlich	4	14
laßt	4	4
neffe	4	5
enkel	4	5
töte	4	4
beweis	4	6
bewegten	4	8
geschlagen	4	10
georges	4	7
jahres	4	6
freuen	4	6
nächstes	4	8
annehmen	4	8
aufschub	4	8
wolltest	4	8
lügner	4	6
weinst	4	6
derselbe	4	8
erlöst	4	6
jacke	4	5
belohnt	4	7
angezündet	4	10
schuppen	4	8
reine	4	5
schuss	4	6
kaufen	4	6
wege	4	4
arcchancellor	4	13
kameliendame	4	12
grafen	4	6
überraschen	4	11
methoden	4	8
nichette	4	8
dürfte	4	6
pflegen	4	7
manon	4	5
besitzt	4	7
erbe	4	4
besitze	4	7
aufgeben	4	8
vergangenen	4	11
gelobt	4	6
niemandem	4	9
zeuge	4	5
šándor	4	6
wahren	4	6
ware	4	4
rettet	4	6
ball	4	4
gibst	4	5
linke	4	5
star	4	4
erfolgreicher	4	13
irgendwelche	4	12
finderlohn	4	10
city	4	4
unterstützen	4	12
schickt	4	7
andern	4	6
gatten	4	6
warnen	4	6
schützen	4	8
welchem	4	7
saulsbourg	4	10
deutschen	4	9
telegramm	4	9
charles	4	7
rückfall	4	8
kapiteln	4	8
produzierte	4	11
richard	4	7
erklärung	4	9
glaubte	4	7
höchsten	4	8
feuers	4	6
umgeben	4	7
bildes	4	6
quälen	4	6
symbol	4	6
teilnehmen	4	10
kreuzes	4	7
erweisen	4	8
erweichen	4	9
fromme	4	6
spenden	4	7
neugier	4	7
schlimm	4	7
ursache	4	7
gestört	4	7
dreckiges	4	9
dämon	4	5
edward	4	6
darstellen	4	10
offenbaren	4	10
grausame	4	8
dienerin	4	8
nächte	4	6
pergament	4	9
schweigen	4	9
gesteht	4	7
halfen	4	6
mahl	4	4
stirn	4	5
widerstand	4	10
leinwand	4	8
bewahren	4	8
untergeht	4	9
süßen	4	5
total	4	5
hauses	4	6
hexenhaar	4	9
mystische	4	9
knöchel	4	7
drehten	4	7
verzweifelte	4	12
wenigsten	4	9
nehmt	4	5
durchs	4	6
verwandten	4	10
schlafwandlerin	4	15
verwirrten	4	10
berühmter	4	9
stört	4	5
klammert	4	8
gefühle	4	7
raten	4	5
sperren	4	7
wohlhabend	4	10
mysteriösem	4	11
bullen	4	6
harten	4	6
antonio	4	7
plumitas	4	8
spanien	4	7
matador	4	7
feier	4	5
berühmte	4	8
kämpften	4	8
aufmerksamkeit	4	14
that	4	4
nähe	4	4
todsünden	4	9
weilt	4	5
mücken	4	6
plage	4	5
träumt	4	6
öden	4	4
schiffes	4	8
matrose	4	7
vampiren	4	8
entstand	4	8
redet	4	5
begehrt	4	7
meint	4	5
stiehlt	4	7
reiter	4	6
fisch	4	5
hättet	4	6
albern	4	6
blickt	4	6
sanften	4	7
kappe	4	5
haupt	4	5
gewonnen	4	8
hüten	4	5
tamare	4	6
furchtbar	4	9
flieht	4	6
treibt	4	6
fände	4	5
früchte	4	7
liebster	4	8
glühende	4	8
sommernacht	4	11
entsetzlich	4	11
bestien	4	7
stellte	4	7
trost	4	5
brach	4	5
mildred	4	7
scheitern	4	9
mittwoch	4	8
warenhaus	4	9
stubbs	4	6
stockwerke	4	10
geschäftsmann	4	13
kleidung	4	8
verkauf	4	7
buren	4	5
hochhaus	4	8
rückt	4	5
schwierigkeiten	4	15
ernste	4	6
chaplin	4	7
besprechen	4	10
porträt	4	7
harun	4	5
al	4	2
königlichen	4	11
wunschring	4	10
stehlen	4	7
george	4	6
zurückkommen	4	12
fingerhut	4	9
zumindest	4	9
nachkommen	4	10
pirat	4	5
warnung	4	7
sand	4	4
garten	4	6
inseln	4	6
passes	4	6
seltenste	4	9
baroncelli	4	10
cnc	4	3
gaos	4	4
yanns	4	5
juni	4	4
w.	4	2
russland	4	8
wests	4	5
ellie	4	5
begrüßen	4	8
januar	4	6
chilkoot	4	8
sourdough	4	9
verschwindet	4	12
verlierer	4	9
justiz	4	6
spinne	4	6
herrschen	4	9
frauenheld	4	10
anständigen	4	11
ödet	4	4
tanze	4	5
maultier	4	8
bestreiten	4	10
tramp	4	5
erschrecken	4	11
gammler	4	7
proviant	4	8
müden	4	5
millionäre	4	10
schwielen	4	9
gratuliere	4	10
stolperte	4	9
elemente	4	8
lachten	4	7
brüllten	4	8
donnerten	4	9
mister	4	6
stieß	4	5
held	4	4
erwartete	4	9
expedition	4	10
hanks	4	5
romantik	4	8
summte	4	6
feixte	4	6
genoss	4	6
wärme	4	5
aufräumen	4	9
foto	4	4
blinden	4	7
happy	4	5
kimbak	4	6
bejla	4	5
schadchen	4	9
versichert	4	10
gluìck	4	7
dampfer	4	7
proletariat	4	11
proletariats	4	12
temperatur	4	10
herztätigkeit	4	13
bpm	4	3
russlands	4	9
bühne	4	5
levet	4	5
lepics	4	6
huhnerstall	4	11
nachttopf	4	9
mathilde	4	8
liess	4	5
premierminister	4	15
papiere	4	7
bewacht	4	7
syrer	4	5
griechen	4	8
dunkelheit	4	10
hirten	4	6
grieche	4	7
balthasar	4	9
unruhen	4	7
knechtschaft	4	12
amrah	4	5
stattlich	4	9
regiert	4	7
untergang	4	9
messias	4	7
bekämpften	4	10
jehovah	4	7
cäsar	4	5
römern	4	6
fasst	4	5
galeere	4	7
rande	4	5
quintus	4	7
golthar	4	7
adoptivsohn	4	11
ehrt	4	4
ben-hurs	4	8
geizhals	4	8
nazarener	4	9
kaufmann	4	8
behalte	4	7
streitwagen	4	11
soldat	4	6
gesamten	4	8
drängte	4	7
roms	4	4
statthalter	4	11
pontius	4	7
aussätzigen	4	11
pöbel	4	5
auferstehen	4	11
kellern	4	7
vorführung	4	10
dorfvorsteher	4	13
dutois	4	6
empfindsam	4	10
wandte	4	6
russischen	4	10
matjuschenko	4	12
reihen	4	6
wut	4	3
faules	4	6
giljarowski	4	11
zudecken	4	8
schießt	4	7
gewehre	4	7
aufstand	4	8
mole	4	4
odessas	4	7
taurien	4	7
aufständischen	4	14
holzbein	4	8
proletkult	4	10
organisiert	4	11
einheit	4	7
fabrikbezirk	4	12
provocateurs	4	12
acht-stunden-arbeitstag	4	23
sorgfalt	4	8
prügelt	4	7
provokation	4	11
feuerwehr	4	9
staatlichen	4	11
fabio	4	5
penelli	4	7
verjüngte	4	9
parma	4	5
western	4	7
atlantic	4	8
marietta	4	8
lokomotive	4	10
lokführer	4	9
shanty	4	6
rock	4	4
river	4	5
linien	4	6
yukon	4	5
kapitals	4	8
arbeitslager	3	12
beeilt	3	6
hisbollah	3	9
beunruhigt	3	10
wussten	3	7
gegenüber	3	9
vermisst	3	8
verhält	3	7
entführungen	3	12
leibwächter	3	11
politischen	3	11
cia	3	3
waffenprogramm	3	14
rendezvous	3	10
vermutlich	3	10
geändert	3	8
donald	3	6
negativ	3	7
entsorgt	3	8
zugang	3	6
beschäftigt	3	11
kocht	3	5
sofortige	3	9
anfühlen	3	8
identifizieren	3	14
checken	3	7
sandkorn	3	8
fahrgast	3	8
vierte	3	6
pagosa	3	6
springs	3	7
kaputt	3	6
wolf	3	4
müsste	3	6
jedenfalls	3	10
betrifft	3	8
motor	3	5
getestet	3	8
mais	3	4
zielperson	3	10
buchstaben	3	10
koche	3	5
merkwürdig	3	10
einsperren	3	10
bestellt	3	8
flüssigkeit	3	11
fassen	3	6
netter	3	6
waffen	3	6
beziehung	3	9
daddy	3	5
arbeitest	3	9
absetzen	3	8
ehrlich	3	7
lampe	3	5
agentin	3	7
geschieht	3	9
parkers	3	7
interesse	3	9
entschuldigung	3	14
stoßen	3	6
erhielt	3	7
befürchte	3	9
provinz	3	7
herauszuholen	3	13
ausgehen	3	8
roger	3	5
protokoll	3	9
schleichen	3	10
nationalen	3	10
programm	3	8
steckst	3	7
brüdern	3	7
herrlich	3	8
mom	3	3
kriegt	3	6
aussehen	3	8
braver	3	6
knietief	3	8
aufgeregt	3	9
weiterhin	3	9
gesteckt	3	8
wetten	3	6
verfahren	3	9
versichere	3	10
flucht	3	6
schaue	3	6
zufall	3	6
schauten	3	8
wirkt	3	5
egal	3	4
komplett	3	8
erzähl	3	6
ausführen	3	9
vollstrecken	3	12
allmächtigen	3	12
dramatische	3	11
führe	3	5
ausgegrenzt	3	11
blüte	3	5
ausschließlich	3	14
steigt	3	6
vollstreckung	3	13
urteile	3	7
september	3	9
harrington	3	10
schlotfeger	3	11
vollstreckt	3	11
solle	3	5
hinrichtungen	3	13
anstellung	3	10
insgesamt	3	9
wenige	3	6
schreie	3	7
bricht	3	6
rad	3	3
deutsche	3	8
artikel	3	7
abschneiden	3	11
diebstahl	3	9
enthauptet	3	10
beigebracht	3	11
halswirbel	3	10
gebaut	3	6
umsonst	3	7
bedeutung	3	9
henkersknecht	3	13
zuhören	3	7
rechtliche	3	10
taufe	3	5
dicht	3	5
städtischen	3	11
bevölkerung	3	11
unehrlichkeit	3	13
wichtiger	3	9
melancholische	3	14
mitten	3	6
erhält	3	6
schweine	3	8
wohnt	3	5
meiden	3	6
triste	3	6
gewollt	3	7
wetter	3	6
anstellen	3	9
tritt	3	5
körperteile	3	11
dritte	3	6
bein	3	4
schädel	3	7
anfälle	3	7
zähne	3	5
empfohlen	3	9
sogenannte	3	10
streifen	3	8
bauch	3	5
binden	3	6
frisch	3	6
unglaublich	3	11
geheilt	3	7
prückner	3	8
ungeschickter	3	13
gesellen	3	8
kreis	3	5
löwe	3	4
überrascht	3	10
diebe	3	5
ärmsten	3	7
nebeneinander	3	13
derart	3	6
weigert	3	7
nötig	3	5
herausholen	3	11
passierte	3	9
zunächst	3	8
berühren	3	8
bauer	3	5
wimmert	3	7
verursacht	3	10
schwarze	3	8
dagegen	3	7
sollt	3	5
armesünder	3	10
königliche	3	10
falschen	3	8
sowie	3	5
stück	3	5
lautet	3	6
rumpf	3	5
weich	3	5
stadtmauern	3	11
stimmengewirr	3	13
weltliche	3	9
inszenierung	3	12
inszeniert	3	10
außen	3	5
gesamte	3	7
prozess	3	7
geraten	3	7
spielten	3	8
paradies	3	8
überwinden	3	10
aufruhr	3	7
heutige	3	7
wenigen	3	7
aufbewahrt	3	10
plant	3	5
abzuholen	3	9
kauft	3	5
erobern	3	7
originalen	3	10
lernst	3	6
.ooo	3	4
lire	3	4
kilo	3	4
halbes	3	6
käse	3	4
muskeln	3	7
platzt	3	6
trommel	3	7
übermorgen	3	10
weist	3	5
schlafe	3	7
-wir	3	4
beides	3	6
-in	3	3
flasche	3	7
gegessen	3	8
fühl	3	4
-ist	3	4
amerikaner	3	10
-du	3	3
wartest	3	7
lohn	3	4
-da	3	3
komische	3	8
-kommen	3	7
vögelchen	3	9
zweimal	3	7
schafft	3	7
attraktion	3	10
kleinste	3	8
tödliche	3	8
verehrtes	3	9
herzlich	3	8
soldaten	3	8
schluck	3	7
lauf	3	4
kaffee	3	6
trink	3	5
starker	3	7
gab's	3	5
scherz	3	6
tolles	3	6
schief	3	6
weltberühmten	3	13
scher	3	5
beginnt	3	7
vernünftig	3	10
vergehen	3	8
beleidigt	3	9
versuch's	3	9
gefragt	3	7
mitkommen	3	9
jünger	3	6
ziehst	3	6
woanders	3	8
leb	3	3
entdeckung	3	10
öl	3	2
wasche	3	6
nämlich	3	7
sterbe	3	6
silberne	3	8
bescheidenen	3	12
erledige	3	8
zuchthaus	3	9
kirmes	3	6
gesungen	3	8
weinte	3	6
anblick	3	7
fahr	3	4
fass	3	4
säufer	3	6
restauriert	3	11
wohnte	3	6
aug	3	3
bauen	3	5
winter	3	6
wiege	3	5
rot	3	3
sang	3	4
gebot	3	5
tauchte	3	7
schweden	3	8
verließ	3	7
meinten	3	7
heimlichen	3	10
trieb	3	5
sinken	3	6
starke	3	6
verspielt	3	9
wilden	3	6
glaub	3	5
bewunderer	3	10
retter	3	6
bohnen	3	6
fehlten	3	7
cent	3	4
dollars	3	7
filminstitut	3	12
zweier	3	6
banditen	3	8
historischen	3	12
schwager	3	8
probe	3	5
märchen	3	7
brunnen	3	7
feinde	3	6
gehorchen	3	9
loswerden	3	9
gelogen	3	7
verräter	3	8
schneesturm	3	11
erhebt	3	6
küss	3	4
offenen	3	7
spiegelt	3	8
wider	3	5
erreichten	3	10
ebene	3	5
wüste	3	5
fünften	3	7
abwaschen	3	9
gabst	3	5
kehre	3	5
zitterten	3	9
verlangte	3	9
pelzhändler	3	11
rüsselkäfer	3	11
entscheiden	3	11
fliege	3	6
süßigkeiten	3	11
gewöhnen	3	8
schaname	3	8
