word_form	frequency	length
abastecimiento	13	14
acceder	13	7
realizado	13	9
excepción	13	9
establecerán	13	12
manual	13	6
tarea	13	5
crearse	13	7
transmitir	13	10
mensaje	13	7
exigir	13	6
cuerpo	13	6
basadas	13	7
entenderá	13	9
razonablemente	13	14
ausencia	13	8
encuentra	13	9
etiqueta	13	8
dirigidas	13	9
existente	13	9
aplican	13	7
intelectual	13	11
innovadores	13	11
similar	13	7
contenga	13	8
requerido	13	9
recurso	13	7
omega	13	5
tadeusz	13	7
constata	13	8
ciclo	13	5
kurt	13	4
herbert	13	7
determinan	13	10
naciones	13	8
unidas	13	6
vigente	13	7
karin	13	5
entidad	13	7
paquete	13	7
actos	13	5
adaptación	13	10
libertades	13	10
judicial	13	8
demandado	13	9
limitación	13	10
llegar	13	6
simplificación	13	14
antonio	13	7
transparente	13	12
mejoras	13	7
presupuestarios	13	15
determina	13	9
vías	13	4
aéreo	13	5
adoptada	13	8
técnico	13	7
imprescindible	13	14
aprovechar	13	10
máquinas	13	8
f.	13	2
reglamentarias	13	14
refleja	13	7
prorrogar	13	9
prohibición	13	11
regularidad	13	11
tenido	13	6
abordar	13	7
consultado	13	10
ministra	13	8
fiscales	13	8
artesanía	13	9
abanico	13	7
movilidad	13	9
desarrollen	13	11
trabajar	13	8
innovadoras	13	11
paso	13	4
fuerte	13	6
urbanas	13	7
desafíos	13	8
buen	12	4
balance	12	7
pese	12	4
esperar	12	7
prima	12	5
tamaño	12	6
garcía	12	6
zita	12	4
jornadas	12	8
semanal	12	7
últimos	12	7
semana	12	6
inicial	12	7
ocasión	12	7
obligatorios	12	12
radiodifusión	12	13
tomarse	12	7
ajuste	12	6
letras	12	6
haberse	12	7
tomado	12	6
volumen	12	7
convenios	12	9
mencionada	12	10
circulación	12	11
efectúan	12	8
alcohol	12	7
propuestos	12	10
prohíbe	12	7
apropiado	12	9
normales	12	8
verse	12	5
complementaria	12	14
detalles	12	8
preparar	12	8
independientes	12	14
requiere	12	8
competitiva	12	11
esenciales	12	10
humanos	12	7
trakatellis	12	11
thomas	12	6
secretario	12	10
manifiesto	12	10
encaminadas	12	11
definido	12	8
cofinanciación	12	14
gubernamentales	12	15
refuerzo	12	8
acelerar	12	8
poderes	12	7
conflicto	12	9
asamblea	12	8
recurrir	12	8
constituir	12	10
voluntad	12	8
presupuestarias	12	15
procedentes	12	11
herczog	12	7
eficiente	12	9
electrónicos	12	12
finales	12	7
lechner	12	7
zwiefka	12	7
ampliada	12	8
estímulo	12	8
secciones	12	9
supeditada	12	10
marítimo	12	8
ellas	12	5
desfavorecidas	12	14
labor	12	5
deba	12	4
mano	12	4
implica	12	7
afectadas	12	9
junta	12	5
mucho	12	5
fraude	12	6
recientemente	12	13
perspectiva	12	11
sugerencias	12	11
vitae	12	5
seminario	12	9
legalidad	12	9
realidad	12	8
supuesto	12	8
producir	12	8
creo	12	4
unido	12	5
respeten	12	8
islas	12	5
productividad	12	13
fenómeno	12	8
dinámico	12	8
desventajas	12	11
sostenibles	12	11
eu	12	2
banda	12	5
ancha	12	5
gases	12	5
tradicional	12	11
energy	11	6
nomenclatura	11	12
motivo	11	6
cubrir	11	6
habitantes	11	10
uniforme	11	8
utilizando	11	10
máximos	11	7
adoptará	11	8
ciertos	11	7
reflejar	11	8
stavros	11	7
jean	11	4
elisabeth	11	9
contratante	11	11
muestra	11	7
emprendidas	11	11
presentada	11	10
inciso	11	6
áreas	11	5
ocho	11	4
combinación	11	11
razón	11	5
humanitaria	11	11
misiones	11	8
corto	11	5
respete	11	7
proveedores	11	11
introductoria	11	13
humanas	11	7
medianas	11	8
ritmo	11	5
magnitud	11	8
disminución	11	11
citadas	11	7
describen	11	9
bienestar	11	9
benéfico	11	8
permitirán	11	10
acuse	11	5
adicionales	11	11
remitirá	11	8
prevea	11	6
tratados	11	8
incluyendo	11	10
debida	11	6
consiste	11	8
piianoora	11	9
kauppi	11	6
anna	11	4
incumplimiento	11	14
exteriores	11	10
aprobó	11	6
beneficiario	11	12
negociación	11	11
financiados	11	11
definen	11	7
adquisiciones	11	13
llevará	11	7
zbigniew	11	8
transfronterizo	11	15
entes	11	5
estatutos	11	9
pretende	11	8
dotación	11	8
limitar	11	7
excepcional	11	11
adoptó	11	6
perfeccionamiento	11	17
avances	11	7
particulares	11	12
normalizado	11	11
demandante	11	10
fijado	11	6
obtención	11	9
berger	11	6
klausheiner	11	11
lehne	11	5
hanspeter	11	9
bert	11	4
doorn	11	5
apruebe	11	7
cara	11	4
subvencionable	11	14
importes	11	8
estrecha	11	8
suprimir	11	8
centrarse	11	9
seán	11	4
neachtain	11	9
integradas	11	10
i.	11	2
vinculados	11	10
siguen	11	6
reflexión	11	9
comprendido	11	11
empresariales	11	13
recuperación	11	12
olaf	11	4
ilegal	11	6
minorías	11	8
vivienda	11	8
bauer	11	5
cuestionario	11	12
fiscalización	11	13
claros	11	6
contribuido	11	11
temas	11	5
estabilidad	11	11
iles	11	4
braghetto	11	9
conexión	11	8
habiendo	11	8
silva	11	5
creado	11	6
solicita	11	8
mundiales	11	9
prioritario	11	11
apertura	11	8
resulten	11	8
reconversión	11	12
fomente	11	7
contaminación	11	13
salomón	11	7
marina	11	6
respetuosas	11	11
cuotas	11	6
combustibles	11	12
energética	11	10
densidad	11	8
especialidades	11	14
preservación	11	12
planteamientos	11	14
extrajudiciales	11	15
cultivo	11	7
transparentes	10	13
española	10	8
proporcionando	10	14
simplificar	10	11
checa	10	5
expresa	10	7
institucionales	10	15
primeros	10	8
citada	10	6
real	10	4
adam	10	4
jerzy	10	5
móviles	10	7
soluciones	10	10
alcanzado	10	9
tercero	10	7
funcionarios	10	12
tacógrafo	10	9
servir	10	6
determinada	10	11
viajeros	10	8
controlar	10	9
toneladas	10	9
radio	10	5
realizados	10	10
autorizada	10	10
fuerzas	10	7
motor	10	5
utilicen	10	8
equipos	10	7
adquirir	10	8
ejercido	10	8
anterioridad	10	12
asalariados	10	11
animales	10	8
suspender	10	9
interpretación	10	14
influir	10	7
perfil	10	6
saturadas	10	9
resultar	10	8
exenciones	10	10
psicológicas	10	12
comportamentales	10	16
significativo	10	13
describan	10	9
aras	10	4
transición	10	10
físico	10	6
figurar	10	7
excepto	10	7
indicados	10	9
ajusta	10	6
tan	10	3
comercializados	10	15
rápidamente	10	11
efectuadas	10	10
humana	10	6
iv	10	2
acompañar	10	9
presenten	10	9
dirigida	10	8
incluirse	10	9
peter	10	5
antonios	10	8
hoy	10	3
entrar	10	6
othmar	10	6
karas	10	5
contractuales	10	13
michael	10	7
licitadores	10	11
enumerados	10	10
recíproco	10	9
personalidad	10	12
notificarse	10	11
h.	10	2
geográfica	10	10
gnss	10	4
lado	10	4
licencias	10	9
componentes	10	11
tecnológico	10	11
pondrán	10	7
umberto	10	7
david	10	5
armonizar	10	9
mercantil	10	9
justo	10	5
continuación	10	12
aloyzas	10	7
sakalas	10	7
rainer	10	6
wieland	10	7
interna	10	7
fijarse	10	7
allá	10	4
pertenecientes	10	14
inversores	10	10
subvencionabilidad	10	18
contribuyan	10	11
calendario	10	10
informarán	10	10
karel	10	5
casaca	10	6
viabilidad	10	10
elección	10	8
diputado	10	8
propuso	10	7
impone	10	6
era	10	3
normativo	10	9
candidato	10	9
sufrir	10	6
avanzar	10	7
misión	10	6
auditores	10	9
presidencia	10	11
gobiernos	10	9
claridad	10	8
época	10	5
considerablemente	10	17
destacar	10	8
sana	10	4
describiría	10	11
limitado	10	8
reflexionar	10	11
preste	10	6
menor	10	5
basados	10	7
suplente	10	8
cocobu	10	6
básica	10	6
desempeñan	10	10
reitera	10	7
garantizadas	10	12
regulación	10	10
petróleo	10	8
contribuyen	10	11
desarrollarse	10	13
pesquero	10	8
pescadores	10	10
hábitat	10	7
flexibilidad	10	12
vivir	10	5
fósiles	10	7
solar	10	5
generaciones	10	12
anticipar	10	9
relevo	10	6
generacional	10	12
fomenta	10	7
radioeléctrico	10	14
ubicua	10	6
suscrito	10	8
garantizando	9	12
comparativa	9	11
reguladoras	9	11
aplicadas	9	9
gestores	9	8
polonia	9	7
utilizadas	9	10
miguélez	9	8
ramos	9	5
véase	9	5
comentarios	9	11
previsión	9	9
contempla	9	9
kilómetros	9	10
giovanni	9	8
alain	9	5
james	9	5
lambert	9	7
vladimír	9	8
ordenación	9	10
coordinada	9	10
exclusivamente	9	14
totalidad	9	9
trayecto	9	8
matriculados	9	12
garantizará	9	11
sujetos	9	7
lugares	9	7
gravedad	9	8
diarios	9	7
continua	9	8
deroga	9	6
indica	9	6
requisito	9	9
adquiridos	9	10
defensa	9	7
realice	9	7
recogida	9	8
primero	9	7
encargado	9	9
estarán	9	7
vaya	9	4
postales	9	8
causa	9	5
consultará	9	10
múltiples	9	9
percibir	9	8
ventaja	9	7
contrarrestar	9	13
trans	9	5
ejercicios	9	10
acordado	9	8
comparados	9	10
prueba	9	6
diferente	9	9
reconocidos	9	11
evaluado	9	8
implicar	9	8
figuren	9	7
comprendidas	9	12
listas	9	6
contemplada	9	11
resumen	9	7
aportar	9	7
fundamenta	9	10
original	9	8
adaptados	9	9
cuál	9	4
cifra	9	5
justificación	9	13
cumple	9	6
superar	9	7
contienen	9	9
bajos	9	5
lactosa	9	7
mary	9	4
martínez	9	8
joel	9	4
hasse	9	5
comportamiento	9	14
monetaria	9	9
jeanpaul	9	8
gauzès	9	6
mann	9	4
inés	9	4
ayala	9	5
sender	9	6
indirectamente	9	14
centrándose	9	11
familiar	9	8
básicos	9	7
admisibilidad	9	13
suministros	9	11
capacidades	9	11
sede	9	4
manolis	9	7
mavrommatis	9	11
agrupaciones	9	12
sinergia	9	8
mutuo	9	5
reglas	9	6
validez	9	7
ella	9	4
insiste	9	7
exhaustiva	9	10
próxima	9	7
superiores	9	10
asignación	9	10
deuda	9	5
reparto	9	7
asociadas	9	9
anualmente	9	10
indicativo	9	10
todavía	9	7
creciente	9	9
numerosos	9	9
administrativos	9	15
ministros	9	9
ligados	9	7
retos	9	5
estratégica	9	11
blanco	9	6
eliminar	9	8
ajustarse	9	9
abarca	9	6
tránsito	9	8
afectado	9	8
paulo	9	5
kyösti	9	6
virrankoski	9	11
martin	9	6
césped	9	6
negarse	9	7
competentess	9	12
presentó	9	8
impuesto	9	8
nicole	9	6
fontaine	9	8
decisivo	9	8
amplitud	9	8
sensibilizar	9	12
espera	9	6
complementariedad	9	17
concienciación	9	14
globales	9	8
celebra	9	7
fundamentalmente	9	16
sustituido	9	10
com	9	3
predominantemente	9	17
horizontal	9	10
rosa	9	4
telecomunicaciones	9	18
metodología	9	11
deber	9	5
positivo	9	8
externo	9	7
proporciona	9	11
contactos	9	9
consideraciones	9	15
menudo	9	6
documentación	9	13
pinxten	9	7
especialidad	9	12
ley	9	3
instituto	9	9
sugiere	9	7
industrias	9	10
raíz	9	4
massimo	9	7
vari	9	4
juez	9	4
acontecimientos	9	15
n.	9	2
reviste	9	7
temprana	9	8
mar	9	3
practicaje	9	10
carga	9	5
tecnológicos	9	12
aproximadamente	9	15
obra	9	4
observatorio	9	12
promueva	9	8
heinz	9	5
kindermann	9	10
mitigación	9	10
aprovechamiento	9	15
propietarios	9	12
hectáreas	9	9
hábitats	9	8
carmen	9	6
fraga	9	5
estévez	9	7
marino	9	6
piloto	9	6
inmediatas	9	10
decisiva	9	8
congratula	9	10
despoblación	9	12
terceras	9	8
lejanía	9	7
agrarios	9	8
paisaje	9	7
envejecimiento	9	14
artificial	9	10
alerta	9	6
inmigrantes	9	11
convergencia	9	12
carburantes	9	11
nominal	9	7
efectuada	8	9
adquirido	8	9
español	8	7
retiradas	8	9
normalizados	8	12
european	8	8
for	8	3
citados	8	7
dependiendo	8	11
exigencia	8	9
legal	8	5
gurmai	8	6
francesco	8	9
markus	8	6
louis	8	5
disponer	8	8
actuará	8	7
aplique	8	7
lleven	8	6
intensidad	8	10
incluirán	8	9
suma	8	4
contener	8	8
hará	8	4
obligatorio	8	11
fácil	8	5
habitual	8	8
urgencia	8	8
leche	8	5
titular	8	7
apropiadas	8	10
conocer	8	7
efectuado	8	9
imponer	8	7
individuales	8	12
suprimida	8	9
discriminatorias	8	16
variada	8	7
previo	8	6
dependerá	8	9
encomendarse	8	12
periódicamente	8	14
hambre	8	6
saciedad	8	8
aporte	8	6
mantenerse	8	10
colectividades	8	14
corporales	8	10
basen	8	5
transmitirá	8	11
asistir	8	7
solicitantes	8	12
conceda	8	7
llegado	8	7
tasas	8	5
cumpla	8	6
medicamentos	8	12
factor	8	6
considerar	8	10
orgánicos	8	9
azúcar	8	6
formulación	8	11
divulgación	8	11
asistida	8	8
expresadas	8	10
colesterol	8	10
anne	8	4
honeyball	8	9
conjuntamente	8	13
john	8	4
margarita	8	9
starkevičiūtė	8	13
costa	8	5
luis	8	4
lichtenberger	8	13
donante	8	7
opciones	8	8
consonancia	8	11
convención	8	10
queda	8	5
concederá	8	9
intervenciones	8	14
sensibilización	8	15
andrzej	8	7
consolidación	8	13
integrada	8	9
elaborado	8	9
constituida	8	11
dimensiones	8	11
catherine	8	9
dependen	8	8
precisa	8	7
asumir	8	6
asignada	8	8
satélites	8	9
guidoni	8	7
teresa	8	6
riera	8	5
madurell	8	8
introducido	8	11
procesamiento	8	13
facultad	8	8
resoluciones	8	12
firma	8	5
aviso	8	5
oposición	8	9
seno	8	4
flexible	8	8
distinción	8	10
poco	8	4
estudiantes	8	11
acervo	8	6
resto	8	5
producen	8	8
suponen	8	7
adoptados	8	9
realicen	8	8
irregularidades	8	15
solicitado	8	10
iniciales	8	9
ambientales	8	11
ascenderá	8	9
alternativas	8	12
recientes	8	9
concreto	8	8
algún	8	5
cifras	8	6
frecuencia	8	10
vía	8	3
intermediarios	8	14
descentralizados	8	16
nicola	8	6
zingaretti	8	10
preguntas	8	9
prórroga	8	8
plano	8	5
reconocer	8	9
competitivo	8	11
completa	8	8
progreso	8	8
alcanzados	8	10
indirecta	8	9
ciudadanía	8	10
apoyen	8	6
cubiertas	8	9
intermediario	8	13
compuesto	8	9
plena	8	5
concepto	8	8
futura	8	6
forman	8	6
máire	8	5
curriculum	8	10
asegurarse	8	10
soy	8	3
efectivamente	8	13
cabría	8	6
enfrentarse	8	11
ciudadano	8	9
ciertas	8	7
aceptación	8	10
caspary	8	7
pequeña	8	7
establezcan	8	11
juan	8	4
ramallo	8	7
massanet	8	8
tributario	8	10
constitucionales	8	16
españa	8	6
congreso	8	8
momentos	8	8
combatir	8	8
democrático	8	11
reciben	8	7
vítor	8	5
caldeira	8	8
sr	8	2
razonable	8	9
haciendo	8	8
fuertes	8	7
garantice	8	9
compartida	8	10
enfoques	8	8
vicepresidente	8	14
to	8	2
solicitada	8	10
propias	8	7
amenaza	8	7
autoasistencia	8	14
‑european	8	9
cambiar	8	7
rendimiento	8	11
ioannis	8	7
gklavakis	8	9
pecons	8	6
pérdidas	8	8
deterioro	8	9
estima	8	6
elspeth	8	7
attwooll	8	8
bosque	8	6
multifuncional	8	14
natura	8	6
caracterizan	8	12
plantas	8	7
zdzisław	8	8
nsrac	8	5
explotar	8	8
penetración	8	11
buscar	8	6
aumente	8	7
vive	8	4
silvícolas	8	10
recreativas	8	11
microempresas	8	13
concepción	8	10
sinergias	8	9
coherentes	8	10
terrorismo	8	10
catástrofe	8	10
adquiridas	8	10
étnicas	8	7
hogar	8	5
necesitan	8	9
bioetanol	8	9
mesa	8	4
reales	7	6
aprobadas	7	9
previamente	7	11
reserva	7	7
adhesión	7	8
estonia	7	7
hungría	7	7
eslovenia	7	9
eslovaquia	7	10
conveniencia	7	12
objetiva	7	8
elegibles	7	9
antecedentes	7	12
municipios	7	10
menores	7	7
arnaoutakis	7	11
bernadette	7	10
nistelrooij	7	11
seeber	7	6
realizan	7	8
contacto	7	8
lograrse	7	8
efectúen	7	8
lleve	7	5
encargados	7	10
inspección	7	10
aumentará	7	9
controlados	7	11
registradas	7	11
tiempos	7	7
efectuarán	7	10
adquirida	7	9
comprobado	7	10
recogidos	7	9
estrictos	7	9
indicará	7	8
podido	7	6
contenida	7	9
necesita	7	8
totalmente	7	10
crisis	7	6
inundaciones	7	12
fueran	7	6
universal	7	9
líneas	7	6
retirar	7	7
comisiones	7	10
disfrutar	7	9
concretos	7	9
monoinsaturadas	7	15
complejos	7	9
proporcional	7	12
utilice	7	7
presentan	7	9
complementos	7	12
explotador	7	10
complemento	7	11
saturados	7	9
informado	7	9
usos	7	4
mencionarse	7	11
indique	7	7
científicamente	7	15
electrónico	7	11
explícitamente	7	14
especificado	7	12
aparte	7	6
harán	7	5
relacionado	7	11
definitiva	7	10
resulte	7	7
agilizar	7	8
prestarse	7	9
iniciar	7	7
corresponda	7	11
operadores	7	10
salvaguardia	7	12
facilitada	7	10
obtenida	7	8
netos	7	5
sólidos	7	7
gramos	7	6
voluntarios	7	11
composición	7	11
presentadas	7	11
determinará	7	11
modelos	7	7
dificultad	7	10
corta	7	5
aceite	7	6
admisible	7	9
florenz	7	7
vittorio	7	8
prodi	7	5
marcello	7	8
vernola	7	7
gonzález	7	8
deficiencias	7	12
elisa	7	5
robert	7	6
alexander	7	9
indemnizaciones	7	15
philip	7	6
petr	7	4
duchoň	7	6
willi	7	5
piecyk	7	6
dover	7	5
reul	7	4
desvinculación	7	14
destinado	7	9
pidió	7	5
vecinos	7	7
reciprocidad	7	12
cofinanciadas	7	13
cad	7	3
realizará	7	9
sectorial	7	9
regularmente	7	12
erradicación	7	12
ana	7	3
csaba	7	5
őry	7	3
carl	7	4
schlyter	7	8
recogido	7	8
ponen	7	5
denominados	7	11
j.	7	2
fronteras	7	9
k.	7	2
ocasiones	7	9
transfronterizas	7	16
feder	7	5
fse	7	3
externos	7	8
significa	7	9
contar	7	6
constante	7	9
fijará	7	6
responde	7	8
giles	7	5
chichester	7	10
sustituir	7	9
deudas	7	6
impugnadas	7	10
jurisdiccionales	7	16
tratar	7	6
estrictamente	7	13
determinante	7	12
oficiales	7	9
contestación	7	12
dispone	7	7
aplicado	7	8
demuestra	7	9
encontrar	7	9
white	7	5
relieve	7	7
activas	7	7
ministerio	7	10
propiciar	7	9
gubernamental	7	13
determine	7	9
financiar	7	9
atractivo	7	9
beneficiarán	7	12
ofrezca	7	7
seleccionado	7	12
impulso	7	7
presidido	7	9
subvencionables	7	15
transeuropea	7	12
pie	7	3
nos	7	3
señalar	7	7
rec	7	3
decidió	7	7
regulado	7	8
depende	7	7
jueces	7	6
ocupan	7	6
cierto	7	6
justa	7	5
socioeconómicas	7	15
fomentará	7	9
víctimas	7	8
velará	7	6
autorizados	7	11
consultivo	7	10
sustancial	7	10
niza	7	4
razonables	7	10
centrado	7	8
estratégicos	7	12
inserción	7	9
desfavorecidos	7	14
mitad	7	5
patrick	7	7
emite	7	5
hijos	7	5
vegetales	7	9
merecen	7	7
nunca	7	5
débiles	7	7
nuestro	7	7
errores	7	7
hacerlo	7	7
primordial	7	10
sabe	7	4
fueron	7	6
parlamentos	7	11
interesada	7	10
desfavorable	7	12
asesor	7	6
logro	7	5
conducta	7	8
desempeñando	7	12
l.	7	2
dejar	7	5
deban	7	5
complementarias	7	15
evidente	7	8
profunda	7	8
partido	7	7
riqueza	7	7
democrática	7	11
asignados	7	9
estableció	7	10
ex	7	2
celebrado	7	9
roland	7	6
regulan	7	7
empleos	7	7
directos	7	8
proporcionan	7	12
aubert	7	6
francia	7	7
extranjero	7	10
igualmente	7	10
biocombustibles	7	15
fomentarse	7	10
apoye	7	5
experiencias	7	12
alemania	7	8
ecológicas	7	10
respetuosa	7	10
marinas	7	7
artes	7	5
imposición	7	10
viviendas	7	9
austria	7	7
source	7	6
renewable	7	9
per	7	3
economías	7	9
produzcan	7	9
dará	7	4
antiguos	7	8
pilares	7	7
peores	7	6
rumanía	7	7
bulgaria	7	8
satisfacer	7	10
ayudará	7	7
hídricos	7	8
bioenergía	7	10
traducción	7	10
requirente	7	10
físicos	7	7
tomen	7	5
cuidados	7	8
concentración	7	13
federados	7	9
micronesia	7	10
electrónicas	7	12
pluralismo	7	10
biocarburante	7	13
experto	7	7
cumplen	6	7
utilizada	6	9
usuario	6	7
association	6	11
malta	6	5
eurostat	6	8
estadístico	6	11
determinación	6	13
compatibles	6	11
gestionar	6	9
comparables	6	11
umbrales	6	8
bruselas	6	8
añadir	6	6
anima	6	5
carlos	6	6
mieczysław	6	10
edmund	6	6
janowski	6	8
olbrycht	6	8
pieper	6	6
francisca	6	9
pleguezuelos	6	12
aguilar	6	7
schroedter	6	10
margie	6	6
sudre	6	5
březina	6	7
mojca	6	5
drčar	6	5
murko	6	5
equipo	6	6
supervisar	6	10
discurra	6	8
cubrirán	6	8
correctamente	6	13
demuestren	6	10
equipados	6	9
carreteras	6	10
equivalentes	6	12
estadísticos	6	12
interrupción	6	12
semanales	6	9
impresiones	6	11
aplicándose	6	11
deseable	6	8
clarificar	6	10
permitido	6	9
ambas	6	5
masa	6	4
normal	6	6
distancia	6	9
ejerce	6	6
interesado	6	10
reconocido	6	10
temporalmente	6	13
íntegramente	6	12
gama	6	4
elaborará	6	9
frase	6	5
pongan	6	6
física	6	6
pescado	6	7
ingesta	6	7
justificarlas	6	13
limitaciones	6	12
permitidas	6	10
prohibir	6	8
dietas	6	6
fisiológicas	6	12
veraces	6	7
organizar	6	9
suministren	6	11
restaurantes	6	12
hospitales	6	10
cantinas	6	8
restauración	6	12
tampoco	6	7
marca	6	5
prudente	6	8
pruebas	6	7
consuma	6	7
autorizará	6	10
fundamentarse	6	13
corresponderá	6	13
proximidad	6	10
figurará	6	8
evalúen	6	7
compare	6	7
fácilmente	6	10
ajustan	6	7
implícitas	6	10
afectada	6	8
transmitirán	6	12
presentarse	6	11
vayan	6	5
complementarios	6	15
válida	6	6
pedir	6	5
acompaña	6	8
detallada	6	9
sexto	6	5
etiquetados	6	11
comercializarse	6	15
tecnológica	6	11
agroalimentaria	6	15
centralizada	6	12
constituyentes	6	14
reduce	6	6
exclusiva	6	9
comercialice	6	12
denominada	6	10
insuficiente	6	12
suspensión	6	10
glucemia	6	8
líquidos	6	8
almidón	6	7
vulnerables	6	11
relevante	6	9
complementar	6	12
párrafos	6	8
negativa	6	8
basándose	6	9
polinsaturadas	6	14
dorette	6	7
corbey	6	6
evans	6	5
karlheinz	6	9
norbert	6	7
glante	6	6
françoise	6	9
grossetête	6	10
caroline	6	8
maaten	6	6
miroslav	6	8
anja	6	4
weisgerber	6	10
margrete	6	8
auken	6	5
erna	6	4
hennicotschoepges	6	17
urszula	6	7
krupa	6	5
trimestrales	6	12
hogares	6	7
ahorro	6	6
aceptó	6	6
paolo	6	5
friedrich	6	9
sánchez	6	7
corien	6	6
wortmannkool	6	12
georg	6	5
jarzembowski	6	12
janusz	6	6
pobres	6	6
potenciar	6	9
ampliar	6	7
oit	6	3
ocupación	6	9
kyoto	6	5
cualitativos	6	12
basará	6	6
cubra	6	5
quienes	6	7
sustituye	6	9
luisa	6	5
záborská	6	8
milan	6	5
zaleski	6	7
oportunas	6	9
autónoma	6	8
firmado	6	7
denominación	6	12
creen	6	5
fortalecimiento	6	15
equilibrado	6	11
interiores	6	10
inscribe	6	8
preadhesión	6	11
deduce	6	6
paliar	6	6
reconocida	6	10
legislativos	6	12
cosas	6	5
bernard	6	7
albert	6	6
aprobada	6	8
egnos	6	5
señales	6	7
complementario	6	14
expresada	6	9
expresados	6	10
someterse	6	9
concesionario	6	13
concedidos	6	10
optimizar	6	9
privilegiada	6	12
interinstitucional	6	18
lanzamiento	6	11
individual	6	10
jorgo	6	5
chatzimarkakis	6	14
pia	6	3
elda	6	4
locatelli	6	9
paasilinna	6	10
cobro	6	5
formularios	6	11
optar	6	5
cumplimentando	6	14
señalado	6	8
proponer	6	8
litigios	6	8
ejecutar	6	8
procedencia	6	11
acreedores	6	10
excluir	6	7
estudiarse	6	10
lópezistúriz	6	12
medina	6	6
ortega	6	6
maneras	6	7
interconexiones	6	15
suponer	6	7
caracterizarse	6	14
centradas	6	9
incitar	6	7
revestir	6	8
simultáneamente	6	15
ferroviarias	6	12
navegables	6	10
presentados	6	11
barreras	6	8
indicadas	6	9
afecte	6	6
llevado	6	7
respetando	6	10
bei	6	3
garantizarán	6	12
philippe	6	8
aisladas	6	8
compatible	6	10
convencimiento	6	14
privada	6	7
continuidad	6	11
recibido	6	8
bösch	6	5
szabolcs	6	8
fazakas	6	7
tapio	6	5
aire	6	4
vibratorias	6	11
combustión	6	10
dependerán	6	10
christofer	6	10
fjellner	6	8
privilegios	6	11
inmunidades	6	11
jaroslav	6	8
zvěřina	6	7
eva	6	3
consultas	6	9
leyes	6	5
equiparables	6	12
estipuladas	6	11
responda	6	8
ajustes	6	7
mif	6	3
elaborando	6	10
pier	6	4
fundación	6	9
luxemburgo	6	10
aplicara	6	8
celebrarse	6	10
manifestaciones	6	15
afirma	6	6
reconozca	6	9
subapartado	6	11
dinámica	6	8
titulado	6	8
popular	6	7
centrar	6	7
eee	6	3
énfasis	6	7
poniendo	6	8
citado	6	6
asociarlas	6	10
tema	6	4
terreno	6	7
equitativo	6	10
aborda	6	6
capaz	6	5
goegheganquinn	6	14
irlanda	6	7
irlandesa	6	9
cead	6	4
preocupación	6	12
auditor	6	7
planteamiento	6	13
dinero	6	6
contribuye	6	10
negativos	6	9
cuáles	6	6
sumamente	6	9
campo	6	5
conceptos	6	9
participan	6	10
instrucciones	6	13
carrera	6	7
recibe	6	6
aporta	6	6
retiraría	6	9
borut	6	5
pahor	6	5
m.	6	2
extremadamente	6	14
textil	6	6
mixta	6	5
necesariamente	6	14
desarrollado	6	12
dictámenes	6	10
quien	6	5
sustitución	6	11
positivos	6	9
formular	6	8
elecciones	6	10
torno	6	5
académico	6	9
impuestos	6	9
transformaciones	6	16
conciencia	6	10
instancias	6	10
contable	6	8
dei	6	3
diritti	6	7
convendría	6	10
intentar	6	8
progresión	6	10
daños	6	5
antelación	6	10
obligatorias	6	12
incluyen	6	8
proponga	6	8
estándares	6	10
christa	6	7
apartarse	6	9
provocar	6	8
generan	6	7
omc	6	3
procedente	6	10
ejemplos	6	8
i+d	6	3
instalación	6	11
andersson	6	9
frenar	6	6
reforestación	6	13
ecológico	6	9
importaciones	6	13
suelos	6	6
pastos	6	6
cogeneración	6	12
proporción	6	10
respalda	6	8
duarte	6	6
freitas	6	7
czesław	6	7
siekierski	6	10
pesqueros	6	9
marinos	6	7
efectividad	6	11
cctep	6	5
buques	6	6
mariehélène	6	11
pesquerías	6	10
ccr	6	3
reformada	6	9
baja	6	4
mortalidad	6	10
competitivas	6	12
ambiental	6	9
rápido	6	6
estructural	6	11
this	6	4
thermal	6	7
periurbanas	6	11
socioeconómicos	6	15
rectores	6	8
acometer	6	8
primacía	6	8
vanguardia	6	10
combinar	6	8
adaptadas	6	9
sigan	6	5
tendentes	6	9
tejido	6	6
endógeno	6	8
incentivación	6	13
feader	6	6
toman	6	5
primaria	6	8
combustible	6	11
trasladarse	6	11
amplias	6	7
asociado	6	8
ceea	6	4
niño	6	4
jubilados	6	9
capaces	6	7
aseguren	6	8
brecha	6	6
audiovisuales	6	13
advierte	6	8
expresión	6	9
democracia	6	10
retirada	6	8
neto	6	4
integridad	5	10
cálculo	5	7
metodologías	5	12
superen	5	7
disminuir	5	9
suministrar	5	11
chipre	5	6
letonia	5	7
lituania	5	8
definidas	5	9
creó	5	4
inevitable	5	10
vital	5	5
corresponde	5	11
definiciones	5	12
anexos	5	6
considerandos	5	13
aplicando	5	9
disparidades	5	12
jana	5	4
hutchinson	5	10
gisela	5	6
kallenbach	5	10
eluned	5	6
morgan	5	6
lászló	5	6
helmuth	5	7
markov	5	6
ferrocarril	5	11
territorios	5	11
coordinar	5	9
seguros	5	7
enlace	5	6
observadores	5	12
bordo	5	5
totales	5	7
continuar	5	9
convencional	5	12
modificarse	5	11
