word_form	frequency	length
vannacht	7	8
secretaresse	7	12
jas	7	3
kijkt	7	5
lijken	7	6
kende	7	5
melden	7	6
sterker	7	7
ontbijt	7	7
ongerust	7	8
noem	7	4
hoog	7	4
gekozen	7	7
assistent	7	9
nederlandse	7	11
tussentitels	7	12
ondergang	7	9
zware	7	5
kennis	7	6
figuur	7	6
veer	7	4
ouwe	7	4
zolang	7	6
brits	7	5
soldaten	7	8
voeren	7	6
slachtoffers	7	12
held	7	4
kalm	7	4
orders	7	6
genoegen	7	8
eugene	7	6
ann	7	3
teveel	7	6
noah	7	4
wolven	7	6
dier	7	4
jagen	7	5
nachten	7	7
misdaad	7	7
begaan	7	6
halfbloed	7	9
verleiding	7	10
sheriff	7	7
teresa	7	6
zekere	7	6
beeld	7	5
beroep	7	6
woonde	7	6
ziekte	7	6
sommigen	7	8
for	7	3
bestaat	7	7
poorten	7	7
ganse	7	5
digitale	7	8
weerstaan	7	9
gouden	7	6
keaton	7	6
moore	7	5
terugkomen	7	10
seth	7	4
volgt	7	5
belden	7	6
bumppo	7	6
krijger	7	7
chingachgook	7	12
oever	7	5
valkenoog	7	9
wonder	7	6
huh	7	3
gustav	7	6
marcelo	7	7
speciale	7	8
bestemming	7	10
armand	7	6
neutraal	7	8
wagen	7	5
waarmee	7	7
gestapo	7	7
degelijke	7	9
beloofde	7	8
vaudrey	7	7
arresteer	7	9
doods	7	5
patiã	7	5
spoerri	7	7
gruwelijke	7	10
murnau	7	6
menselijk	7	9
kristallen	7	10
onthullen	7	9
ellen	7	5
stuurman	7	8
harker	7	6
devonshire	7	10
willis	7	6
kopetski	7	8
allah	7	5
terechtgestelde	7	15
jim's	7	5
hartstilstand	6	13
adrenaline	6	10
bedek	6	5
hezbollah	6	9
moordonderzoek	6	14
dayton	6	6
verhuisd	6	8
kost	6	4
computer	6	8
opgegeven	6	9
organisatie	6	11
vermoordde	6	10
virale	6	6
ressler	6	7
vervoer	6	7
crofton	6	7
th	6	2
constitution	6	12
adams	6	5
morgan	6	6
ernaar	6	6
pan	6	3
vermoeiend	6	10
billy	6	5
salter	6	6
oogpunt	6	7
verlangde	6	9
compressor	6	10
technische	6	10
analyseer	6	9
passagier	6	9
laurel	6	6
md	6	2
cindy	6	5
rijbewijs	6	9
p.	6	2
afgeleverd	6	10
schrijf	6	7
bibliotheek	6	11
waterpomp	6	9
pass	6	4
garage	6	6
waterpompen	6	11
herinneringen	6	13
terugbrengen	6	12
maïsboeren	6	10
gok	6	3
preston	6	7
falls	6	5
goedemiddag	6	11
raymond	6	7
serienummer	6	11
kippenbouillon	6	14
citroensap	6	10
miljoenen	6	9
afspraakje	6	10
afkeken	6	7
naakte	6	6
wiskundige	6	10
vloeistof	6	9
verplaatsing	6	12
verplaatsen	6	11
kustwacht	6	9
dorst	6	5
onderhandelingen	6	16
liepen	6	6
vrachtschip	6	11
smokkelwaar	6	11
smokkeloperatie	6	15
gesmokkeld	6	10
boeien	6	6
taak	6	4
lamp	6	4
kluisnummer	6	11
ellende	6	7
attent	6	6
verdien	6	7
ontmoette	6	9
gedraagt	6	8
beweert	6	7
gereed	6	6
buit	6	4
veiligheid	6	10
gezichten	6	9
ntsb	6	4
archieven	6	9
borst	6	5
zand	6	4
zake	6	4
haalde	6	6
ideaal	6	6
handel	6	6
verspild	6	8
schreeuwde	6	10
bekijken	6	8
brak	6	4
groep	6	5
tanden	6	6
verloor	6	7
helicopter	6	10
meegenomen	6	10
vinger	6	6
opdagen	6	7
plaatsen	6	8
commissie	6	9
kanon	6	5
rook	6	4
vlag	6	4
dichterbij	6	10
enorm	6	5
kou	6	3
ontdekken	6	9
enorme	6	6
prachtige	6	9
omringd	6	7
ondertitels	6	11
coupeau	6	7
zoo	6	3
gevuld	6	6
belofte	6	7
veld	6	4
gedwongen	6	9
verdienen	6	9
tracht	6	6
wanhopig	6	8
wreken	6	6
redt	6	4
koninklijke	6	11
studeerde	6	9
november	6	8
opera	6	5
dresden	6	7
zwager	6	6
ramp	6	4
martin	6	6
grens	6	5
mei	6	3
besloten	6	8
hierbij	6	7
troost	6	6
hans	6	4
gooien	6	6
trap	6	4
raam	6	4
durft	6	5
opzij	6	5
warme	6	5
-nee	6	4
tand	6	4
bouwt	6	5
bos	6	3
verandert	6	9
beschouwd	6	9
-dat	6	4
-het	6	4
gezellig	6	8
stomme	6	6
grijp	6	5
vliegen	6	7
drink	6	5
testament	6	9
zy	6	2
kasalewsky	6	10
eenige	6	6
lieveling	6	9
defect	6	6
opgenomen	6	9
edele	6	5
schrijven	6	9
top	6	3
gehele	6	6
c.c.	6	4
dreyfuss	6	8
promotie	6	8
universiteit	6	12
greta	6	5
joan	6	4
moderne	6	7
buren	6	5
meid	6	4
verkouden	6	9
dat.	6	4
lading	6	6
e.	6	2
ronde	6	5
weekend	6	7
dankbaar	6	8
tenslotte	6	9
heerlijk	6	8
gelukkige	6	9
winnen	6	6
ijs	6	3
behandeld	6	9
ramen	6	5
hoogste	6	7
handschoenen	6	12
lunch	6	5
meegemaakt	6	10
rol	6	3
museum	6	6
klap	6	4
medicijnen	6	10
beslist	6	7
dachten	6	7
vervult	6	7
geleerde	6	8
gestorven	6	9
begraven	6	8
reconstructie	6	13
stand	6	5
vaderland	6	9
respect	6	7
let	6	3
soedan	6	6
vertrouw	6	8
geldt	6	5
normaal	6	7
onthoud	6	7
britten	6	7
vuren	6	5
bedanken	6	8
abou	6	4
beschermen	6	10
aanleggen	6	9
moesten	6	7
beslissen	6	9
paarden	6	7
verzegelde	6	10
molen	6	5
gasten	6	6
onschuld	6	8
bekende	6	7
woekeraar	6	9
dezen	6	5
herkent	6	7
gezorgd	6	7
geheugen	6	8
grapje	6	6
krankzinnig	6	11
verkopen	6	8
geweld	6	6
excuseert	6	9
teruggekomen	6	12
speelde	6	7
sneeuw	6	6
schaduwen	6	9
verschrikkelijk	6	15
dick	6	4
dieven	6	6
superieure	6	10
miljonair	6	9
gedreven	6	8
liefdadigheid	6	13
belachelijk	6	11
verondersteld	6	13
lieten	6	6
golven	6	6
graf	6	4
schurk	6	6
limehouse	6	9
heilig	6	6
veldwachter	6	11
zuiden	6	6
leefden	6	7
vermoeide	6	9
l'immagine	6	10
ritrovata	6	9
alan	6	4
holstenwall	6	11
franzis	6	7
hierrrrheen	6	11
beloning	6	8
moorden	6	7
anna's	6	6
lennox	6	6
dochters	6	8
beroofd	6	7
haan	6	4
verschil	6	8
franz	6	5
duitser	6	7
renoir	6	6
excuses	6	7
compiègne	6	9
bekennen	6	8
moeilijkheden	6	13
tirannie	6	8
hals	6	4
lood	6	4
zieke-kleine-rijke-meisje	6	25
nt	6	2
dusy	6	4
mark	6	4
offert	6	6
reizen	6	6
makelaar	6	8
babe	6	4
verdomme	6	8
vliegveld	6	9
zone	6	4
rozenstruik	6	11
dolk	6	4
nera	6	4
alaska	6	6
ijzige	6	6
balzaal	6	7
gratus	6	6
esther	6	6
changzhou	5	9
cc	5	2
eng	5	3
gedragen	5	8
uitkomen	5	8
samenwerkten	5	12
raakte	5	6
paranoïde	5	9
impulsief	5	9
ontvoeringen	5	12
undercoverteam	5	14
yunnan	5	6
andrews	5	7
echo	5	4
tango	5	5
b.	5	2
brandend	5	8
wisten	5	6
neergestorte	5	12
strot	5	5
suiker	5	6
boeken	5	6
gezeten	5	7
mooier	5	6
brave	5	5
bantam	5	6
doorverbinden	5	13
buitengewoon	5	12
wonden	5	6
bewijsmateriaal	5	15
geschilderd	5	11
hall	5	4
beha	5	4
geoffrey	5	8
seevers	5	7
lever	5	5
openbare	5	8
creek	5	5
hielp	5	5
repareert	5	9
gaschromatografie	5	17
smeermiddelen	5	13
ethefon	5	7
tabakproductie	5	14
overgestapt	5	11
sabusawa	5	8
ecuador	5	7
uitstekend	5	10
church	5	6
periodiek	5	9
systeem	5	7
vg	5	2
avgolemono	5	10
weleens	5	7
bak	5	3
goedmaken	5	9
halstead	5	8
gehuurd	5	7
opstond	5	7
pakte	5	5
opwaartse	5	9
oostkust	5	8
hoever	5	6
kammen	5	6
verbaast	5	8
voordeel	5	8
chesapeake	5	10
programma	5	9
kloppen	5	7
overkomen	5	9
achterna	5	8
gedrag	5	6
vecht	5	5
voet	5	4
missie	5	6
grijpen	5	7
weghalen	5	8
slopen	5	6
incident	5	8
verbeelding	5	11
huur	5	4
ophalen	5	7
groeien	5	7
verbouwen	5	9
bedrijven	5	9
ontmoeting	5	10
informatie	5	10
geweldige	5	9
inpakken	5	8
koos	5	4
kopieën	5	7
teruggeven	5	10
beweeg	5	6
bevat	5	5
rechtstreeks	5	12
doorbrengen	5	11
poging	5	6
onderhandelen	5	13
zaal	5	4
president	5	9
ruzie	5	5
vat	5	3
menigte	5	7
schieten	5	8
plotseling	5	10
duizend	5	7
zweert	5	6
street	5	6
ouders	5	6
circus	5	6
voorstelling	5	12
noodlot	5	7
griekin	5	7
verstand	5	8
verjaardag	5	10
-jarige	5	7
sprak	5	5
dirigent	5	8
minna	5	5
woning	5	6
stiekem	5	7
tocht	5	5
hoede	5	5
wanhoop	5	7
nood	5	4
leeftijd	5	8
arresteren	5	10
periode	5	7
jaloezie	5	8
lord	5	4
steun	5	5
voorstel	5	8
bedrag	5	6
spion	5	5
comité	5	6
zijne	5	5
leider	5	6
-hoe	5	4
lelijk	5	6
namelijk	5	8
boer	5	4
afdeling	5	8
trouw	5	5
bereikt	5	7
koop	5	4
hendel	5	6
omhoog	5	6
lukt	5	4
dronken	5	7
bloem	5	5
flesje	5	6
ruim	5	4
sukkel	5	6
roepen	5	6
pa	5	2
hoi	5	3
ho	5	2
nogmaals	5	8
doorgaan	5	8
bedenk	5	6
vlees	5	5
simpel	5	6
-wat	5	4
wensen	5	6
verliet	5	7
stelt	5	5
-ze	5	3
zagen	5	5
momentje	5	8
vleugels	5	8
gegooid	5	7
liefhebbende	5	12
henry	5	5
schuilplaats	5	12
wetenschap	5	10
nelly	5	5
hospitaal	5	9
my	5	2
hoofdrol	5	8
voorkomen	5	9
vrolijke	5	8
streek	5	6
voorspelling	5	12
ierland	5	7
trouwe	5	6
an	5	2
waarin	5	6
overtuigen	5	10
dwingt	5	6
verdieping	5	10
bijzonder	5	9
gedoe	5	5
taxi	5	4
barrymore	5	9
herkende	5	8
mat	5	3
nerveus	5	7
negentiende	5	11
manieren	5	8
vervelend	5	9
vorig	5	5
kostbare	5	8
schrijft	5	8
aandoen	5	7
afhankelijk	5	11
city	5	4
kwalijk	5	7
advocaat	5	8
bevalt	5	6
risico	5	6
genieten	5	8
kerstfeest	5	10
draag	5	5
noemde	5	6
excuseren	5	9
jongste	5	7
geparkeerd	5	10
revolutie	5	9
huilen	5	6
stom	5	4
winkelen	5	8
keuken	5	6
bedoelde	5	8
schatje	5	7
zaten	5	5
ernstig	5	7
thee	5	4
verdere	5	7
champagne	5	9
manager	5	7
kinderachtig	5	12
valse	5	5
verschuldigd	5	12
tegenwoordig	5	12
gekocht	5	7
feit	5	4
oplossing	5	9
hoofdrollen	5	11
mary	5	4
namiddag	5	8
weduwe	5	6
verlof	5	6
onrust	5	6
vrijlating	5	10
brachten	5	8
vicar	5	5
luistert	5	8
beschaamd	5	9
fort	5	4
ras	5	3
woestijn	5	8
officieren	5	10
betaalde	5	8
spionnen	5	8
aard	5	4
lacht	5	5
bevrijd	5	7
geleerd	5	7
honderd	5	7
bid	5	3
onrecht	5	7
dageraad	5	8
wilson	5	6
gedurende	5	9
cannes	5	6
helft	5	5
missen	5	6
trektocht	5	9
start	5	5
zegen	5	5
prestige	5	8
zelfde	5	6
lezen	5	5
vallei	5	6
maagd	5	5
doordat	5	7
vogels	5	6
maaltijd	5	8
zwerver	5	7
ogenblik	5	8
belang	5	6
overdag	5	7
ontwikkeling	5	12
verwijderd	5	10
daardoor	5	8
verbaasd	5	8
gevoelens	5	9
sloeg	5	5
varen	5	5
stemmen	5	7
zwak	5	4
bronnen	5	7
overstroming	5	12
beelden	5	7
herstellen	5	10
morgenochtend	5	13
kamers	5	6
strong	5	6
melk	5	4
bedienden	5	9
wilken	5	6
lindens	5	7
donker	5	6
politiebureau	5	13
bewerking	5	9
blanken	5	7
brace	5	5
aanwezigheid	5	12
intussen	5	8
blonde	5	6
kleuren	5	7
hersteld	5	8
eiland	5	6
winter	5	6
spinnen	5	7
schepen	5	7
ware	5	4
redding	5	7
danken	5	6
geruiten	5	8
regenmantel	5	11
persoonlijke	5	12
zweep	5	5
amerikaanse	5	11
grootse	5	7
indische	5	8
droomt	5	6
gevecht	5	7
vuile	5	5
overleden	5	9
armoede	5	7
zevende	5	7
johannes	5	8
verband	5	7
bundesarchiv-filmarchiv	5	23
samengesteld	5	12
carl	5	4
art	5	3
keuze	5	5
steken	5	6
gepubliceerd	5	12
roman	5	5
d.	5	2
nicht	5	5
vlakbij	5	7
plegen	5	6
kruis	5	5
verre	5	5
poole	5	5
gebonden	5	8
bevond	5	6
roodhuiden	5	10
opwinding	5	9
trommels	5	8
torn	5	4
meegebracht	5	11
verrast	5	7
krijgers	5	8
opperhoofd	5	10
schaakstuk	5	10
gans	5	4
carew	5	5
laboratorium	5	12
zelfmoord	5	9
aah	5	3
tevreden	5	8
beest	5	5
bijvoorbeeld	5	12
begeleider	5	10
gezelschap	5	10
hoofdkwartier	5	13
desnoyers	5	9
fleur	5	5
gokker	5	6
cara	5	4
georg	5	5
hawasch	5	7
zwitserland	5	11
aankondiging	5	12
koerier	5	7
verdragen	5	9
verklaring	5	10
petit	5	5
casino	5	6
duur	5	4
ellendig	5	8
gutter	5	6
weltmann	5	8
experiment	5	10
tovenarij	5	9
brandstapel	5	11
karna	5	5
vrome	5	5
demon	5	5
drukker	5	7
jezus	5	5
misdaden	5	8
zonden	5	6
henrik	5	6
muggen	5	6
no	5	2
jonathon	5	8
pryzer	5	6
geverifieerd	5	12
navigator	5	9
pier	5	4
muren	5	5
kalief	5	6
zeeën	5	5
terechtgesteld	5	14
roofmoordenaar	5	14
gehoorzamen	5	11
vee	5	3
gold	5	4
goudmijn	5	8
klaarmaken	5	10
jeruzaiem	5	9
iiderim	5	7
vaccinatieprogramma	4	19
epinefrine	4	10
dagelijkse	4	10
thaise	4	6
opgejaagd	4	9
vertrouwde	4	10
mogelijkheid	4	12
pakten	4	6
afpersers	4	9
etnische	4	8
zuivering	4	9
afpersing	4	9
contactpersoon	4	14
doelwitten	4	10
teams	4	5
transport	4	9
overleggen	4	10
homeland	4	8
verspreiden	4	11
vervolgens	4	10
daaraan	4	7
tweetjes	4	8
sprekend	4	8
verzonnen	4	9
warmtewisselaar	4	15
brandstof	4	9
beschikbaar	4	11
opgepikt	4	8
burdell	4	7
gevorderden	4	11
afgeleiden	4	10
opgehaald	4	9
knuffelbeer	4	11
geïnteresseerd	4	14
groeihormoon	4	12
brandstofbereik	4	15
halverwege	4	10
betonnen	4	8
geleverd	4	8
natrekken	4	9
cbr	4	3
veroordeling	4	12
emotie	4	6
riep	4	4
aram	4	4
aangegaan	4	9
wederzijds	4	10
hand.	4	5
vracht	4	6
gebakken	4	8
gevolgd	4	7
activa	4	6
belde	4	5
aantocht	4	8
quality	4	7
quantity	4	8
qoq	4	3
releases	4	8
mystique	4	8
faraleth	4	8
mrzazou	4	7
gevangengenomen	4	15
coördineer	4	10
aankomst	4	8
aanwinst	4	8
protocol	4	8
natie	4	5
ontvoerd	4	8
vooraleer	4	9
instinct	4	8
smerig	4	6
trouwde	4	7
verzinsel	4	9
toestaan	4	8
vocht	4	5
college	4	7
landhuis	4	8
kopiëren	4	8
bezorgingen	4	11
opschrijft	4	10
pakketje	4	8
vest	4	4
positief	4	8
suikermaïs	4	10
producent	4	9
leverde	4	7
wedden	4	6
volgde	4	6
voldoening	4	10
taal	4	4
havens	4	6
vrachtbrieven	4	13
goeierikken	4	11
dreigt	4	6
he	4	2
gedraag	4	7
by	4	2
excuus	4	6
fouten	4	6
kamp	4	4
bedreiging	4	10
kar	4	3
belangrijkste	4	13
verandering	4	11
publieke	4	8
elementen	4	9
zoete	4	5
gokken	4	6
opstaan	4	7
kust	4	4
bedoeling	4	9
vergezellen	4	11
geleid	4	6
gevolg	4	6
duwen	4	5
geladen	4	7
signaal	4	7
astronauten	4	11
langzaam	4	8
indringers	4	10
halve	4	5
kringen	4	7
verdwijnen	4	10
sneeuwstorm	4	11
grot	4	4
achtervolgt	4	11
oogenblik	4	9
glazen	4	6
klok	4	4
luid	4	4
wijn	4	4
slot	4	4
erfenis	4	7
afloop	4	6
scenario	4	8
roept	4	5
zondag	4	6
herberg	4	7
toeval	4	6
betaald	4	7
grand	4	5
waanzin	4	7
weigert	4	7
slag	4	4
verloofde	4	9
vluchten	4	8
rienzi	4	6
bezocht	4	7
dreef	4	5
aangenomen	4	10
koninklijk	4	10
russische	4	9
mensheid	4	8
zwitserse	4	9
arrestatiebevel	4	15
wegens	4	6
gevlucht	4	8
lengte	4	6
und	4	3
middelen	4	8
repetitie	4	9
uitbetaald	4	10
eeuwig	4	6
gescheiden	4	10
kroon	4	5
scherp	4	6
karakter	4	8
type	4	4
meeste	4	6
bomen	4	5
heuvels	4	7
kuzcotopia	4	10
gebouwd	4	7
opgevoed	4	8
heersen	4	7
briljant	4	8
verander	4	8
scheelt	4	7
avondeten	4	9
glas	4	4
boos	4	4
aardige	4	7
drankjes	4	8
blauw	4	5
vergif	4	6
gezondheid	4	10
gewerkt	4	7
raar	4	4
belangrijker	4	12
zak	4	3
zingt	4	5
leid	4	4
mam	4	3
gelopen	4	7
welterusten	4	11
teruggaan	4	9
wassen	4	6
lol	4	3
walgelijk	4	9
bedenkt	4	7
gooit	4	5
bedank	4	6
ruik	4	4
gelogen	4	7
gemak	4	5
-de	4	3
genie	4	5
liegen	4	6
toon	4	4
volle	4	5
kaas	4	4
spullen	4	7
moordenaars	4	11
hiermee	4	7
aanvallen	4	9
inzien	4	6
patiënten	4	9
stilte	4	6
verdwijning	4	11
volgenden	4	9
jean	4	4
gekwetst	4	8
thans	4	5
presenteert	4	11
wachtend	4	8
arriveert	4	9
overwinning	4	11
gods	4	4
verraden	4	8
bezoekt	4	7
minnaar	4	7
consolidated	4	12
life	4	4
medewerkers	4	11
lieberman	4	9
kwart	4	5
regent	4	6
eichelberger	4	12
sandwich	4	8
gedronken	4	9
sponsor	4	7
buddy	4	5
ontzettend	4	10
gang	4	4
cent	4	4
nobele	4	6
vanderhof	4	9
zweet	4	5
woensdag	4	8
premie	4	6
verbind	4	7
bob	4	3
akkoord	4	7
heus	4	4
vestigingsmanager	4	17
gewoonlijk	4	10
binnenkort	4	10
staflid	4	7
verkoudheid	4	11
serieus	4	7
aanpakken	4	9
geholpen	4	8
jongedame	4	9
seattle	4	7
durf	4	4
verkeerd	4	8
stukken	4	7
mickey	4	6
boel	4	4
eenvoudig	4	9
geschiedenis	4	12
maandag	4	7
tas	4	3
komende	4	7
volwassen	4	9
stamp	4	5
pers.	4	5
hoef	4	4
benen	4	5
liegt	4	5
telt	4	4
deelt	4	5
roken	4	5
papier	4	6
binnenkomen	4	11
gewonnen	4	8
gehoopt	4	7
minst	4	5
winkel	4	6
interesseert	4	12
kwartje	4	7
schoon	4	6
wapen	4	5
leest	4	5
schoot	4	6
knie	4	4
cake	4	4
versuft	4	7
bepaalde	4	8
job@whatkeepsmebusy.today	4	25
eene	4	4
eigenaar	4	8
geachte	4	7
seidel	4	6
student	4	7
medische	4	8
succesvolle	4	11
leidt	4	5
details	4	7
eeuw	4	4
sedert	4	6
schijnt	4	7
zekerheid	4	9
waaraan	4	7
kliniek	4	7
gerestaureerd	4	13
veroverd	4	8
idioot	4	6
feversham	4	9
gevochten	4	9
bruiloft	4	8
voerde	4	6
aangevallen	4	11
reactie	4	7
korti	4	5
ingenomen	4	9
staakt	4	6
daarheen	4	8
opzoeken	4	8
helden	4	6
stammen	4	7
engelsman	4	9
dienen	4	6
brieven	4	7
behouden	4	8
beesten	4	7
egyptenaren	4	11
gepakt	4	6
bezet	4	5
engels	4	6
compagnie	4	9
passen	4	6
waarschuwing	4	12
vreselijk	4	9
geselen	4	7
vertrok	4	7
geruchten	4	9
legers	4	6
verantwoordelijk	4	16
gerust	4	6
cadeau	4	6
put	4	3
oordeel	4	7
betere	4	6
geheimzinnige	4	13
regisseur	4	9
benjamin	4	8
christensen	4	11
rolverdeling	4	12
afbeelding	4	10
divisie	4	7
juiste	4	6
leugenaar	4	9
dwaalt	4	6
personen	4	8
job@skynet.be	4	13
gedachten	4	9
rechter	4	7
verkoopt	4	8
verplicht	4	9
dochtertje	4	10
ketting	4	7
congres	4	7
functie	4	7
avontuur	4	8
bewaar	4	6
ryan	4	4
diegene	4	7
succesvol	4	9
gopherwood	4	10
uiterlijk	4	9
eed	4	3
verenigde	4	9
staten	4	6
eeuwigheid	4	10
bescheiden	4	10
nagedacht	4	9
argument	4	8
rand	4	4
haren	4	5
kavels	4	6
kiest	4	5
kudde	4	5
tillen	4	6
g.	4	2
regen	4	5
olifanten	4	9
wijs	4	4
warm	4	4
sommige	4	7
komst	4	5
kogel	4	5
nat	4	3
gerecht	4	7
gerechtigheid	4	13
ranton	4	6
richting	4	8
rende	4	5
sporen	4	6
onzin	4	5
oren	4	4
opname	4	6
gelaat	4	6
rusten	4	6
planten	4	7
expeditie	4	9
autoriteiten	4	12
fakirs	4	6
vroegere	4	8
lo	4	2
dunn	4	4
charme	4	6
allerlei	4	8
bladeren	4	8
dichtbij	4	8
waardoor	4	8
dappere	4	7
verleid	4	7
eindeloze	4	9
cineteca	4	8
di	4	2
bodem	4	5
durfde	4	6
roer	4	4
emma	4	4
buddha	4	6
woedend	4	7
omgeving	4	8
leed	4	4
warmte	4	6
wedstrijd	4	9
diegenen	4	8
schenkt	4	7
wetten	4	6
gebaseerd	4	9
björn	4	5
onrustig	4	8
arnes	4	5
diezelfde	4	9
vijanden	4	8
stelde	4	6
smeek	4	5
wildebras	4	9
waneer	4	6
geregisseerd	4	12
gasmeter	4	8
wiesbaden	4	9
camera-negatief	4	15
filmmuseum	4	10
cameranegatief	4	14
schouwspel	4	10
gebeurtenissen	4	14
instrument	4	10
drieëntwintig	4	13
ontwaken	4	8
trance	4	6
beantwoorden	4	12
dwong	4	5
waanzinnig	4	10
patienten	4	9
boston	4	6
specialiteiten	4	14
hemelsnaam	4	10
behoort	4	7
gevreesde	4	9
hiervan	4	7
tuin	4	4
dansje	4	6
uitgenodigd	4	11
onwetend	4	8
vreemdeling	4	11
wildernis	4	9
goden	4	5
bevriend	4	8
ratten	4	6
bende	4	5
rekenen	4	7
eeuwige	4	7
wah-tah-wah	4	11
verdrag	4	7
behandelen	4	10
rode	4	4
luik	4	4
opgeven	4	7
slaven	4	6
wijze	4	5
behandeling	4	11
gevaarlijke	4	11
oorzaak	4	7
marteling	4	9
miguel	4	6
geneeskunde	4	11
gisterenavond	4	13
maar--	4	6
magische	4	8
argentijn	4	9
ginder	4	6
-daar	4	5
argentijns	4	10
partij	4	6
zaad	4	4
peter	4	5
primitieve	4	10
ik--	4	4
front	4	5
betreur	4	7
verontschuldigen	4	16
hof	4	3
zojuist	4	7
at	4	2
geprezen	4	8
manuel	4	6
vernietigd	4	10
beschuldigd	4	11
verliest	4	8
degenen	4	7
ontdekte	4	8
ezel	4	4
broertje	4	8
picard	4	6
jacques-vergeet-niet	4	20
beroemd	4	7
pierre	4	6
frochard	4	8
begroeten	4	9
zulke	4	5
opkwam	4	6
donder	4	6
toespraak	4	9
onderdak	4	8
harold	4	6
magnolia	4	8
meadows	4	7
jamison	4	7
kleur	4	5
afkomstig	4	9
edgar	4	5
pesch	4	5
fine	4	4
karsten	4	7
julius	4	6
schramm	4	7
aktentas	4	8
inhoud	4	6
verkoop	4	7
schuldig	4	8
bondgenoot	4	10
aanbod	4	6
valsspeler	4	10
vrouwengevangenis	4	17
luidt	4	5
tiende	4	6
sabbat	4	6
zalf	4	4
inquisitierechters	4	18
aanraken	4	8
wever	4	5
schrijver	4	9
bekentenissen	4	13
hysterie	4	8
nachtelijke	4	11
tekens	4	6
spookachtige	4	12
orlok	4	5
hoofdzonden	4	11
droombeelden	4	12
geplaagd	4	8
beten	4	5
slurpt	4	6
bezetene	4	8
levensnoodzakelijke	4	19
empusa	4	6
ondertussen	4	11
varna	4	5
scheepsmaat	4	11
koers	4	5
vrijelijk	4	9
kraaien	4	7
gewurgd	4	7
f.w	4	3
zuiver	4	6
oanada	4	6
-goed	4	5
oanadees	4	8
legitimatie	4	11
fatso	4	5
stille	4	6
bioscoop	4	8
indiën	4	6
vingers	4	7
mongolen	4	8
eilanden	4	8
verlosser	4	9
glijden	4	7
montgeron	4	9
handschrift	4	11
procureur	4	9
rush	4	4
goudkoorts	4	10
steenworp	4	9
should	4	6
acquaintance	4	12
be	4	2
forgot	4	6
lieftalligheid	4	14
lachten	4	7
ais	4	3
galeien	4	7
ieven	4	5
onrein	4	6
jiangsu	3	7
wereldgezondheidsorganisatie	3	28
inzoomen	3	8
afspelen	3	8
kraljevo	3	8
servië	3	6
doodslag	3	8
handlanger	3	10
ongedurig	3	9
hoedanigheid	3	12
kwijtraakte	3	11
reageerde	3	9
schrap	3	6
schept	3	6
observeren	3	10
gepokt	3	6
gemazeld	3	8
commando	3	8
joegoslavië	3	11
roofovervallen	3	14
reddingtons	3	11
witwaspraktijken	3	16
immunologe	3	10
verhoord	3	8
overleg	3	7
gewijzigd	3	9
gesignaleerd	3	12
toespeelt	3	9
informatiecoup	3	14
stilhouden	3	10
aanwijzingen	3	12
telefooncel	3	11
dichtknijpen	3	12
rolletjes	3	9
snoep	3	5
schoolreisje	3	12
finance	3	7
d-s---	3	6
onmiddellijke	3	13
instinctief	3	11
gevreeën	3	8
erdoorheen	3	10
zorgde	3	6
heelt	3	5
dooddoener	3	10
recherche	3	9
zandkorrel	3	10
hogeschool	3	10
lerares	3	7
manor	3	5
deinde	3	6
creditcards	3	11
kapotte	3	7
rotberg	3	7
afleveren	3	9
dembe	3	5
laboratoriumverslagen	3	21
opvallende	3	10
bestanddelen	3	12
aangetroffen	3	12
gedaald	3	7
telen	3	5
plantages	3	9
bestanddeel	3	11
pesticidefabrikant	3	18
tabak-	3	6
overige	3	7
leveringen	3	10
tip	3	3
voorste	3	7
atoom	3	5
eidooiers	3	9
combinatie	3	10
beetgenomen	3	11
geattendeerd	3	12
cadeautje	3	9
kledingkast	3	11
halfgekleed	3	11
lukken	3	6
lukte	3	5
manifesten	3	10
samenwerkingsverband	3	20
passagierslijsten	3	17
scheepsroutes	3	13
vader-dochterrelatie	3	20
leuning	3	7
opgestart	3	9
dreigde	3	7
zoom	3	4
overeen	3	7
bevolen	3	7
irrationeel	3	11
se	3	2
beveiliging	3	11
joegoslavische	3	14
losgeld	3	7
witwasser	3	9
bron	3	4
provincie	3	9
uitbreken	3	9
wapenprogramma	3	14
ondervraging	3	12
gecompromitteerd	3	16
meldt	3	5
neergestort	3	11
km	3	2
kenden	3	6
sluipen	3	7
malik	3	5
internationaal	3	14
telefoontjes	3	12
thais	3	5
satanische	3	10
financiën	3	9
sierra	3	6
aanging	3	7
buitengewone	3	12
waden	3	5
opgewonden	3	10
vervalst	3	8
diepere	3	7
uitvoeren	3	9
benzine	3	7
korrel	3	6
stappen	3	7
passage	3	7
lokale	3	6
jasje	3	5
resultaten	3	10
middel	3	6
vergelijken	3	11
pesticide	3	9
bereik	3	6
ruimte	3	6
stenen	3	6
voorop	3	6
atoomnummer	3	11
letters	3	7
eierdooiers	3	11
bespeeld	3	8
daaruit	3	7
bestelden	3	9
huurden	3	7
eindigden	3	9
kast	3	4
aangekleed	3	10
getekend	3	8
opschrijven	3	11
principe	3	8
deal	3	4
verliepen	3	9
teruggestuurd	3	13
vaarroutes	3	10
ofzo	3	4
duimen	3	6
gestart	3	7
aandeed	3	7
